Odds_Key,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,atp_tourney_name,atp_winner_id,atp_loser_id,atp_key
5317,3,Doha,Qatar Exxon Mobil Open,1/5/2012,ATP250,Outdoor,Hard,Quarterfinals,3,Monfils G.,Troicki V.,16,22,1910,1655,6,2,6,3,,,,,,,2,0,Completed,1.66,2.1,1.75,2,1.62,2.2,1.67,2.37,1.4,2.75,1.75,3,1.66,2.16,Doha,104792,104678,7506
5318,3,Doha,Qatar Exxon Mobil Open,1/6/2012,ATP250,Outdoor,Hard,Semifinals,3,Tsonga J.W.,Federer R.,6,3,4335,8170,,,,,,,,,,,,,Walkover,2.37,1.53,2.35,1.55,2.5,1.53,2.62,1.57,2.5,1.53,2.87,1.57,2.51,1.5,Doha,104542,103819,7510
5319,3,Doha,Qatar Exxon Mobil Open,1/6/2012,ATP250,Outdoor,Hard,Semifinals,3,Monfils G.,Nadal R.,16,2,1910,9595,6,3,6,4,,,,,,,2,0,Completed,3.75,1.25,3.75,1.25,3.75,1.29,4.43,1.26,3.75,1.25,4.7,1.29,3.93,1.24,Doha,104792,104745,7509
5320,3,Doha,Qatar Exxon Mobil Open,1/7/2012,ATP250,Outdoor,Hard,The Final,3,Tsonga J.W.,Monfils G.,6,16,4335,1910,7,5,6,3,,,,,,,2,0,Completed,1.75,2.05,1.75,2,1.67,2.1,1.71,2.29,1.73,2.1,1.83,2.38,1.73,2.06,Doha,104542,104792,7511
5321,4,Auckland,Heineken Open,1/9/2012,ATP250,Outdoor,Hard,1st Round,3,Falla A.,Young D.,80,40,657,1004,4,6,6,3,6,3,,,,,2,1,Completed,2.2,1.61,2.35,1.55,2.25,1.57,2.31,1.68,2.25,1.57,2.38,1.69,2.28,1.6,Auckland,104268,105385,6529
5322,4,Auckland,Heineken Open,1/9/2012,ATP250,Outdoor,Hard,1st Round,3,Bellucci T.,Machado R.,38,69,1060,698,6,3,7,6,,,,,,,2,0,Completed,1.3,3.4,1.35,3,1.3,3.4,1.34,3.54,1.25,3.75,1.37,3.75,1.32,3.24,Auckland,105064,104349,6533
5323,4,Auckland,Heineken Open,1/9/2012,ATP250,Outdoor,Hard,1st Round,3,Giraldo S.,Venus M.,51,378,890,106,6,4,6,3,,,,,,,2,0,Completed,1.07,9,1.08,7,1.08,7,1.09,8.93,1.1,7,1.12,10.4,1.08,7.32,Auckland,105053,105030,6538
5324,4,Auckland,Heineken Open,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Berlocq C.,Volandri F.,59,70,801,696,6,5,,,,,,,,,0,0,Retired,1.22,4,1.25,3.75,1.22,4,1.23,4.64,1.2,4,1.27,4.64,1.23,3.97,Auckland,104122,103835,6530
5325,4,Auckland,Heineken Open,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Kunitsyn I.,66,71,730,692,2,6,6,4,6,2,,,,,2,1,Completed,1.66,2.1,1.7,2.08,1.67,2.1,1.7,2.26,1.57,2.25,1.75,2.26,1.67,2.14,Auckland,104198,103857,6531
5326,4,Auckland,Heineken Open,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Anderson K.,87,32,623,1190,6,3,6,3,,,,,,,2,0,Completed,2.37,1.53,2.5,1.5,2.38,1.53,2.34,1.66,2.88,1.4,2.88,1.66,2.44,1.52,Auckland,105173,104731,6532
5327,4,Auckland,Heineken Open,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Bohli S.,42,218,960,224,6,4,4,6,6,4,,,,,2,1,Completed,1.2,4.33,1.2,4.25,1.2,4.33,1.26,4.25,1.07,8,1.27,8,1.22,4.16,Auckland,104259,104219,6536
5328,4,Auckland,Heineken Open,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Rochus O.,Kamke T.,68,95,704,582,7,5,6,4,,,,,,,2,0,Completed,2.75,1.4,2.65,1.45,2.75,1.4,3.06,1.42,2.63,1.44,3.06,1.47,2.75,1.42,Auckland,103694,104735,6534
5329,4,Auckland,Heineken Open,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Ramos A.,74,65,681,734,6,2,6,4,,,,,,,2,0,Completed,1.8,1.9,1.85,1.9,1.91,1.8,1.89,2,1.91,1.8,1.91,2.01,1.83,1.92,Auckland,104586,105077,6527
5330,4,Auckland,Heineken Open,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Harrison R.,Querrey S.,84,94,646,589,6,4,6,3,,,,,,,2,0,Completed,1.83,1.83,1.85,1.9,1.83,1.83,1.95,1.93,1.91,1.83,2,1.93,1.88,1.85,Auckland,105992,105023,6537
5331,4,Auckland,Heineken Open,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Starace P.,Montanes A.,56,50,825,895,6,3,6,2,,,,,,,2,0,Completed,2.37,1.53,2.35,1.55,2.2,1.62,2.4,1.63,2.38,1.53,2.5,1.65,2.3,1.59,Auckland,103808,103656,6528
5332,4,Auckland,Heineken Open,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Paire B.,Ferrero J.C.,92,47,594,910,6,3,6,2,,,,,,,2,0,Completed,2.62,1.44,2.63,1.44,2.75,1.4,2.38,1.64,2.88,1.4,2.88,1.64,2.56,1.48,Auckland,105332,103507,6535
5333,4,Auckland,Heineken Open,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Harrison R.,42,84,960,646,4,6,6,4,6,3,,,,,2,1,Completed,1.66,2.1,1.72,2.05,1.67,2.1,1.72,2.25,1.73,2,1.83,2.25,1.72,2.05,Auckland,104259,105992,6545
5334,4,Auckland,Heineken Open,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Falla A.,Starace P.,80,56,657,825,7,6,6,3,,,,,,,2,0,Completed,1.57,2.25,1.6,2.25,1.62,2.2,1.64,2.41,1.67,2.1,1.69,2.41,1.63,2.21,Auckland,104268,103808,6540
5335,4,Auckland,Heineken Open,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Rochus O.,Bellucci T.,68,38,704,1060,7,6,5,7,7,6,,,,,2,1,Completed,2.75,1.4,2.85,1.4,2.62,1.44,3.02,1.44,2.75,1.4,3.02,1.48,2.76,1.42,Auckland,103694,105064,6543
5336,4,Auckland,Heineken Open,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Almagro N.,Giraldo S.,10,51,2380,890,6,4,6,2,,,,,,,2,0,Completed,1.83,1.83,1.9,1.85,1.73,2,1.98,1.93,1.83,1.91,2,2,1.89,1.86,Auckland,104597,105053,6546
5337,4,Auckland,Heineken Open,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Chela J.I.,92,29,594,1270,5,7,6,2,6,2,,,,,2,1,Completed,1.44,2.62,1.5,2.5,1.57,2.25,1.56,2.62,1.57,2.25,1.57,2.63,1.52,2.45,Auckland,105332,103428,6544
5338,4,Auckland,Heineken Open,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Rosol L.,5,74,4925,681,6,4,6,2,,,,,,,2,0,Completed,1.05,11,1.06,8,1.05,8.5,1.05,13.25,1.08,6.5,1.08,13.25,1.06,8.96,Auckland,103970,104586,6539
5339,4,Auckland,Heineken Open,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Mannarino A.,66,87,730,623,6,2,6,3,,,,,,,2,0,Completed,2.5,1.5,2.5,1.5,2.5,1.5,2.62,1.56,2.38,1.53,2.62,1.61,2.44,1.53,Auckland,104198,105173,6542
5340,4,Auckland,Heineken Open,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Verdasco F.,Berlocq C.,24,59,1550,801,7,5,7,6,,,,,,,2,0,Completed,1.2,4.33,1.2,4.15,1.2,4.33,1.28,4.14,1.29,3.5,1.29,4.33,1.22,4.04,Auckland,104269,104122,6541
5341,4,Auckland,Heineken Open,1/12/2012,ATP250,Outdoor,Hard,Quarterfinals,3,Kohlschreiber P.,Almagro N.,42,10,960,2380,7,6,6,4,,,,,,,2,0,Completed,1.9,1.8,2,1.75,2,1.73,2,1.93,2,1.8,2.15,1.93,1.98,1.79,Auckland,104259,104597,6550
5342,4,Auckland,Heineken Open,1/12/2012,ATP250,Outdoor,Hard,Quarterfinals,3,Rochus O.,Paire B.,68,92,704,594,6,3,6,7,7,6,,,,,2,1,Completed,2.25,1.57,2.25,1.6,2.2,1.62,2.3,1.71,2.25,1.62,2.32,1.71,2.2,1.63,Auckland,103694,105332,6549
5343,4,Auckland,Heineken Open,1/12/2012,ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Falla A.,5,80,4925,657,6,4,4,6,6,3,,,,,2,1,Completed,1.06,10,1.06,8,1.06,8,1.07,11.5,1.05,9,1.1,11.5,1.06,8.53,Auckland,103970,104268,6547
5344,4,Auckland,Heineken Open,1/12/2012,ATP250,Outdoor,Hard,Quarterfinals,3,Verdasco F.,Garcia-Lopez G.,24,66,1550,730,7,5,6,4,,,,,,,2,0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.48,2.92,1.36,3,1.51,3,1.44,2.73,Auckland,104269,104198,6548
5345,4,Auckland,Heineken Open,1/13/2012,ATP250,Outdoor,Hard,Semifinals,3,Rochus O.,Kohlschreiber P.,68,42,704,960,6,7,6,1,6,4,,,,,2,1,Completed,4,1.22,3.75,1.25,3.5,1.3,3.79,1.32,3.75,1.25,4,1.32,3.63,1.27,Auckland,103694,104259,6552
5346,4,Auckland,Heineken Open,1/13/2012,ATP250,Outdoor,Hard,Semifinals,3,Ferrer D.,Verdasco F.,5,24,4925,1550,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,,,1.44,2.62,1.47,2.97,1.4,2.88,1.49,3.06,1.44,2.77,Auckland,103970,104269,6551
5347,4,Auckland,Heineken Open,1/14/2012,ATP250,Outdoor,Hard,The Final,3,Ferrer D.,Rochus O.,5,68,4925,704,6,3,6,4,,,,,,,2,0,Completed,1.07,9,1.1,6.5,1.04,9,1.1,9.35,1.08,7.5,1.11,9.65,1.08,7.37,Auckland,103970,103694,6553
5348,5,Sydney,Apia International,1/9/2012,ATP250,Outdoor,Hard,1st Round,3,Sweeting R.,Muller G.,72,54,690,853,3,6,7,6,7,5,,,,,2,1,Completed,,,,,,,,,,,5.25,1.14,5.25,1.14,Sydney,104976,104180,6785
5349,5,Sydney,Apia International,1/9/2012,ATP250,Outdoor,Hard,1st Round,3,Kubot L.,Dodig I.,58,36,808,1065,7,6,7,5,,,,,,,2,0,Completed,2.2,1.61,2.15,1.65,2.1,1.67,2.3,1.68,2.25,1.57,2.33,1.71,2.19,1.63,Sydney,103997,104471,6779
5350,5,Sydney,Apia International,1/9/2012,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Andujar P.,67,44,710,920,6,3,2,6,6,3,,,,,2,1,Completed,1.25,3.75,1.3,3.3,1.3,3.4,1.27,4.12,1.29,3.25,1.35,4.14,1.28,3.57,Sydney,104797,104665,6786
5351,5,Sydney,Apia International,1/9/2012,ATP250,Outdoor,Hard,1st Round,3,Nieminen J.,Duckworth J.,77,251,666,191,6,2,6,2,,,,,,,2,0,Completed,1.18,4.5,1.16,4.75,1.2,4.33,1.2,5.11,1.2,4,1.22,5.37,1.19,4.54,Sydney,103813,105902,6789
5352,5,Sydney,Apia International,1/9/2012,ATP250,Outdoor,Hard,1st Round,3,Reynolds B.,Stakhovsky S.,126,61,459,780,7,5,6,3,,,,,,,2,0,Completed,3,1.36,2.8,1.4,2.62,1.44,3.04,1.43,2.63,1.44,3.05,1.5,2.85,1.42,Sydney,104035,104660,6790
5353,5,Sydney,Apia International,1/9/2012,ATP250,Outdoor,Hard,1st Round,3,Ebden M.,Granollers M.,97,28,578,1335,6,1,3,6,6,3,,,,,2,1,Completed,1.72,2,1.85,1.9,1.83,1.83,1.81,2.09,1.8,2,1.88,2.1,1.79,1.96,Sydney,105051,104719,6781
5354,5,Sydney,Apia International,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Benneteau J.,Seppi A.,49,39,900,1015,6,3,6,4,,,,,,,2,0,Completed,2.25,1.57,2.15,1.65,2.2,1.62,2.21,1.74,2.25,1.57,2.25,1.78,2.16,1.65,Sydney,103898,104312,6782
5355,5,Sydney,Apia International,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Fognini F.,Russell M.,46,98,915,578,2,6,6,2,6,0,,,,,2,1,Completed,3,1.36,2.8,1.4,3,1.36,2.91,1.46,2.75,1.4,3.25,1.46,2.88,1.39,Sydney,104926,103188,6787
5356,5,Sydney,Apia International,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Malisse X.,31,63,1230,760,6,7,6,4,6,4,,,,,2,1,Completed,1.38,2.87,1.4,2.8,1.44,2.62,1.47,2.89,1.5,2.5,1.5,3,1.42,2.76,Sydney,103285,103598,6788
5357,5,Sydney,Apia International,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Bogomolov A.,Haase R.,34,52,1135,881,6,4,1,6,6,4,,,,,2,1,Completed,2.62,1.44,2.5,1.5,2.5,1.5,2.46,1.61,2.38,1.53,2.74,1.61,2.53,1.49,Sydney,104166,104898,6783
5358,5,Sydney,Apia International,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Tursunov D.,43,41,940,988,6,4,6,4,,,,,,,2,0,Completed,1.25,3.75,1.25,3.75,1.3,3.4,1.24,4.52,1.29,3.25,1.3,4.58,1.26,3.78,Sydney,104571,104098,6780
5359,5,Sydney,Apia International,1/10/2012,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Hewitt L.,21,182,1655,265,4,6,6,3,6,2,,,,,2,1,Completed,1.5,2.5,1.45,2.65,1.5,2.5,1.54,2.64,1.53,2.5,1.63,2.65,1.51,2.47,Sydney,104678,103720,6784
5360,5,Sydney,Apia International,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Reynolds B.,Isner J.,126,17,459,1800,3,6,6,4,6,3,,,,,2,1,Completed,5,1.16,4.5,1.18,4.33,1.2,5.08,1.21,5,1.14,5.44,1.22,4.61,1.18,Sydney,104035,104545,6798
5361,5,Sydney,Apia International,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Kubot L.,11,58,2315,808,6,4,6,2,,,,,,,2,0,Completed,1.08,8,1.1,6.5,1.07,7.5,1.1,8.52,1.07,7,1.15,8.55,1.09,6.96,Sydney,105223,103997,6791
5362,5,Sydney,Apia International,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Istomin D.,Sweeting R.,67,72,710,690,6,2,6,1,,,,,,,2,0,Completed,1.53,2.37,1.6,2.25,1.57,2.25,1.63,2.45,1.57,2.25,1.68,2.45,1.59,2.27,Sydney,104797,104976,6795
5363,5,Sydney,Apia International,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Nieminen J.,Stepanek R.,77,31,666,1230,7,6,5,7,6,1,,,,,2,1,Completed,2.1,1.66,2.15,1.65,2.25,1.57,2.19,1.77,2.25,1.57,2.25,1.77,2.16,1.65,Sydney,103813,103285,6797
5364,5,Sydney,Apia International,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Gasquet R.,Fognini F.,18,46,1765,915,6,2,6,1,,,,,,,2,0,Completed,1.1,7,1.11,6,1.12,5.5,1.13,7.07,1.14,5,1.15,7.15,1.11,6.04,Sydney,104755,104926,6796
5365,5,Sydney,Apia International,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Baghdatis M.,Ebden M.,43,97,940,578,3,6,7,5,7,6,,,,,2,1,Completed,1.33,3.25,1.33,3.15,1.3,3.4,1.38,3.32,1.29,3.25,1.38,3.41,1.33,3.2,Sydney,104571,105051,6792
5366,5,Sydney,Apia International,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Benneteau J.,Lopez F.,49,19,900,1755,6,3,6,4,,,,,,,2,0,Completed,1.57,2.25,1.7,2.05,1.67,2.1,1.63,2.45,1.62,2.2,1.7,2.53,1.64,2.2,Sydney,103898,103852,6793
5367,5,Sydney,Apia International,1/11/2012,ATP250,Outdoor,Hard,2nd Round,3,Bogomolov A.,Troicki V.,34,21,1135,1655,7,6,6,4,,,,,,,2,0,Completed,2.75,1.4,2.65,1.45,2.62,1.44,2.8,1.5,2.75,1.4,2.85,1.51,2.7,1.43,Sydney,104166,104678,6794
5368,5,Sydney,Apia International,1/12/2012,ATP250,Outdoor,Hard,Quarterfinals,3,Istomin D.,Gasquet R.,67,18,710,1765,6,4,7,6,,,,,,,2,0,Completed,4.5,1.18,4,1.22,4.33,1.2,4.64,1.24,4,1.22,4.85,1.25,4.15,1.21,Sydney,104797,104755,6801
5369,5,Sydney,Apia International,1/12/2012,ATP250,Outdoor,Hard,Quarterfinals,3,Nieminen J.,Reynolds B.,77,126,666,459,6,3,6,3,,,,,,,2,0,Completed,1.4,2.75,1.45,2.65,1.44,2.62,1.46,2.97,1.44,2.75,1.5,3.05,1.44,2.7,Sydney,103813,104035,6802
5370,5,Sydney,Apia International,1/12/2012,ATP250,Outdoor,Hard,Quarterfinals,3,Baghdatis M.,Del Potro J.M.,43,11,940,2315,7,6,6,4,,,,,,,2,0,Completed,3.5,1.28,3.3,1.3,3.5,1.29,3.67,1.34,3.5,1.29,3.67,1.35,3.33,1.31,Sydney,104571,105223,6799
5371,5,Sydney,Apia International,1/12/2012,ATP250,Outdoor,Hard,Quarterfinals,3,Benneteau J.,Bogomolov A.,49,34,900,1135,6,2,6,4,,,,,,,2,0,Completed,1.5,2.5,1.55,2.35,1.62,2.2,1.64,2.45,1.29,3.5,1.65,3.5,1.54,2.4,Sydney,103898,104166,6800
5372,5,Sydney,Apia International,1/13/2012,ATP250,Outdoor,Hard,Semifinals,3,Nieminen J.,Istomin D.,77,67,666,710,7,6,6,3,,,,,,,2,0,Completed,1.57,2.25,1.65,2.15,1.62,2.2,1.71,2.3,1.62,2.25,1.95,2.3,1.67,2.14,Sydney,103813,104797,6804
5373,5,Sydney,Apia International,1/13/2012,ATP250,Outdoor,Hard,Semifinals,3,Benneteau J.,Baghdatis M.,49,43,900,940,6,4,6,4,,,,,,,2,0,Completed,2.62,1.44,2.35,1.55,2.38,1.53,2.53,1.6,2.5,1.53,2.62,1.61,2.44,1.53,Sydney,103898,104571,6803
5374,5,Sydney,Apia International,1/15/2012,ATP250,Outdoor,Hard,The Final,3,Nieminen J.,Benneteau J.,77,49,666,900,6,2,7,5,,,,,,,2,0,Completed,2.2,1.66,2.05,1.72,2.1,1.73,2.24,1.75,2,1.8,2.3,1.8,2.12,1.69,Sydney,103813,103898,6805
5375,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Cipolla F.,Davydenko N.,76,52,671,875,6,4,4,6,3,6,6,2,6,1,3,2,Completed,3.5,1.28,3.4,1.3,3.75,1.25,3.61,1.34,3.75,1.22,3.75,1.35,3.48,1.29,Australian Open,104262,103786,8062
5376,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Kubot L.,10,58,2380,822,1,6,7,5,6,3,7,5,,,3,1,Completed,1.3,3.4,1.3,3.4,1.36,3,1.43,3.06,1.29,3.25,1.43,3.4,1.34,3.17,Australian Open,104597,103997,8059
5377,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Riba P.,Montanes A.,88,50,612,895,7,6,2,6,6,4,7,6,,,3,1,Completed,3.5,1.28,3.4,1.3,3,1.36,3.52,1.35,3,1.33,3.52,1.37,3.27,1.32,Australian Open,105137,103656,8038
5378,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Stakhovsky S.,Marchenko I.,65,246,755,192,6,3,6,7,4,6,6,3,7,5,3,2,Completed,1.38,2.87,1.35,3.1,1.36,3,1.45,2.97,1.36,2.88,1.46,3.25,1.38,2.94,Australian Open,104660,105011,8054
5379,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Mannarino A.,11,91,2315,598,2,6,6,1,7,5,6,4,,,3,1,Completed,1.07,9,1.05,9,1.06,8.5,1.09,9.5,1.05,9,1.09,10.4,1.06,8.33,Australian Open,105223,105173,8043
5380,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Mayer L.,19,21,1755,1630,7,6,6,3,7,6,,,,,3,0,Completed,1.16,5,1.22,4,1.25,3.75,1.29,3.97,1.14,5,1.3,6,1.19,4.53,Australian Open,103852,104919,8063
5381,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Nielsen F.,32,240,1190,197,6,1,6,2,6,4,,,,,3,0,Completed,1.22,4,1.3,3.4,1.29,3.5,1.26,4.3,1.22,3.75,1.3,4.3,1.25,3.75,Australian Open,104731,104233,8055
5382,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Kavcic B.,Ward J.,103,347,552,123,6,4,6,3,6,4,,,,,3,0,Completed,1.8,1.9,1.8,1.95,1.73,2,1.92,1.99,1.73,2,1.92,2.01,1.8,1.95,Australian Open,104882,104868,8042
5383,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Ramos A.,7,67,3700,734,7,5,4,6,6,2,6,3,,,3,1,Completed,1.01,21,1.03,12,1.03,11,1.02,21,1.02,11,1.03,26.24,1.02,13.7,Australian Open,104607,105077,8052
5384,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Verdasco F.,38,24,1048,1550,4,6,6,7,6,4,6,2,7,5,3,2,Completed,1.53,2.37,1.5,2.5,1.67,2.1,1.65,2.38,1.57,2.38,1.68,2.55,1.57,2.34,Australian Open,106071,104269,8047
5385,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Kamke T.,Hanescu V.,98,90,578,600,6,2,6,1,6,2,,,,,3,0,Completed,1.61,2.2,1.75,2,1.73,2,1.64,2.41,1.67,2.1,1.8,2.41,1.68,2.12,Australian Open,104735,103812,8045
5386,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Melzer J.,57,33,842,1170,7,6,7,5,6,3,,,,,3,0,Completed,2.62,1.44,2.55,1.5,2.38,1.53,2.49,1.61,2.38,1.53,2.7,1.61,2.5,1.51,Australian Open,103333,103781,8048
5387,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Muller G.,8,55,2965,853,6,4,6,4,6,2,,,,,3,0,Completed,1.16,5,1.25,3.75,1.2,4.33,1.19,5.46,1.22,3.75,1.25,5.46,1.2,4.33,Australian Open,103888,104180,8036
5388,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Berlocq C.,Huta Galung J.,61,233,801,205,2,6,6,3,7,6,6,3,,,3,1,Completed,1.66,2.1,1.85,1.9,1.73,2,1.81,2.12,1.73,2,1.9,2.18,1.77,2,Australian Open,104122,104619,8049
5389,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Monaco J.,41,27,1005,1335,7,5,4,6,6,3,6,7,6,0,3,2,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.59,2.53,1.57,2.25,1.59,2.63,1.52,2.48,Australian Open,104259,104338,8039
5390,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Paire B.,22,84,1615,636,6,1,6,1,7,5,,,,,3,0,Completed,1.22,4,1.25,3.75,1.25,3.75,1.22,4.89,1.25,3.5,1.29,4.89,1.25,3.83,Australian Open,104527,105332,8056
5391,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,De Schepper K.,95,135,589,400,6,3,6,2,6,2,,,,,3,0,Completed,1.14,5.5,1.18,4.5,1.17,4.5,1.17,5.94,1.14,5,1.18,5.94,1.16,4.95,Australian Open,105023,104932,8046
5392,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Falla A.,Fognini F.,71,47,696,915,6,3,6,2,3,6,6,1,,,3,1,Completed,1.38,2.87,1.4,2.85,1.4,2.75,1.5,2.8,1.4,2.75,1.5,3,1.42,2.76,Australian Open,104268,104926,8037
5393,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Kudla D.,190,276,257,171,7,6,3,6,6,0,7,5,,,3,1,Completed,1.36,3,1.4,2.85,1.36,3,1.43,3.1,1.36,2.88,1.44,3.2,1.39,2.9,Australian Open,103163,106045,8066
5394,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Chardy J.,78,82,666,652,4,6,6,3,3,6,6,4,6,4,3,2,Completed,1.5,2.5,1.5,2.5,1.57,2.25,1.6,2.52,1.53,2.38,1.6,2.65,1.54,2.43,Australian Open,105777,104871,8058
5395,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Serra F.,Darcis S.,85,156,634,324,7,6,6,3,4,5,,,,,2,0,Retired,2.5,1.5,2.4,1.55,2.25,1.57,2.58,1.57,2.2,1.67,2.65,1.71,2.42,1.54,Australian Open,103722,104327,8041
5396,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Gojowczyk P.,42,248,1004,192,6,1,6,2,4,6,1,6,6,2,3,2,Completed,1.53,2.37,1.55,2.4,1.57,2.25,1.6,2.52,1.62,2.2,1.7,2.65,1.57,2.34,Australian Open,105385,105376,8065
5397,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Ljubicic I.,119,30,491,1270,3,6,4,6,6,3,6,4,6,4,3,2,Completed,1.66,2.1,1.85,1.9,1.83,1.83,1.7,2.29,1.73,2,2,2.29,1.8,1.96,Australian Open,105041,103344,8064
5398,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Jones G.,13,198,2030,245,1,6,4,6,6,1,6,1,6,2,3,2,Completed,1.04,13,1.05,9,1.05,9,1.05,13,1.05,8,1.07,13,1.05,9.78,Australian Open,105238,105286,8044
5399,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Rochus O.,Phau B.,54,174,854,286,6,1,6,4,6,0,,,,,3,0,Completed,1.53,2.37,1.55,2.4,1.57,2.25,1.95,1.95,1.4,2.75,1.95,3,1.58,2.35,Australian Open,103694,103451,8053
5400,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Becker B.,44,304,985,148,6,1,7,6,6,2,,,,,3,0,Completed,1.12,6,1.16,5,1.17,4.5,1.14,6.62,1.17,4.5,1.18,6.62,1.15,5.13,Australian Open,104571,103794,8057
5401,6,Melbourne,Australian Open,1/16/2012,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Kuznetsov A.,2,167,9595,301,6,4,6,1,6,1,,,,,3,0,Completed,,34,1.01,20,1.01,21,1.01,41,1.02,11,1.02,56.71,1.01,21.51,Australian Open,104745,104864,8067
