"","match_id","player","set","serve_pts","aces","dfs","first_in","first_won","second_in","second_won","bk_pts","bp_saved","return_pts","return_pts_won","winners","winners_fh","winners_bh","unforced","unforced_fh","unforced_bh","year","match_id_copy","gender","tourney_name_dash","round.x","player_1_dash","player_2_dash","tourney_name.x","player_1","player_2","p1_id","p2_id","atp_key","Date","atp_winner_id","winner_class","loser_class","upset_type","wflag","ace_pct","df_pct","firstin_pct","firstwon_pct","secondwon_pct","bkfcd_pct","bksvd_pct","retwon_pct","win_uf_ratio","player_id","class"
"113","20130512-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal",1,"Total",53,3,0,31,17,22,7,6,1,42,12,15,8,4,29,14,15,2013,20130512,"M","Rome_Masters","F","Roger_Federer","Rafael_Nadal","Rome Masters","Roger Federer","Rafael Nadal",103819,104745,3847,2013-05-19,104745,"Heavy Favorite","Heavy Dog","Favorite Won","L",0.0566037735849057,0,0.584905660377358,0.548387096774194,0.318181818181818,0.113207547169811,0.166666666666667,0.285714285714286,0.517241379310345,103819,"Heavy Dog"
"114","20130512-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal",2,"Total",42,1,1,30,21,12,9,2,1,53,29,11,4,6,7,4,2,2013,20130512,"M","Rome_Masters","F","Roger_Federer","Rafael_Nadal","Rome Masters","Roger Federer","Rafael Nadal",103819,104745,3847,2013-05-19,104745,"Heavy Favorite","Heavy Dog","Favorite Won","W",0.0238095238095238,0.0238095238095238,0.714285714285714,0.7,0.75,0.0476190476190476,0.5,0.547169811320755,1.57142857142857,104745,"Heavy Favorite"
"115","20130514-M-Rome_Masters-R32-Juan_Martin_Del_Potro-Andrey_Kuznetsov",1,"Total",53,4,0,38,29,15,11,1,1,53,24,26,12,6,16,8,8,2013,20130514,"M","Rome_Masters","R32","Juan_Martin_Del_Potro","Andrey_Kuznetsov","Rome Masters","Juan Martin Del Potro","Andrey Kuznetsov",105223,105723,3825,2013-05-14,105223,"Heavy Favorite","No Hope","Favorite Won","W",0.0754716981132075,0,0.716981132075472,0.763157894736842,0.733333333333333,0.0188679245283019,1,0.452830188679245,1.625,105223,"Heavy Favorite"
"116","20130514-M-Rome_Masters-R32-Juan_Martin_Del_Potro-Andrey_Kuznetsov",2,"Total",53,2,1,28,16,25,13,6,3,53,13,17,8,7,26,16,9,2013,20130514,"M","Rome_Masters","R32","Juan_Martin_Del_Potro","Andrey_Kuznetsov","Rome Masters","Juan Martin Del Potro","Andrey Kuznetsov",105223,105723,3825,2013-05-14,105223,"Heavy Favorite","No Hope","Favorite Won","L",0.0377358490566038,0.0188679245283019,0.528301886792453,0.571428571428571,0.52,0.113207547169811,0.5,0.245283018867925,0.653846153846154,105723,"No Hope"
"117","20130516-M-Rome_Masters-QF-Roger_Federer-Jerzy_Janowicz",1,"Total",66,11,0,50,36,16,12,3,2,73,28,24,12,1,13,12,1,2013,20130516,"M","Rome_Masters","QF","Roger_Federer","Jerzy_Janowicz","Rome Masters","Roger Federer","Jerzy Janowicz",103819,105668,3844,2013-05-17,103819,"Heavy Favorite","No Hope","Favorite Won","W",0.166666666666667,0,0.757575757575758,0.72,0.75,0.0454545454545455,0.666666666666667,0.383561643835616,1.84615384615385,103819,"Heavy Favorite"
"118","20130516-M-Rome_Masters-QF-Roger_Federer-Jerzy_Janowicz",2,"Total",73,6,4,44,30,29,15,6,4,66,18,28,11,6,28,12,12,2013,20130516,"M","Rome_Masters","QF","Roger_Federer","Jerzy_Janowicz","Rome Masters","Roger Federer","Jerzy Janowicz",103819,105668,3844,2013-05-17,103819,"Heavy Favorite","No Hope","Favorite Won","L",0.0821917808219178,0.0547945205479452,0.602739726027397,0.681818181818182,0.517241379310345,0.0821917808219178,0.666666666666667,0.272727272727273,1,105668,"No Hope"
"119","20130518-M-Rome_Masters-SF-Roger_Federer-Benoit_Paire",1,"Total",74,1,3,45,35,29,14,6,5,74,29,17,14,2,29,16,10,2013,20130518,"M","Rome_Masters","SF","Roger_Federer","Benoit_Paire","Rome Masters","Roger Federer","Benoit Paire",103819,105332,3846,2013-05-18,103819,"Heavy Favorite","No Hope","Favorite Won","W",0.0135135135135135,0.0405405405405405,0.608108108108108,0.777777777777778,0.482758620689655,0.0810810810810811,0.833333333333333,0.391891891891892,0.586206896551724,103819,"Heavy Favorite"
"120","20130518-M-Rome_Masters-SF-Roger_Federer-Benoit_Paire",2,"Total",74,8,5,33,25,41,20,6,4,74,25,29,9,12,32,9,18,2013,20130518,"M","Rome_Masters","SF","Roger_Federer","Benoit_Paire","Rome Masters","Roger Federer","Benoit Paire",103819,105332,3846,2013-05-18,103819,"Heavy Favorite","No Hope","Favorite Won","L",0.108108108108108,0.0675675675675676,0.445945945945946,0.757575757575758,0.48780487804878,0.0810810810810811,0.666666666666667,0.337837837837838,0.90625,105332,"No Hope"
"121","20130612-M-Halle-R16-Gael_Monfils-Jan_Hernych",1,"Total",66,9,2,41,31,25,12,7,6,56,28,28,10,9,20,10,8,2013,20130612,"M","Halle","R16","Gael_Monfils","Jan_Hernych","Halle","Gael Monfils","Jan Hernych",104792,103401,3937,2013-06-12,104792,"Heavy Favorite","No Hope","Favorite Won","W",0.136363636363636,0.0303030303030303,0.621212121212121,0.75609756097561,0.48,0.106060606060606,0.857142857142857,0.5,1.4,104792,"Heavy Favorite"
"122","20130612-M-Halle-R16-Gael_Monfils-Jan_Hernych",2,"Total",56,1,2,30,15,26,13,8,4,66,23,10,8,1,22,10,10,2013,20130612,"M","Halle","R16","Gael_Monfils","Jan_Hernych","Halle","Gael Monfils","Jan Hernych",104792,103401,3937,2013-06-12,104792,"Heavy Favorite","No Hope","Favorite Won","L",0.0178571428571429,0.0357142857142857,0.535714285714286,0.5,0.5,0.142857142857143,0.5,0.348484848484849,0.454545454545455,103401,"No Hope"
"123","20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray",1,"Total",105,4,4,67,39,38,16,17,10,105,41,33,19,8,50,20,26,2013,20130707,"M","Wimbledon","F","Novak_Djokovic","Andy_Murray","Wimbledon","Novak Djokovic","Andy Murray",104925,104918,3490,2013-07-07,104918,"Slight Dog","Clear Favorite","Common","L",0.0380952380952381,0.0380952380952381,0.638095238095238,0.582089552238806,0.421052631578947,0.161904761904762,0.588235294117647,0.39047619047619,0.66,104925,"Clear Favorite"
"124","20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray",2,"Total",105,9,2,68,48,37,16,13,9,105,50,40,15,13,33,17,14,2013,20130707,"M","Wimbledon","F","Novak_Djokovic","Andy_Murray","Wimbledon","Novak Djokovic","Andy Murray",104925,104918,3490,2013-07-07,104918,"Slight Dog","Clear Favorite","Common","W",0.0857142857142857,0.019047619047619,0.647619047619048,0.705882352941177,0.432432432432432,0.123809523809524,0.692307692307692,0.476190476190476,1.21212121212121,104918,"Slight Dog"
"125","20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco",1,"Total",58,3,2,44,33,14,5,4,2,74,38,17,7,6,15,3,10,2013,20130714,"M","Bastad","F","Carlos_Berlocq","Fernando_Verdasco","Bastad","Carlos Berlocq","Fernando Verdasco",104122,104269,3235,2013-07-14,104122,"Clear Dog","Heavy Favorite","Slightly Unusual","W",0.0517241379310345,0.0344827586206897,0.758620689655172,0.75,0.357142857142857,0.0689655172413793,0.5,0.513513513513513,1.13333333333333,104122,"Clear Dog"
"126","20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco",2,"Total",74,2,3,44,23,30,13,16,11,58,20,23,13,8,32,19,10,2013,20130714,"M","Bastad","F","Carlos_Berlocq","Fernando_Verdasco","Bastad","Carlos Berlocq","Fernando Verdasco",104122,104269,3235,2013-07-14,104122,"Clear Dog","Heavy Favorite","Slightly Unusual","L",0.027027027027027,0.0405405405405405,0.594594594594595,0.522727272727273,0.433333333333333,0.216216216216216,0.6875,0.344827586206897,0.71875,104269,"Heavy Favorite"
"127","20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt",1,"Total",98,14,11,58,49,40,14,9,5,97,41,42,19,3,41,21,9,2013,20130714,"M","Newport","F","Nicolas_Mahut","Lleyton_Hewitt","Newport","Nicolas Mahut","Lleyton Hewitt",103917,103720,4010,2013-07-14,103917,"Slight Favorite","Slight Favorite","Favorite Won","W",0.142857142857143,0.112244897959184,0.591836734693878,0.844827586206897,0.35,0.0918367346938776,0.555555555555556,0.422680412371134,1.02439024390244,103917,"Slight Favorite"
"128","20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt",2,"Total",97,8,10,44,28,53,28,13,8,98,35,25,11,5,34,12,12,2013,20130714,"M","Newport","F","Nicolas_Mahut","Lleyton_Hewitt","Newport","Nicolas Mahut","Lleyton Hewitt",103917,103720,4010,2013-07-14,103917,"Slight Favorite","Slight Favorite","Favorite Won","L",0.0824742268041237,0.103092783505155,0.45360824742268,0.636363636363636,0.528301886792453,0.134020618556701,0.615384615384615,0.357142857142857,0.735294117647059,103720,"Slight Favorite"
"129","20130720-M-Hamburg-SF-Federico_Delbonis-Roger_Federer",1,"Total",80,3,2,45,37,35,24,2,1,97,31,31,15,11,26,13,11,2013,20130720,"M","Hamburg","SF","Federico_Delbonis","Roger_Federer","Hamburg","Federico Delbonis","Roger Federer",105643,103819,3892,2013-07-20,105643,"No Hope","Heavy Favorite","Major Upset","W",0.0375,0.025,0.5625,0.822222222222222,0.685714285714286,0.025,0.5,0.319587628865979,1.19230769230769,105643,"No Hope"
"130","20130720-M-Hamburg-SF-Federico_Delbonis-Roger_Federer",2,"Total",97,5,2,55,43,42,23,7,6,80,19,32,14,11,34,18,14,2013,20130720,"M","Hamburg","SF","Federico_Delbonis","Roger_Federer","Hamburg","Federico Delbonis","Roger Federer",105643,103819,3892,2013-07-20,105643,"No Hope","Heavy Favorite","Major Upset","L",0.0515463917525773,0.0206185567010309,0.56701030927835,0.781818181818182,0.547619047619048,0.0721649484536082,0.857142857142857,0.2375,0.941176470588235,103819,"Heavy Favorite"
"131","20130728-M-Atlanta-F-Kevin_Anderson-John_Isner",1,"Total",111,20,6,71,60,40,23,1,1,136,39,48,10,8,23,9,8,2013,20130728,"M","Atlanta","F","Kevin_Anderson","John_Isner","Atlanta","Kevin Anderson","John Isner",104731,104545,5128,2013-07-28,104545,"Clear Favorite","Slight Favorite","Favorite Won","L",0.18018018018018,0.0540540540540541,0.63963963963964,0.845070422535211,0.575,0.00900900900900901,1,0.286764705882353,2.08695652173913,104731,"Slight Favorite"
"132","20130728-M-Atlanta-F-Kevin_Anderson-John_Isner",2,"Total",136,25,0,90,73,46,24,11,11,111,28,59,13,6,40,29,11,2013,20130728,"M","Atlanta","F","Kevin_Anderson","John_Isner","Atlanta","Kevin Anderson","John Isner",104731,104545,5128,2013-07-28,104545,"Clear Favorite","Slight Favorite","Favorite Won","W",0.183823529411765,0,0.661764705882353,0.811111111111111,0.521739130434783,0.0808823529411765,1,0.252252252252252,1.475,104545,"Clear Favorite"
"133","20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro",1,"Total",58,7,3,34,22,24,9,8,4,47,13,19,7,2,33,13,17,2013,20130729,"M","Washington","R16","Bernard_Tomic","Juan_Martin_Del_Potro","Washington","Bernard Tomic","Juan Martin Del Potro",106071,105223,5192,2013-08-02,105223,"Heavy Favorite","Heavy Dog","Favorite Won","L",0.120689655172414,0.0517241379310345,0.586206896551724,0.647058823529412,0.375,0.137931034482759,0.5,0.276595744680851,0.575757575757576,106071,"Heavy Dog"
"134","20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro",2,"Total",47,6,1,31,25,16,9,1,0,58,27,17,5,2,14,9,4,2013,20130729,"M","Washington","R16","Bernard_Tomic","Juan_Martin_Del_Potro","Washington","Bernard Tomic","Juan Martin Del Potro",106071,105223,5192,2013-08-02,105223,"Heavy Favorite","Heavy Dog","Favorite Won","W",0.127659574468085,0.0212765957446809,0.659574468085106,0.806451612903226,0.5625,0.0212765957446809,0,0.46551724137931,1.21428571428571,105223,"Heavy Favorite"
"135","20130805-M-Canada_Masters-R64-Peter_Polansky-Kei_Nishikori",1,"Total",82,0,6,42,26,40,16,12,5,85,37,14,11,2,38,17,15,2013,20130805,"M","Canada_Masters","R64","Peter_Polansky","Kei_Nishikori","Canada Masters","Peter Polansky","Kei Nishikori",105166,105453,5237,2013-08-06,105453,"Heavy Favorite","No Hope","Favorite Won","L",0,0.0731707317073171,0.51219512195122,0.619047619047619,0.4,0.146341463414634,0.416666666666667,0.435294117647059,0.368421052631579,105166,"No Hope"
"136","20130805-M-Canada_Masters-R64-Peter_Polansky-Kei_Nishikori",2,"Total",85,4,5,45,29,40,19,10,5,82,40,29,14,8,47,26,16,2013,20130805,"M","Canada_Masters","R64","Peter_Polansky","Kei_Nishikori","Canada Masters","Peter Polansky","Kei Nishikori",105166,105453,5237,2013-08-06,105453,"Heavy Favorite","No Hope","Favorite Won","W",0.0470588235294118,0.0588235294117647,0.529411764705882,0.644444444444444,0.475,0.117647058823529,0.5,0.48780487804878,0.617021276595745,105453,"Heavy Favorite"
"137","20130806-M-Canada_Masters-R64-Vasek_Pospisil-John_Isner",1,"Total",126,16,4,67,52,59,33,12,10,106,28,49,18,9,38,23,11,2013,20130806,"M","Canada_Masters","R64","Vasek_Pospisil","John_Isner","Canada Masters","Vasek Pospisil","John Isner",105577,104545,5247,2013-08-06,105577,"Clear Dog","Clear Favorite","Slightly Unusual","W",0.126984126984127,0.0317460317460317,0.531746031746032,0.776119402985075,0.559322033898305,0.0952380952380952,0.833333333333333,0.264150943396226,1.28947368421053,105577,"Clear Dog"
"138","20130806-M-Canada_Masters-R64-Vasek_Pospisil-John_Isner",2,"Total",106,24,3,75,58,31,20,6,5,126,41,45,9,1,38,25,10,2013,20130806,"M","Canada_Masters","R64","Vasek_Pospisil","John_Isner","Canada Masters","Vasek Pospisil","John Isner",105577,104545,5247,2013-08-06,105577,"Clear Dog","Clear Favorite","Slightly Unusual","L",0.226415094339623,0.0283018867924528,0.707547169811321,0.773333333333333,0.645161290322581,0.0566037735849057,0.833333333333333,0.325396825396825,1.18421052631579,104545,"Clear Favorite"
"139","20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray",1,"Total",60,7,3,36,26,24,14,3,2,52,22,23,12,3,22,11,8,2013,20130808,"M","Canada_Masters","R16","Ernests_Gulbis","Andy_Murray","Canada Masters","Ernests Gulbis","Andy Murray",105208,104918,5281,2013-08-08,105208,"Heavy Dog","Heavy Favorite","Unusual","W",0.116666666666667,0.05,0.6,0.722222222222222,0.583333333333333,0.05,0.666666666666667,0.423076923076923,1.04545454545455,105208,"Heavy Dog"
"140","20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray",2,"Total",52,3,3,36,24,16,6,5,2,60,20,14,4,3,14,9,2,2013,20130808,"M","Canada_Masters","R16","Ernests_Gulbis","Andy_Murray","Canada Masters","Ernests Gulbis","Andy Murray",105208,104918,5281,2013-08-08,105208,"Heavy Dog","Heavy Favorite","Unusual","L",0.0576923076923077,0.0576923076923077,0.692307692307692,0.666666666666667,0.375,0.0961538461538462,0.4,0.333333333333333,1,104918,"Heavy Favorite"
"141","20130818-M-Cincinnati_Masters-F-John_Isner-Rafael_Nadal",1,"Total",81,11,1,62,46,19,13,0,0,77,15,39,24,2,37,24,12,2013,20130818,"M","Cincinnati_Masters","F","John_Isner","Rafael_Nadal","Cincinnati Masters","John Isner","Rafael Nadal",104545,104745,3153,2013-08-18,104745,"Heavy Favorite","Heavy Dog","Favorite Won","L",0.135802469135802,0.0123456790123457,0.765432098765432,0.741935483870968,0.684210526315789,0,NA,0.194805194805195,1.05405405405405,104545,"Heavy Dog"
"142","20130818-M-Cincinnati_Masters-F-John_Isner-Rafael_Nadal",2,"Total",77,6,2,57,47,20,15,3,3,81,22,27,14,4,13,8,3,2013,20130818,"M","Cincinnati_Masters","F","John_Isner","Rafael_Nadal","Cincinnati Masters","John Isner","Rafael Nadal",104545,104745,3153,2013-08-18,104745,"Heavy Favorite","Heavy Dog","Favorite Won","W",0.0779220779220779,0.025974025974026,0.74025974025974,0.824561403508772,0.75,0.038961038961039,1,0.271604938271605,2.07692307692308,104745,"Heavy Favorite"
"143","20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja",1,"Total",80,12,2,45,38,35,24,3,2,88,41,34,12,6,28,12,14,2013,20130827,"M","US_Open","R128","Roger_Federer","Grega_Zemlja","US Open","Roger Federer","Grega Zemlja",103819,104813,4243,2013-08-27,103819,"Sure Thing","No Hope","Favorite Won","W",0.15,0.025,0.5625,0.844444444444444,0.685714285714286,0.0375,0.666666666666667,0.465909090909091,1.21428571428571,103819,"Sure Thing"
"144","20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja",2,"Total",88,9,9,42,29,46,18,11,6,80,18,25,10,2,46,21,16,2013,20130827,"M","US_Open","R128","Roger_Federer","Grega_Zemlja","US Open","Roger Federer","Grega Zemlja",103819,104813,4243,2013-08-27,103819,"Sure Thing","No Hope","Favorite Won","L",0.102272727272727,0.102272727272727,0.477272727272727,0.69047619047619,0.391304347826087,0.125,0.545454545454545,0.225,0.543478260869565,104813,"No Hope"
"145","20130828-M-US_Open-R128-Lleyton_Hewitt-Brian_Baker",1,"Total",117,8,9,52,38,65,29,12,5,122,62,27,10,6,41,22,10,2013,20130828,"M","US_Open","R128","Lleyton_Hewitt","Brian_Baker","US Open","Lleyton Hewitt","Brian Baker",103720,104548,4209,2013-08-28,103720,"Heavy Favorite","Clear Dog","Favorite Won","W",0.0683760683760684,0.0769230769230769,0.444444444444444,0.730769230769231,0.446153846153846,0.102564102564103,0.416666666666667,0.508196721311475,0.658536585365854,103720,"Heavy Favorite"
"146","20130828-M-US_Open-R128-Lleyton_Hewitt-Brian_Baker",2,"Total",122,14,10,60,32,62,28,19,9,117,50,55,18,20,77,31,36,2013,20130828,"M","US_Open","R128","Lleyton_Hewitt","Brian_Baker","US Open","Lleyton Hewitt","Brian Baker",103720,104548,4209,2013-08-28,103720,"Heavy Favorite","Clear Dog","Favorite Won","L",0.114754098360656,0.0819672131147541,0.491803278688525,0.533333333333333,0.451612903225806,0.155737704918033,0.473684210526316,0.427350427350427,0.714285714285714,104548,"Clear Dog"
"147","20130830-M-US_Open-R64-Kevin_Anderson-Marcos_Baghdatis",1,"Total",72,7,4,46,27,26,11,12,6,63,15,19,5,2,32,15,13,2013,20130830,"M","US_Open","R64","Kevin_Anderson","Marcos_Baghdatis","US Open","Kevin Anderson","Marcos Baghdatis",104731,104571,4272,2013-08-31,104571,"Clear Dog","Heavy Favorite","Slightly Unusual","L",0.0972222222222222,0.0555555555555556,0.638888888888889,0.58695652173913,0.423076923076923,0.166666666666667,0.5,0.238095238095238,0.59375,104731,"Heavy Favorite"
"148","20130830-M-US_Open-R64-Kevin_Anderson-Marcos_Baghdatis",2,"Total",63,10,6,27,24,36,24,0,0,72,34,35,16,6,22,9,7,2013,20130830,"M","US_Open","R64","Kevin_Anderson","Marcos_Baghdatis","US Open","Kevin Anderson","Marcos Baghdatis",104731,104571,4272,2013-08-31,104571,"Clear Dog","Heavy Favorite","Slightly Unusual","W",0.158730158730159,0.0952380952380952,0.428571428571429,0.888888888888889,0.666666666666667,0,NA,0.472222222222222,1.59090909090909,104571,"Clear Dog"
"149","20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau",1,"Total",79,11,1,45,39,34,14,3,3,77,40,36,18,5,21,13,7,2013,20130901,"M","US_Open","R32","Tomas_Berdych","Julien_Benneteau","US Open","Tomas Berdych","Julien Benneteau",104607,103898,4298,2013-09-01,104607,"Heavy Favorite","No Hope","Favorite Won","W",0.139240506329114,0.0126582278481013,0.569620253164557,0.866666666666667,0.411764705882353,0.0379746835443038,1,0.519480519480519,1.71428571428571,104607,"Heavy Favorite"
"150","20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau",2,"Total",77,5,6,40,25,37,12,14,8,79,26,22,7,9,42,21,15,2013,20130901,"M","US_Open","R32","Tomas_Berdych","Julien_Benneteau","US Open","Tomas Berdych","Julien Benneteau",104607,103898,4298,2013-09-01,104607,"Heavy Favorite","No Hope","Favorite Won","L",0.0649350649350649,0.0779220779220779,0.519480519480519,0.625,0.324324324324324,0.181818181818182,0.571428571428571,0.329113924050633,0.523809523809524,103898,"No Hope"
"151","20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray",1,"Total",123,4,2,85,55,38,20,15,9,120,39,32,14,8,60,28,30,2013,20130903,"M","US_Open","R16","Denis_Istomin","Andy_Murray","US Open","Denis Istomin","Andy Murray",104797,104918,4309,2013-09-04,104918,"Sure Thing","No Hope","Favorite Won","L",0.032520325203252,0.016260162601626,0.691056910569106,0.647058823529412,0.526315789473684,0.121951219512195,0.6,0.325,0.533333333333333,104797,"No Hope"
"152","20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray",2,"Total",120,6,5,75,58,45,23,4,2,123,48,40,21,7,51,22,24,2013,20130903,"M","US_Open","R16","Denis_Istomin","Andy_Murray","US Open","Denis Istomin","Andy Murray",104797,104918,4309,2013-09-04,104918,"Sure Thing","No Hope","Favorite Won","W",0.05,0.0416666666666667,0.625,0.773333333333333,0.511111111111111,0.0333333333333333,0.5,0.390243902439024,0.784313725490196,104918,"Sure Thing"
"153","20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray",1,"Total",76,4,4,42,37,34,20,0,0,109,50,43,27,11,53,29,20,2013,20130905,"M","US_Open","QF","Stanislas_Wawrinka","Andy_Murray","US Open","Stanislas Wawrinka","Andy Murray",104527,104918,4316,2013-09-05,104527,"Heavy Dog","Heavy Favorite","Unusual","W",0.0526315789473684,0.0526315789473684,0.552631578947368,0.880952380952381,0.588235294117647,0,NA,0.458715596330275,0.811320754716981,104527,"Heavy Dog"
"154","20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray",2,"Total",109,5,4,69,37,40,22,11,7,76,19,15,6,3,42,26,12,2013,20130905,"M","US_Open","QF","Stanislas_Wawrinka","Andy_Murray","US Open","Stanislas Wawrinka","Andy Murray",104527,104918,4316,2013-09-05,104527,"Heavy Dog","Heavy Favorite","Unusual","L",0.0458715596330275,0.036697247706422,0.63302752293578,0.536231884057971,0.55,0.100917431192661,0.636363636363636,0.25,0.357142857142857,104918,"Heavy Favorite"
"155","20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal",1,"Total",91,6,4,58,42,33,14,4,0,95,28,27,6,13,38,16,18,2013,20130907,"M","US_Open","SF","Richard_Gasquet","Rafael_Nadal","US Open","Richard Gasquet","Rafael Nadal",104755,104745,4320,2013-09-07,104745,"Sure Thing","No Hope","Favorite Won","L",0.0659340659340659,0.043956043956044,0.637362637362637,0.724137931034483,0.424242424242424,0.043956043956044,0,0.294736842105263,0.710526315789474,104755,"No Hope"
"156","20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal",2,"Total",95,3,1,67,51,28,16,6,5,91,35,34,25,6,30,23,6,2013,20130907,"M","US_Open","SF","Richard_Gasquet","Rafael_Nadal","US Open","Richard Gasquet","Rafael Nadal",104755,104745,4320,2013-09-07,104745,"Sure Thing","No Hope","Favorite Won","W",0.0315789473684211,0.0105263157894737,0.705263157894737,0.761194029850746,0.571428571428571,0.0631578947368421,0.833333333333333,0.384615384615385,1.13333333333333,104745,"Sure Thing"
"157","20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal",1,"Total",102,6,2,70,40,32,16,12,5,121,46,43,24,12,66,39,25,2013,20130909,"M","US_Open","F","Novak_Djokovic","Rafael_Nadal","US Open","Novak Djokovic","Rafael Nadal",104925,104745,4321,2013-09-09,104745,"Clear Favorite","Slight Dog","Favorite Won","L",0.0588235294117647,0.0196078431372549,0.686274509803922,0.571428571428571,0.5,0.117647058823529,0.416666666666667,0.380165289256198,0.651515151515151,104925,"Slight Dog"
"158","20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal",2,"Total",121,1,1,77,50,44,25,11,8,102,46,28,19,7,30,13,16,2013,20130909,"M","US_Open","F","Novak_Djokovic","Rafael_Nadal","US Open","Novak Djokovic","Rafael Nadal",104925,104745,4321,2013-09-09,104745,"Clear Favorite","Slight Dog","Favorite Won","W",0.00826446280991736,0.00826446280991736,0.636363636363636,0.649350649350649,0.568181818181818,0.0909090909090909,0.727272727272727,0.450980392156863,0.933333333333333,104745,"Clear Favorite"
"159","20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic",1,"Total",58,6,1,35,24,23,12,4,1,44,8,16,4,4,9,6,2,2013,20130927,"M","Bangkok","QF","Feliciano_Lopez","Milos_Raonic","Bangkok","Feliciano Lopez","Milos Raonic",103852,105683,3067,2013-09-27,105683,"Clear Favorite","Slight Dog","Favorite Won","L",0.103448275862069,0.0172413793103448,0.603448275862069,0.685714285714286,0.521739130434783,0.0689655172413793,0.25,0.181818181818182,1.77777777777778,103852,"Slight Dog"
"160","20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic",2,"Total",44,18,0,38,34,6,2,0,0,58,22,37,9,8,11,8,3,2013,20130927,"M","Bangkok","QF","Feliciano_Lopez","Milos_Raonic","Bangkok","Feliciano Lopez","Milos Raonic",103852,105683,3067,2013-09-27,105683,"Clear Favorite","Slight Dog","Favorite Won","W",0.409090909090909,0,0.863636363636364,0.894736842105263,0.333333333333333,0,NA,0.379310344827586,3.36363636363636,105683,"Clear Favorite"
"161","20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa",1,"Total",84,4,0,56,41,28,16,6,4,112,44,32,10,13,34,21,13,2013,20130929,"M","Kuala_Lumpur","F","Julien_Benneteau","Joao_Sousa","Kuala Lumpur","Julien Benneteau","Joao Sousa",103898,105311,4907,2013-09-29,105311,"Clear Dog","Clear Favorite","Slightly Unusual","L",0.0476190476190476,0,0.666666666666667,0.732142857142857,0.571428571428571,0.0714285714285714,0.666666666666667,0.392857142857143,0.941176470588235,103898,"Clear Favorite"
"162","20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa",2,"Total",112,4,1,70,44,42,24,8,6,84,27,28,19,3,28,17,10,2013,20130929,"M","Kuala_Lumpur","F","Julien_Benneteau","Joao_Sousa","Kuala Lumpur","Julien Benneteau","Joao Sousa",103898,105311,4907,2013-09-29,105311,"Clear Dog","Clear Favorite","Slightly Unusual","W",0.0357142857142857,0.00892857142857143,0.625,0.628571428571429,0.571428571428571,0.0714285714285714,0.75,0.321428571428571,1,105311,"Clear Dog"
"163","20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal",1,"Total",98,3,3,61,35,37,16,14,8,79,35,36,21,12,51,26,22,2013,20131004,"M","Beijing","QF","Fabio_Fognini","Rafael_Nadal","Beijing","Fabio Fognini","Rafael Nadal",104926,104745,4519,2012-10-05,104745,"Sure Thing","No Hope","Favorite Won","L",0.0306122448979592,0.0306122448979592,0.622448979591837,0.573770491803279,0.432432432432432,0.142857142857143,0.571428571428571,0.443037974683544,0.705882352941177,104926,"No Hope"
"164","20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal",2,"Total",79,3,2,50,31,29,13,8,4,98,47,15,9,2,34,19,13,2013,20131004,"M","Beijing","QF","Fabio_Fognini","Rafael_Nadal","Beijing","Fabio Fognini","Rafael Nadal",104926,104745,4519,2012-10-05,104745,"Sure Thing","No Hope","Favorite Won","W",0.0379746835443038,0.0253164556962025,0.632911392405063,0.62,0.448275862068966,0.10126582278481,0.5,0.479591836734694,0.441176470588235,104745,"Sure Thing"
