atp_key,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,W LN,W Key,L LN,L Key
6039,2012-407,Rotterdam,Hard,32,A,20120213,11,103971,,Q,Karol Beck,R,180,SVK,29.86447639,105,531,104332,,,Philipp Petzschner,R,185,GER,27.89048597,56,815,7-6(6) 6-3,3,R32,106,3,3,77,42,33,20,11,6,6,3,2,71,37,25,19,10,5,6,Beck,Beck K.,Petzschner,Petzschner P.
6040,2012-407,Rotterdam,Hard,32,A,20120213,12,105223,3,,Juan Martin Del Potro,R,198,ARG,23.38945927,10,2585,103566,,,Michael Llodra,L,190,FRA,31.73990418,47,915,6-4 6-7(3) 6-4,3,R32,147,8,2,108,70,52,22,16,6,6,6,0,97,60,45,20,16,4,6,Martin Del Potro,Martin Del Potro J.,Llodra,Llodra M.
6041,2012-407,Rotterdam,Hard,32,A,20120213,13,104259,,,Philipp Kohlschreiber,R,178,GER,28.32854209,30,1185,104719,8,,Marcel Granollers,R,190,ESP,25.83983573,25,1350,6-1 1-6 6-4,3,R32,116,4,2,77,41,26,23,12,6,9,6,2,77,43,31,14,12,1,5,Kohlschreiber,Kohlschreiber P.,Granollers,Granollers M.
6042,2012-407,Rotterdam,Hard,32,A,20120213,14,104312,,,Andreas Seppi,R,190,ITA,27.97809719,45,935,103573,,Q,Rik De Voest,R,180,RSA,31.69062286,122,452,1-6 7-6(5) 6-2,3,R32,119,4,2,75,45,35,14,13,3,7,4,0,92,57,34,19,14,6,10,Seppi,Seppi A.,De Voest,De Voest R.
6043,2012-407,Rotterdam,Hard,32,A,20120213,15,104571,,,Marcos Baghdatis,R,183,CYP,26.65845311,44,940,104897,,Q,Matthias Bachinger,R,188,GER,24.8678987,95,593,7-6(2) 6-2,3,R32,75,3,2,60,30,26,19,10,1,1,11,2,57,33,27,11,10,0,2,Baghdatis,Baghdatis M.,Bachinger,Bachinger M.
6044,2012-407,Rotterdam,Hard,32,A,20120213,16,104607,2,,Tomas Berdych,R,196,CZE,26.40657084,7,3815,104586,,,Lukas Rosol,R,196,CZE,26.55715264,77,656,6-4 6-2,3,R32,76,10,0,50,31,27,11,9,2,2,8,2,69,39,24,15,9,5,8,Berdych,Berdych T.,Rosol,Rosol L.
6045,2012-407,Rotterdam,Hard,32,A,20120213,17,103819,1,,Roger Federer,R,185,SUI,30.51608487,3,8010,104022,,,Mikhail Youzhny,R,183,RUS,29.63723477,31,1185,W/O,3,R16,,,,,,,,,,,,,,,,,,,,Federer,Federer R.,Youzhny,Youzhny M.
6046,2012-407,Rotterdam,Hard,32,A,20120213,18,103813,,,Jarkko Nieminen,L,185,FIN,30.55989049,46,933,103997,,,Lukasz Kubot,R,190,POL,29.7467488,58,787,6-3 5-7 7-6(2),3,R16,142,2,2,102,70,51,15,17,2,5,7,4,98,59,39,22,16,3,6,Nieminen,Nieminen J.,Kubot,Kubot L.
6047,2012-407,Rotterdam,Hard,32,A,20120213,19,103786,,,Nikolay Davydenko,R,178,RUS,30.69952088,49,875,103908,,Q,Paul Henri Mathieu,R,185,FRA,30.0862423,733,20,6-4 6-7(7) 6-1,3,R16,153,3,6,103,60,40,26,15,4,6,1,3,87,38,25,28,14,7,12,Davydenko,Davydenko N.,Henri Mathieu,Henri Mathieu P.
6048,2012-407,Rotterdam,Hard,32,A,20120213,20,104755,5,,Richard Gasquet,R,185,FRA,25.65639973,16,1855,104166,,,Alex Bogomolov Jr,R,178,RUS,28.81040383,33,1123,6-3 6-2,3,R16,78,4,3,53,28,19,17,9,4,5,1,2,50,33,17,9,8,2,6,Gasquet,Gasquet R.,Bogomolov Jr,Bogomolov Jr A.
6049,2012-407,Rotterdam,Hard,32,A,20120213,21,104678,7,,Viktor Troicki,R,193,SRB,26.00684463,24,1370,104619,,WC,Jesse Huta Galung,R,188,NED,26.35455168,232,199,7-6(2) 6-3,3,R16,122,10,0,69,46,35,12,10,3,4,6,8,108,50,35,27,11,11,14,Troicki,Troicki V.,Huta Galung,Huta Galung J.
6050,2012-407,Rotterdam,Hard,32,A,20120213,22,105223,3,,Juan Martin Del Potro,R,198,ARG,23.38945927,10,2585,103971,,Q,Karol Beck,R,180,SVK,29.86447639,105,531,6-4 7-5,3,R16,109,9,1,58,36,30,10,11,0,2,5,4,69,39,28,12,11,2,6,Martin Del Potro,Martin Del Potro J.,Beck,Beck K.
6051,2012-407,Rotterdam,Hard,32,A,20120213,23,104312,,,Andreas Seppi,R,190,ITA,27.97809719,45,935,104259,,,Philipp Kohlschreiber,R,178,GER,28.32854209,30,1185,6-4 6-2,3,R16,71,1,1,52,34,28,8,9,1,2,2,1,51,25,16,11,9,2,6,Seppi,Seppi A.,Kohlschreiber,Kohlschreiber P.
6052,2012-407,Rotterdam,Hard,32,A,20120213,24,104607,2,,Tomas Berdych,R,196,CZE,26.40657084,7,3815,104571,,,Marcos Baghdatis,R,183,CYP,26.65845311,44,940,3-0 RET,3,R16,19,2,0,8,4,4,4,2,0,0,0,1,14,5,2,3,1,3,4,Berdych,Berdych T.,Baghdatis,Baghdatis M.
6053,2012-407,Rotterdam,Hard,32,A,20120213,25,103819,1,,Roger Federer,R,185,SUI,30.51608487,3,8010,103813,,,Jarkko Nieminen,L,185,FIN,30.55989049,46,933,7-5 7-6(2),3,QF,91,8,1,68,42,36,18,12,0,0,4,4,88,58,41,15,12,5,6,Federer,Federer R.,Nieminen,Nieminen J.
6054,2012-407,Rotterdam,Hard,32,A,20120213,26,103786,,,Nikolay Davydenko,R,178,RUS,30.69952088,49,875,104755,5,,Richard Gasquet,R,185,FRA,25.65639973,16,1855,7-5 6-3,3,QF,98,2,2,61,44,30,8,10,6,8,1,4,70,41,25,12,11,2,7,Davydenko,Davydenko N.,Gasquet,Gasquet R.
6055,2012-407,Rotterdam,Hard,32,A,20120213,27,105223,3,,Juan Martin Del Potro,R,198,ARG,23.38945927,10,2585,104678,7,,Viktor Troicki,R,193,SRB,26.00684463,24,1370,6-0 6-1,3,QF,61,4,1,32,20,16,8,6,0,0,0,4,43,21,11,5,7,2,8,Martin Del Potro,Martin Del Potro J.,Troicki,Troicki V.
6056,2012-407,Rotterdam,Hard,32,A,20120213,28,104607,2,,Tomas Berdych,R,196,CZE,26.40657084,7,3815,104312,,,Andreas Seppi,R,190,ITA,27.97809719,45,935,6-3 6-4,3,QF,68,5,0,47,32,25,12,10,0,1,3,1,49,31,23,6,9,3,6,Berdych,Berdych T.,Seppi,Seppi A.
6057,2012-407,Rotterdam,Hard,32,A,20120213,29,103819,1,,Roger Federer,R,185,SUI,30.51608487,3,8010,103786,,,Nikolay Davydenko,R,178,RUS,30.69952088,49,875,4-6 6-3 6-4,3,SF,136,7,1,92,57,40,20,15,5,7,2,4,102,56,37,23,14,10,13,Federer,Federer R.,Davydenko,Davydenko N.
6058,2012-407,Rotterdam,Hard,32,A,20120213,30,105223,3,,Juan Martin Del Potro,R,198,ARG,23.38945927,10,2585,104607,2,,Tomas Berdych,R,196,CZE,26.40657084,7,3815,6-3 6-1,3,SF,75,9,2,44,26,23,10,8,3,3,4,3,47,23,15,9,8,4,8,Martin Del Potro,Martin Del Potro J.,Berdych,Berdych T.
6059,2012-407,Rotterdam,Hard,32,A,20120213,31,103819,1,,Roger Federer,R,185,SUI,30.51608487,3,8010,105223,3,,Juan Martin Del Potro,R,198,ARG,23.38945927,10,2585,6-1 6-4,3,F,86,5,3,69,34,27,18,9,7,7,6,1,46,27,17,9,8,2,5,Federer,Federer R.,Martin Del Potro,Martin Del Potro J.
6060,2012-6120,Nice,Clay,28,A,20120520,1,103598,,,Xavier Malisse,R,185,BEL,31.8384668,80,631,104229,,,Yen Hsun Lu,R,180,TPE,28.76933607,59,770,7-5 6-4,3,R32,112,7,2,77,49,38,16,11,1,1,4,3,80,44,29,21,11,5,7,Malisse,Malisse X.,Hsun Lu,Hsun Lu Y.
6061,2012-6120,Nice,Clay,28,A,20120520,2,103786,,,Nikolay Davydenko,R,178,RUS,30.96783025,53,850,105051,,,Matthew Ebden,R,188,AUS,24.48459959,76,654,6-3 6-3,3,R32,102,1,1,69,53,29,8,9,9,12,3,5,77,39,25,10,9,9,15,Davydenko,Davydenko N.,Ebden,Ebden M.
6062,2012-6120,Nice,Clay,28,A,20120520,3,104797,7,,Denis Istomin,R,188,UZB,25.70294319,42,972,104268,,,Alejandro Falla,L,185,COL,28.5174538,51,853,7-6(3) 1-6 6-1,3,R32,145,5,2,94,59,37,21,13,5,7,0,2,87,56,39,16,13,2,4,Istomin,Istomin D.,Falla,Falla A.
6063,2012-6120,Nice,Clay,28,A,20120520,4,104548,,Q,Brian Baker,R,190,USA,27.05817933,216,231,104660,,,Sergiy Stakhovsky,R,193,UKR,26.37097878,84,620,6-7(2) 6-4 7-5,3,R32,153,4,2,108,67,44,24,17,5,9,5,4,112,73,48,16,17,8,14,Baker,Baker B.,Stakhovsky,Stakhovsky S.
6064,2012-6120,Nice,Clay,28,A,20120520,5,105062,,,Mikhail Kukushkin,R,183,KAZ,24.40246407,55,808,105023,,Q,Sam Querrey,R,198,USA,24.62149213,71,670,6-2 7-5,3,R32,81,1,1,67,43,31,16,10,5,5,5,5,58,32,24,10,10,1,4,Kukushkin,Kukushkin M.,Querrey,Querrey S.
6065,2012-6120,Nice,Clay,28,A,20120520,6,106071,5,,Bernard Tomic,R,193,AUS,19.58110883,28,1240,105041,,,Lukas Lacko,R,185,SVK,24.54757016,63,723,6-2 6-3,3,R32,65,3,1,57,36,25,12,9,1,2,3,0,54,29,15,13,8,2,6,Tomic,Tomic B.,Lacko,Lacko L.
6066,2012-6120,Nice,Clay,28,A,20120520,7,104327,,,Steve Darcis,R,178,BEL,28.1889117,61,735,104926,8,,Fabio Fognini,R,178,ITA,24.99383984,45,965,7-6(3) 7-5,3,R32,108,3,1,84,43,37,19,12,6,8,3,2,84,61,38,13,12,3,6,Darcis,Darcis S.,Fognini,Fognini F.
6067,2012-6120,Nice,Clay,28,A,20120520,8,103835,,,Filippo Volandri,R,183,ITA,30.70773443,81,630,103694,,,Olivier Rochus,R,168,BEL,31.33744011,62,725,4-6 7-6(2) 6-2,3,R32,145,2,0,100,84,52,8,15,4,8,2,4,108,70,37,22,15,12,17,Volandri,Volandri F.,Rochus,Rochus O.
6068,2012-6120,Nice,Clay,28,A,20120520,9,104273,,,Edouard Roger Vasselin,R,188,FRA,28.47912389,83,622,105332,,WC,Benoit Paire,R,196,FRA,23.03627652,66,685,6-4 7-6(2),3,R32,109,2,4,101,64,44,20,11,8,9,9,5,79,45,34,12,11,5,7,Roger Vasselin,Roger Vasselin E.,Paire,Paire B.
6069,2012-6120,Nice,Clay,28,A,20120520,10,103507,,WC,Juan Carlos Ferrero,R,183,ESP,32.27104723,44,970,104898,6,,Robin Haase,R,190,NED,25.12525667,39,1010,4-6 7-6(6) 7-6(6),3,R32,152,3,1,115,87,62,16,17,5,8,9,2,115,71,55,23,17,2,4,Carlos Ferrero,Carlos Ferrero J.,Haase,Haase R.
6070,2012-6120,Nice,Clay,28,A,20120520,11,105064,,Q,Thomaz Bellucci,L,188,BRA,24.39151266,70,670,105385,,,Donald Young,L,183,USA,22.82819986,50,866,6-7(5) 6-0 6-3,3,R32,143,2,2,114,73,51,21,14,10,11,4,2,85,47,29,22,13,2,7,Bellucci,Bellucci T.,Young,Young D.
6071,2012-6120,Nice,Clay,28,A,20120520,12,105777,,Q,Grigor Dimitrov,R,188,BUL,21.01574264,95,579,104534,,,Dudi Sela,R,175,ISR,27.12936345,94,592,7-5 6-1,3,R32,68,7,4,54,34,26,12,10,2,3,0,3,58,31,19,11,9,8,12,Dimitrov,Dimitrov G.,Sela,Sela D.
6072,2012-6120,Nice,Clay,28,A,20120520,13,104545,1,,John Isner,R,206,USA,27.06913073,11,2620,103598,,,Xavier Malisse,R,185,BEL,31.8384668,80,631,7-6(3) 7-6(5),3,R16,92,13,0,72,54,46,11,12,0,0,7,2,76,49,38,18,12,0,0,Isner,Isner J.,Malisse,Malisse X.
6073,2012-6120,Nice,Clay,28,A,20120520,14,103786,,,Nikolay Davydenko,R,178,RUS,30.96783025,53,850,104797,7,,Denis Istomin,R,188,UZB,25.70294319,42,972,6-4 1-6 6-3,3,R16,123,0,0,78,66,38,7,13,4,9,0,0,82,44,27,19,13,1,6,Davydenko,Davydenko N.,Istomin,Istomin D.
6074,2012-6120,Nice,Clay,28,A,20120520,15,104548,,Q,Brian Baker,R,190,USA,27.05817933,216,231,104792,4,,Gael Monfils,R,193,FRA,25.71937029,13,2165,6-3 7-6(9),3,R16,92,4,2,70,48,36,12,11,3,5,6,3,88,49,35,15,10,13,16,Baker,Baker B.,Monfils,Monfils G.
6075,2012-6120,Nice,Clay,28,A,20120520,16,105062,,,Mikhail Kukushkin,R,183,KAZ,24.40246407,55,808,106071,5,,Bernard Tomic,R,193,AUS,19.58110883,28,1240,3-6 6-2 7-5,3,R16,139,5,4,116,72,44,21,14,16,20,2,1,94,62,40,11,15,2,8,Kukushkin,Kukushkin M.,Tomic,Tomic B.
6076,2012-6120,Nice,Clay,28,A,20120520,17,104327,,,Steve Darcis,R,178,BEL,28.1889117,61,735,103835,,,Filippo Volandri,R,183,ITA,30.70773443,81,630,3-6 6-2 6-4,3,R16,109,5,0,81,50,36,14,14,2,6,0,0,69,55,33,7,13,2,7,Darcis,Darcis S.,Volandri,Volandri F.
6077,2012-6120,Nice,Clay,28,A,20120520,18,104597,3,,Nicolas Almagro,R,183,ESP,26.74880219,14,2095,104273,,,Edouard Roger Vasselin,R,188,FRA,28.47912389,83,622,7-6(5) 6-4,3,R16,95,4,3,72,37,32,20,11,3,4,4,0,71,44,31,16,11,2,4,Almagro,Almagro N.,Roger Vasselin,Roger Vasselin E.
6078,2012-6120,Nice,Clay,28,A,20120520,19,105064,,Q,Thomaz Bellucci,L,188,BRA,24.39151266,70,670,103507,,WC,Juan Carlos Ferrero,R,183,ESP,32.27104723,44,970,6-4 6-3,3,R16,100,12,1,76,50,35,14,10,7,8,0,0,63,43,27,9,9,7,10,Bellucci,Bellucci T.,Carlos Ferrero,Carlos Ferrero J.
6079,2012-6120,Nice,Clay,28,A,20120520,20,104468,2,,Gilles Simon,R,183,FRA,27.39767283,12,2615,105777,,Q,Grigor Dimitrov,R,188,BUL,21.01574264,95,579,6-3 6-3,3,R16,80,3,1,53,30,23,15,9,2,2,3,4,68,35,20,18,9,4,7,Simon,Simon G.,Dimitrov,Dimitrov G.
6080,2012-6120,Nice,Clay,28,A,20120520,21,103786,,,Nikolay Davydenko,R,178,RUS,30.96783025,53,850,104545,1,,John Isner,R,206,USA,27.06913073,11,2620,6-4 7-6(4),3,QF,101,0,1,77,64,51,6,11,3,3,13,2,84,55,37,16,11,6,7,Davydenko,Davydenko N.,Isner,Isner J.
6081,2012-6120,Nice,Clay,28,A,20120520,22,104548,,Q,Brian Baker,R,190,USA,27.05817933,216,231,105062,,,Mikhail Kukushkin,R,183,KAZ,24.40246407,55,808,4-6 6-3 7-6(4),3,QF,136,2,2,108,66,43,24,16,6,10,6,1,93,59,41,17,15,2,6,Baker,Baker B.,Kukushkin,Kukushkin M.
6082,2012-6120,Nice,Clay,28,A,20120520,23,104597,3,,Nicolas Almagro,R,183,ESP,26.74880219,14,2095,104327,,,Steve Darcis,R,178,BEL,28.1889117,61,735,6-4 6-4,3,QF,83,13,3,54,32,29,13,10,1,1,5,0,73,37,26,18,10,3,5,Almagro,Almagro N.,Darcis,Darcis S.
6083,2012-6120,Nice,Clay,28,A,20120520,24,104468,2,,Gilles Simon,R,183,FRA,27.39767283,12,2615,105064,,Q,Thomaz Bellucci,L,188,BRA,24.39151266,70,670,7-5 6-0,3,QF,91,1,0,47,23,20,16,9,0,0,1,2,68,29,19,17,9,4,8,Simon,Simon G.,Bellucci,Bellucci T.
6084,2012-6120,Nice,Clay,28,A,20120520,25,104548,,Q,Brian Baker,R,190,USA,27.05817933,216,231,103786,,,Nikolay Davydenko,R,178,RUS,30.96783025,53,850,6-7(5) 6-4 6-2,3,SF,152,7,2,116,72,44,19,15,9,14,1,5,98,69,36,11,15,6,14,Baker,Baker B.,Davydenko,Davydenko N.
6085,2012-6120,Nice,Clay,28,A,20120520,26,104597,3,,Nicolas Almagro,R,183,ESP,26.74880219,14,2095,104468,2,,Gilles Simon,R,183,FRA,27.39767283,12,2615,6-1 6-3,3,SF,68,8,1,55,27,22,15,8,4,4,1,1,50,27,18,8,8,5,9,Almagro,Almagro N.,Simon,Simon G.
6086,2012-6120,Nice,Clay,28,A,20120520,27,104597,3,,Nicolas Almagro,R,183,ESP,26.74880219,14,2095,104548,,Q,Brian Baker,R,190,USA,27.05817933,216,231,6-3 6-2,3,F,70,11,1,47,33,29,6,8,1,1,4,3,65,48,28,6,9,5,9,Almagro,Almagro N.,Baker,Baker B.
6087,2012-315,Newport,Grass,32,A,20120709,1,104545,1,,John Isner,R,206,USA,27.20328542,11,2520,104869,,Q,Sergei Bubka,R,,UKR,25.40999316,151,348,7-6(3) 4-6 6-3,3,R32,116,20,4,111,78,62,15,16,4,5,9,3,86,55,41,23,15,3,4,Isner,Isner J.,Bubka,Bubka S.
6088,2012-315,Newport,Grass,32,A,20120709,2,103917,,,Nicolas Mahut,R,190,FRA,30.46406571,65,717,103843,,,Marco Chiudinelli,R,185,SUI,30.82819986,129,416,6-0 7-6(2),3,R32,78,10,2,52,27,23,18,9,0,0,1,7,62,34,23,12,9,2,5,Mahut,Mahut N.,Chiudinelli,Chiudinelli M.
6089,2012-315,Newport,Grass,32,A,20120709,3,106058,,WC,Jack Sock,R,185,USA,19.78918549,345,124,103857,,,Igor Kunitsyn,R,180,RUS,30.77344285,126,433,7-5 1-6 6-4,3,R32,127,13,8,94,52,38,18,15,5,10,3,1,83,37,28,24,14,3,7,Sock,Sock J.,Kunitsyn,Kunitsyn I.
6090,2012-315,Newport,Grass,32,A,20120709,4,104292,,Q,Izak Van Der Merwe,R,196,RSA,28.45174538,155,339,104180,8,,Gilles Muller,L,193,LUX,29.16906229,61,746,7-6(5) 6-7(3) 6-4,3,R32,140,7,5,105,59,48,28,17,2,3,14,6,100,56,50,22,17,3,5,Van Der Merwe,Van Der Merwe I.,Muller,Muller G.
6091,2012-315,Newport,Grass,32,A,20120709,5,105683,3,,Milos Raonic,R,196,CAN,21.53319644,23,1540,105051,,,Matthew Ebden,R,188,AUS,24.61875428,80,610,3-6 6-3 7-5,3,R32,114,26,7,91,47,39,26,15,4,5,6,7,105,64,50,18,15,7,9,Raonic,Raonic M.,Ebden,Ebden M.
6092,2012-315,Newport,Grass,32,A,20120709,6,103794,,Q,Benjamin Becker,R,178,GER,31.06365503,112,486,105676,,,David Goffin,R,163,BEL,21.58795346,59,753,6-4 6-3,3,R32,70,6,0,53,30,24,14,10,5,6,3,9,58,29,23,10,9,2,5,Becker,Becker B.,Goffin,Goffin D.
6093,2012-315,Newport,Grass,32,A,20120709,7,105028,,,Jesse Levine,L,175,CAN,24.73374401,90,573,104594,,,Marinko Matosevic,R,194,AUS,26.91854894,73,648,6-2 7-6(8),3,R32,100,4,0,73,38,29,22,10,3,3,7,5,80,50,35,12,10,8,10,Levine,Levine J.,Matosevic,Matosevic M.
6094,2012-315,Newport,Grass,32,A,20120709,8,105992,6,,Ryan Harrison,R,183,USA,20.1724846,48,855,105074,,,Ruben Bemelmans,L,,BEL,24.48459959,127,432,7-6(8) 6-7(5) 7-5,3,R32,169,6,5,128,75,49,30,18,9,12,3,7,133,66,48,31,18,9,13,Harrison,Harrison R.,Bemelmans,Bemelmans R.
6095,2012-315,Newport,Grass,32,A,20120709,9,105023,,,Sam Querrey,R,198,USA,24.75564682,55,795,104166,5,,Alex Bogomolov Jr,R,178,RUS,29.2128679,50,830,7-5 7-6(5),3,R32,95,11,4,71,40,33,18,12,0,0,4,3,84,58,40,13,12,3,4,Querrey,Querrey S.,Bogomolov Jr,Bogomolov Jr A.
6096,2012-315,Newport,Grass,32,A,20120709,10,104534,,,Dudi Sela,R,175,ISR,27.26351814,115,474,104433,,,Frank Dancevic,R,185,CAN,27.78370979,132,406,6-0 6-2,3,R32,51,6,2,45,24,20,12,7,4,4,2,4,50,26,15,6,7,4,9,Sela,Sela D.,Dancevic,Dancevic F.
6097,2012-315,Newport,Grass,32,A,20120709,11,103720,,WC,Lleyton Hewitt,R,180,AUS,31.37029432,233,200,105577,,,Vasek Pospisil,R,193,CAN,22.04517454,105,514,6-1 6-1,3,R32,49,4,4,41,24,18,10,7,2,3,3,7,41,15,7,6,7,1,7,Hewitt,Hewitt L.,Pospisil,Pospisil V.
6098,2012-315,Newport,Grass,32,A,20120709,12,105065,,Q,Tim Smyczek,R,175,USA,24.52566735,180,274,104797,4,,Denis Istomin,R,188,UZB,25.83709788,34,1167,6-3 6-3,3,R32,56,6,0,45,29,23,11,9,2,3,7,2,62,39,23,9,9,10,14,Smyczek,Smyczek T.,Istomin,Istomin D.
6099,2012-315,Newport,Grass,32,A,20120709,13,103188,,,Michael Russell,R,173,USA,34.19028063,96,557,105385,7,,Donald Young,L,183,USA,22.96235455,57,785,1-6 6-1 6-4,3,R32,98,1,5,84,42,28,22,12,2,5,4,5,66,36,23,17,12,5,9,Russell,Russell M.,Young,Young D.
6100,2012-315,Newport,Grass,32,A,20120709,14,104330,,,Rajeev Ram,R,193,USA,28.30937714,118,456,104813,,,Grega Zemlja,R,183,SLO,25.77686516,123,443,6-3 6-1,3,R32,58,5,2,47,22,19,15,8,2,2,5,7,47,29,18,6,8,2,6,Ram,Ram R.,Zemlja,Zemlja G.
6101,2012-315,Newport,Grass,32,A,20120709,15,103694,,,Olivier Rochus,R,168,BEL,31.4715948,104,515,104424,,,Go Soeda,R,178,JPN,27.84120465,54,806,6-4 3-6 6-3,3,R32,115,5,2,86,60,41,16,14,6,8,8,5,84,37,35,18,14,4,7,Rochus,Rochus O.,Soeda,Soeda G.
6102,2012-315,Newport,Grass,32,A,20120709,16,105453,2,,Kei Nishikori,R,178,JPN,22.52703628,18,1680,104997,,,Igor Sijsling,R,190,NED,24.89253936,110,491,6-4 6-4,3,R32,71,0,3,63,39,27,13,10,6,8,5,3,60,36,25,8,10,2,6,Nishikori,Nishikori K.,Sijsling,Sijsling I.
6103,2012-315,Newport,Grass,32,A,20120709,17,104545,1,,John Isner,R,206,USA,27.20328542,11,2520,103917,,,Nicolas Mahut,R,190,FRA,30.46406571,65,717,6-2 7-6(2),3,R16,78,13,2,56,40,33,11,10,1,1,5,7,70,31,22,20,10,6,8,Isner,Isner J.,Mahut,Mahut N.
6104,2012-315,Newport,Grass,32,A,20120709,18,104292,,Q,Izak Van Der Merwe,R,196,RSA,28.45174538,155,339,106058,,WC,Jack Sock,R,185,USA,19.78918549,345,124,6-4 6-4,3,R16,96,9,2,53,27,25,16,10,2,2,5,6,78,38,25,22,10,7,9,Van Der Merwe,Van Der Merwe I.,Sock,Sock J.
6105,2012-315,Newport,Grass,32,A,20120709,19,103794,,Q,Benjamin Becker,R,178,GER,31.06365503,112,486,105683,3,,Milos Raonic,R,196,CAN,21.53319644,23,1540,6-3 6-3,3,R16,63,7,4,63,35,31,11,9,2,2,5,1,52,26,17,15,9,1,4,Becker,Becker B.,Raonic,Raonic M.
6106,2012-315,Newport,Grass,32,A,20120709,20,105992,6,,Ryan Harrison,R,183,USA,20.1724846,48,855,105028,,,Jesse Levine,L,175,CAN,24.73374401,90,573,6-3 6-4,3,R16,71,7,2,59,39,30,13,10,3,3,2,2,50,24,18,16,9,2,4,Harrison,Harrison R.,Levine,Levine J.
6107,2012-315,Newport,Grass,32,A,20120709,21,104534,,,Dudi Sela,R,175,ISR,27.26351814,115,474,105023,,,Sam Querrey,R,198,USA,24.75564682,55,795,5-7 7-6(6) 6-2,3,R16,125,5,4,101,59,41,21,16,4,8,12,10,99,53,38,20,16,1,6,Sela,Sela D.,Querrey,Querrey S.
6108,2012-315,Newport,Grass,32,A,20120709,22,103720,,WC,Lleyton Hewitt,R,180,AUS,31.37029432,233,200,105065,,Q,Tim Smyczek,R,175,USA,24.52566735,180,274,6-4 2-6 6-1,3,R16,103,2,4,73,40,26,18,12,5,9,4,5,97,63,39,12,13,3,9,Hewitt,Hewitt L.,Smyczek,Smyczek T.
6109,2012-315,Newport,Grass,32,A,20120709,23,104330,,,Rajeev Ram,R,193,USA,28.30937714,118,456,103188,,,Michael Russell,R,173,USA,34.19028063,96,557,7-6(6) 6-3,3,R16,98,14,4,65,46,38,11,11,0,0,6,5,64,34,24,18,10,0,1,Ram,Ram R.,Russell,Russell M.
6110,2012-315,Newport,Grass,32,A,20120709,24,105453,2,,Kei Nishikori,R,178,JPN,22.52703628,18,1680,103694,,,Olivier Rochus,R,168,BEL,31.4715948,104,515,6-7(6) 6-4 6-2,3,R16,144,9,2,89,59,41,18,15,1,4,2,2,98,54,34,22,15,6,12,Nishikori,Nishikori K.,Rochus,Rochus O.
6111,2012-315,Newport,Grass,32,A,20120709,25,104545,1,,John Isner,R,206,USA,27.20328542,11,2520,104292,,Q,Izak Van Der Merwe,R,196,RSA,28.45174538,155,339,6-4 7-6(2),3,QF,83,12,2,67,48,41,10,11,2,2,6,4,63,39,32,14,11,1,2,Isner,Isner J.,Van Der Merwe,Van Der Merwe I.
6112,2012-315,Newport,Grass,32,A,20120709,26,105992,6,,Ryan Harrison,R,183,USA,20.1724846,48,855,103794,,Q,Benjamin Becker,R,178,GER,31.06365503,112,486,6-4 3-0 RET,3,QF,58,5,1,42,23,17,12,6,7,7,2,2,39,15,7,13,7,2,5,Harrison,Harrison R.,Becker,Becker B.
6113,2012-315,Newport,Grass,32,A,20120709,27,103720,,WC,Lleyton Hewitt,R,180,AUS,31.37029432,233,200,104534,,,Dudi Sela,R,175,ISR,27.26351814,115,474,6-4 6-3,3,QF,79,5,2,62,31,26,13,9,6,8,1,5,59,26,14,16,10,6,11,Hewitt,Hewitt L.,Sela,Sela D.
6114,2012-315,Newport,Grass,32,A,20120709,28,104330,,,Rajeev Ram,R,193,USA,28.30937714,118,456,105453,2,,Kei Nishikori,R,178,JPN,22.52703628,18,1680,7-6(6) 6-3,3,QF,99,6,2,75,43,35,18,11,4,5,1,2,67,43,33,10,10,2,4,Ram,Ram R.,Nishikori,Nishikori K.
6115,2012-315,Newport,Grass,32,A,20120709,29,104545,1,,John Isner,R,206,USA,27.20328542,11,2520,105992,6,,Ryan Harrison,R,183,USA,20.1724846,48,855,7-6(4) 6-3,3,SF,86,11,2,53,36,33,11,10,0,0,4,3,82,50,34,15,11,5,7,Isner,Isner J.,Harrison,Harrison R.
6116,2012-315,Newport,Grass,32,A,20120709,30,103720,,WC,Lleyton Hewitt,R,180,AUS,31.37029432,233,200,104330,,,Rajeev Ram,R,193,USA,28.30937714,118,456,6-4 5-7 6-2,3,SF,141,3,7,95,46,34,27,15,4,7,9,12,112,56,37,23,15,10,15,Hewitt,Hewitt L.,Ram,Ram R.
6117,2012-315,Newport,Grass,32,A,20120709,31,104545,1,,John Isner,R,206,USA,27.20328542,11,2520,103720,,WC,Lleyton Hewitt,R,180,AUS,31.37029432,233,200,7-6(1) 6-4,3,F,92,16,1,68,48,38,12,11,1,1,8,3,71,43,31,14,11,2,3,Isner,Isner J.,Hewitt,Hewitt L.
