atp_key,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,W LN,W Key,L LN,L Key
2055,2014-540,Wimbledon,Grass,128,G,20140623,59,106210,,WC,Jiri Vesely,L,,CZE,20.95277207,68,741,103607,,,Victor Estrella,R,173,DOM,33.88911704,91,600,5-1 RET,5,R128,22,3,0,14,7,7,5,3,0,0,0,1,26,19,10,2,3,4,6,Vesely,Vesely J.,Estrella,Estrella V.
2056,2014-540,Wimbledon,Grass,128,G,20140623,60,104792,24,,Gael Monfils,R,193,FRA,27.80835044,21,1635,104291,,LL,Malek Jaziri,R,185,TUN,30.42299795,121,510,7-6(5) 7-5 6-4,5,R128,110,17,2,101,74,55,15,17,3,5,3,6,115,62,46,26,17,13,17,Monfils,Monfils G.,Jaziri,Jaziri M.
2057,2014-540,Wimbledon,Grass,128,G,20140623,61,104433,,LL,Frank Dancevic,R,185,CAN,29.73853525,107,544,103333,29,,Ivo Karlovic,R,208,CRO,35.3155373,32,1181,6-4 7-6(5) 7-6(4),5,R128,113,6,0,98,66,56,23,17,0,0,32,3,105,86,68,8,17,5,6,Dancevic,Dancevic F.,Karlovic,Karlovic I.
2058,2014-540,Wimbledon,Grass,128,G,20140623,62,105062,,,Mikhail Kukushkin,R,183,KAZ,26.49144422,63,787,104534,,,Dudi Sela,R,175,ISR,29.2183436,101,561,6-4 6-4 6-4,5,R128,108,6,2,102,61,46,21,15,10,11,1,4,88,54,34,19,15,4,8,Kukushkin,Kukushkin M.,Sela,Sela D.
2059,2014-540,Wimbledon,Grass,128,G,20140623,63,104586,,,Lukas Rosol,R,196,CZE,28.91444216,52,865,105332,,,Benoit Paire,R,196,FRA,25.12525667,71,715,6-3 3-6 7-6(5) 6-4,5,R128,119,7,4,132,87,65,27,20,3,4,19,2,115,65,55,25,20,3,5,Rosol,Rosol L.,Paire,Paire B.
2060,2014-540,Wimbledon,Grass,128,G,20140623,64,104745,2,,Rafael Nadal,L,185,ESP,28.05475702,1,12500,105373,,,Martin Klizan,L,190,SVK,24.95003422,51,865,4-6 6-3 6-3 6-3,5,R128,175,6,3,121,87,63,14,19,10,13,11,4,113,69,43,22,18,9,15,Nadal,Nadal R.,Klizan,Klizan M.
2061,2014-540,Wimbledon,Grass,128,G,20140623,65,104925,1,,Novak Djokovic,R,188,SRB,27.08829569,2,12330,103285,,,Radek Stepanek,R,185,CZE,35.57015743,38,1085,6-4 6-3 6-7(5) 7-6(5),5,R64,197,18,2,148,102,81,24,22,5,5,9,2,142,91,68,25,21,5,7,Djokovic,Djokovic N.,Stepanek,Stepanek R.
2062,2014-540,Wimbledon,Grass,128,G,20140623,66,104468,,,Gilles Simon,R,183,FRA,29.48665298,44,1005,104898,,,Robin Haase,R,190,NED,27.21423682,53,865,7-6(1) 6-4 6-4,5,R64,122,7,1,85,55,47,21,16,0,0,18,1,121,74,52,23,16,9,11,Simon,Simon G.,Haase,Haase R.
2063,2014-540,Wimbledon,Grass,128,G,20140623,67,104499,,Q,Jimmy Wang,R,178,TPE,29.36892539,147,397,104022,17,,Mikhail Youzhny,R,183,RUS,31.9945243,16,1790,7-6(1) 6-2 6-7(5) 6-3,5,R64,183,10,4,150,98,65,29,21,9,13,10,3,131,87,51,24,20,5,12,Wang,Wang J.,Youzhny,Youzhny M.
2064,2014-540,Wimbledon,Grass,128,G,20140623,68,104542,14,,Jo Wilfried Tsonga,R,188,FRA,29.18275154,17,1775,105023,,,Sam Querrey,R,198,USA,26.71047228,67,755,4-6 7-6(2) 6-7(4) 6-3 14-12,5,R64,229,37,4,205,144,118,36,35,5,6,33,3,206,142,107,40,34,7,9,Wilfried Tsonga,Wilfried Tsonga J.,Querrey,Querrey S.
2065,2014-540,Wimbledon,Grass,128,G,20140623,69,104660,,,Sergiy Stakhovsky,R,193,UKR,28.45995893,90,610,105208,12,,Ernests Gulbis,R,190,LAT,25.81245722,10,2725,6-4 6-3 7-6(5),5,R64,115,11,0,83,52,43,25,15,1,1,14,9,109,66,52,17,16,7,10,Stakhovsky,Stakhovsky S.,Gulbis,Gulbis E.
2066,2014-540,Wimbledon,Grass,128,G,20140623,70,104871,,,Jeremy Chardy,R,188,FRA,27.35934292,42,1015,104594,,,Marinko Matosevic,R,194,AUS,28.8733744,58,827,6-7(5) 7-6(7) 7-6(9) 4-6 7-5,5,R64,255,23,5,174,97,80,39,29,4,10,20,9,215,127,92,41,29,15,21,Chardy,Chardy J.,Matosevic,Matosevic M.
2067,2014-540,Wimbledon,Grass,128,G,20140623,71,105227,26,,Marin Cilic,R,198,CRO,25.73305955,29,1350,104890,,,Andreas Haider Maurer,R,190,AUT,27.25530459,95,589,3-6 6-1 6-4 6-4,5,R64,132,18,2,102,68,60,15,18,3,4,6,4,122,73,48,23,18,10,14,Cilic,Cilic M.,Haider Maurer,Haider Maurer A.
2068,2014-540,Wimbledon,Grass,128,G,20140623,72,104607,6,,Tomas Berdych,R,196,CZE,28.76386037,6,4680,106071,,,Bernard Tomic,R,193,AUS,21.67008898,86,631,4-6 7-6(5) 7-6(3) 6-1,5,R64,150,25,1,119,74,61,31,21,2,3,11,0,124,101,75,12,20,7,9,Berdych,Berdych T.,Tomic,Tomic B.
2069,2014-540,Wimbledon,Grass,128,G,20140623,73,104918,3,,Andy Murray,R,190,GBR,27.10746064,5,4680,105641,,,Blaz Rola,L,,SLO,23.71526352,92,596,6-1 6-1 6-0,5,R64,84,7,2,63,38,30,15,10,3,3,0,4,63,32,15,9,10,5,13,Murray,Murray A.,Rola,Rola B.
2070,2014-540,Wimbledon,Grass,128,G,20140623,74,105138,27,,Roberto Bautista Agut,R,,ESP,26.19028063,23,1580,103401,,Q,Jan Hernych,R,190,CZE,34.96235455,285,165,7-5 4-6 6-2 6-2,5,R64,144,7,2,116,96,69,8,19,8,10,6,3,112,72,50,17,19,7,13,Bautista Agut,Bautista Agut R.,Hernych,Hernych J.
2071,2014-540,Wimbledon,Grass,128,G,20140623,75,104731,20,,Kevin Anderson,R,203,RSA,28.09856263,18,1745,104273,,,Edouard Roger Vasselin,R,188,FRA,30.56810404,50,885,7-6(0) 1-6 6-3 6-4,5,R64,143,24,2,114,78,61,17,19,6,8,4,5,122,94,66,12,19,5,7,Anderson,Anderson K.,Roger Vasselin,Roger Vasselin E.
2072,2014-540,Wimbledon,Grass,128,G,20140623,76,104926,16,,Fabio Fognini,R,178,ITA,27.08281999,15,2155,105047,,Q,Tim Puetz,R,,GER,26.5927447,251,191,2-6 6-4 7-6(6) 6-3,5,R64,160,5,3,122,70,50,32,20,6,9,19,7,131,81,64,20,19,8,11,Fognini,Fognini F.,Puetz,Puetz T.
2073,2014-540,Wimbledon,Grass,128,G,20140623,77,105777,11,,Grigor Dimitrov,R,188,BUL,23.10472279,13,2595,106291,,Q,Luke Saville,R,,AUS,20.38877481,236,204,6-3 6-2 6-4,5,R64,93,11,3,71,48,43,14,14,1,1,3,3,83,48,31,18,13,7,11,Dimitrov,Dimitrov G.,Saville,Saville L.
2074,2014-540,Wimbledon,Grass,128,G,20140623,78,105238,21,,Alexandr Dolgopolov,R,180,UKR,25.62354552,19,1680,103794,,,Benjamin Becker,R,178,GER,33.01848049,65,783,6-7(4) 7-6(0) 6-3 6-4,5,R64,150,42,1,134,86,70,30,22,4,5,9,7,137,89,64,27,21,4,7,Dolgopolov,Dolgopolov A.,Becker,Becker B.
2075,2014-540,Wimbledon,Grass,128,G,20140623,79,104919,,,Leonardo Mayer,R,188,ARG,27.10746064,64,784,104571,,WC,Marcos Baghdatis,R,183,CYP,29.01574264,119,515,7-6(4) 4-6 6-1 6-4,5,R64,164,16,2,112,77,67,19,20,6,7,8,3,125,70,50,31,19,4,7,Mayer,Mayer L.,Baghdatis,Baghdatis M.
2076,2014-540,Wimbledon,Grass,128,G,20140623,80,105723,,,Andrey Kuznetsov,R,185,RUS,23.33196441,118,519,103970,7,,David Ferrer,R,175,ESP,32.22450376,7,4190,6-7(5) 6-0 3-6 6-3 6-2,5,R64,192,9,3,136,87,62,27,22,7,11,9,2,167,113,65,26,22,12,21,Kuznetsov,Kuznetsov A.,Ferrer,Ferrer D.
2077,2014-540,Wimbledon,Grass,128,G,20140623,81,104527,5,,Stanislas Wawrinka,R,183,SUI,29.23750856,3,5420,104229,,,Yen Hsun Lu,R,180,TPE,30.85831622,47,958,7-6(6) 6-3 3-6 7-5,5,R64,162,13,2,136,67,53,36,21,4,8,3,3,131,78,50,29,21,5,10,Wawrinka,Wawrinka S.,Hsun Lu,Hsun Lu Y.
2078,2014-540,Wimbledon,Grass,128,G,20140623,82,104797,,,Denis Istomin,R,188,UZB,27.79192334,45,985,104714,,,Julian Reister,R,188,GER,28.22450376,110,535,7-6(7) 6-4 6-4,5,R64,129,11,1,104,75,53,17,16,2,4,4,5,105,78,56,11,16,5,9,Istomin,Istomin D.,Reister,Reister J.
2079,2014-540,Wimbledon,Grass,128,G,20140623,83,103852,19,,Feliciano Lopez,L,188,ESP,32.75564682,26,1455,105302,,Q,Ante Pavic,U,,CRO,25.29500342,163,345,6-4 7-6(4) 7-5,5,R64,114,11,2,87,49,43,30,17,2,2,15,9,101,55,44,24,17,6,8,Lopez,Lopez F.,Pavic,Pavic A.
2080,2014-540,Wimbledon,Grass,128,G,20140623,84,104545,9,,John Isner,R,206,USA,29.15811088,11,2690,103813,,,Jarkko Nieminen,L,185,FIN,32.91718001,62,790,7-6(17) 7-6(3) 7-5,5,R64,130,32,1,114,81,70,25,18,0,0,13,5,131,97,78,18,18,6,7,Isner,Isner J.,Nieminen,Nieminen J.
2081,2014-540,Wimbledon,Grass,128,G,20140623,85,105668,15,,Jerzy Janowicz,R,203,POL,23.60848734,25,1510,103720,,,Lleyton Hewitt,R,180,AUS,33.32511978,48,950,7-5 6-4 6-7(7) 4-6 6-3,5,R64,227,21,12,180,114,83,34,27,7,10,13,3,168,104,70,35,26,5,10,Janowicz,Janowicz J.,Hewitt,Hewitt L.
2082,2014-540,Wimbledon,Grass,128,G,20140623,86,103990,23,,Tommy Robredo,R,180,ESP,32.14510609,22,1630,105173,,,Adrian Mannarino,L,183,FRA,25.98220397,81,664,6-4 6-1 7-6(5),5,R64,118,8,2,96,66,51,13,15,2,5,4,5,95,64,40,12,14,8,14,Robredo,Robredo T.,Mannarino,Mannarino A.
2083,2014-540,Wimbledon,Grass,128,G,20140623,87,105053,,,Santiago Giraldo,R,188,COL,26.57084189,35,1118,104719,30,,Marcel Granollers,R,190,ESP,28.19712526,30,1250,4-6 7-6(2) 1-6 6-1 7-5,5,R64,205,3,0,165,106,73,33,24,11,15,15,2,148,102,69,27,24,3,7,Giraldo,Giraldo S.,Granollers,Granollers M.
2084,2014-540,Wimbledon,Grass,128,G,20140623,88,103819,4,,Roger Federer,R,185,SUI,32.8733744,4,4945,104180,,Q,Gilles Muller,L,193,LUX,31.12388775,103,555,6-3 7-5 6-3,5,R64,94,25,1,69,53,48,12,15,0,0,12,5,92,62,46,11,15,2,6,Federer,Federer R.,Muller,Muller G.
2085,2014-540,Wimbledon,Grass,128,G,20140623,89,105683,8,,Milos Raonic,R,196,CAN,23.4880219,9,3245,106058,,,Jack Sock,R,185,USA,21.74401095,77,698,6-3 6-4 6-4,5,R64,103,13,1,75,50,43,19,15,0,0,5,8,97,56,44,17,14,7,10,Raonic,Raonic M.,Sock,Sock J.
2086,2014-540,Wimbledon,Grass,128,G,20140623,90,103997,,,Lukasz Kubot,R,190,POL,32.10403833,72,713,105583,,,Dusan Lajovic,R,180,SRB,23.98083504,84,650,6-7(4) 7-6(4) 6-3 7-6(3),5,R64,180,22,12,142,70,58,46,23,6,7,15,6,134,80,61,32,22,1,3,Kubot,Kubot L.,Lajovic,Lajovic D.
2087,2014-540,Wimbledon,Grass,128,G,20140623,91,104620,,LL,Simone Bolelli,R,183,ITA,28.7063655,132,445,104259,22,,Philipp Kohlschreiber,R,178,GER,30.68583162,28,1440,4-6 6-4 6-3 2-6 7-5,5,R64,182,9,7,157,100,71,31,25,4,9,12,1,132,81,56,31,24,5,10,Bolelli,Bolelli S.,Kohlschreiber,Kohlschreiber P.
2088,2014-540,Wimbledon,Grass,128,G,20140623,92,105453,10,,Kei Nishikori,R,178,JPN,24.48186174,12,2690,106045,,Q,Denis Kudla,R,180,USA,21.84804928,136,428,6-3 6-2 6-1,5,R64,88,8,3,72,48,31,18,12,1,2,4,4,84,49,24,14,12,8,15,Nishikori,Nishikori K.,Kudla,Kudla D.
2089,2014-540,Wimbledon,Grass,128,G,20140623,93,106401,,WC,Nick Kyrgios,R,,AUS,19.15674196,144,400,104755,13,,Richard Gasquet,R,185,FRA,28.01368925,14,2415,3-6 6-7(4) 6-4 7-5 10-8,5,R64,233,21,5,211,142,100,39,30,14,16,27,4,185,123,93,35,31,2,6,Kyrgios,Kyrgios N.,Gasquet,Gasquet R.
2090,2014-540,Wimbledon,Grass,128,G,20140623,94,106210,,WC,Jiri Vesely,L,,CZE,20.95277207,68,741,104792,24,,Gael Monfils,R,193,FRA,27.80835044,21,1635,7-6(3) 6-3 6-7(1) 6-7(3) 6-4,5,R64,201,12,8,169,116,92,30,28,6,7,23,4,164,118,96,20,27,6,9,Vesely,Vesely J.,Monfils,Monfils G.
2091,2014-540,Wimbledon,Grass,128,G,20140623,95,105062,,,Mikhail Kukushkin,R,183,KAZ,26.49144422,63,787,104433,,LL,Frank Dancevic,R,185,CAN,29.73853525,107,544,6-3 6-3 6-2,5,R64,89,8,0,72,44,37,18,13,5,5,7,4,89,55,33,16,13,9,14,Kukushkin,Kukushkin M.,Dancevic,Dancevic F.
2092,2014-540,Wimbledon,Grass,128,G,20140623,96,104745,2,,Rafael Nadal,L,185,ESP,28.05475702,1,12500,104586,,,Lukas Rosol,R,196,CZE,28.91444216,52,865,4-6 7-6(6) 6-4 6-4,5,R64,164,11,3,123,97,73,16,21,3,5,17,2,123,71,55,28,21,4,7,Nadal,Nadal R.,Rosol,Rosol L.
2093,2014-540,Wimbledon,Grass,128,G,20140623,97,104925,1,,Novak Djokovic,R,188,SRB,27.08829569,2,12330,104468,,,Gilles Simon,R,183,FRA,29.48665298,44,1005,6-4 6-2 6-4,5,R32,132,7,2,80,47,36,15,14,4,7,3,4,103,54,35,19,14,7,14,Djokovic,Djokovic N.,Simon,Simon G.
2094,2014-540,Wimbledon,Grass,128,G,20140623,98,104542,14,,Jo Wilfried Tsonga,R,188,FRA,29.18275154,17,1775,104499,,Q,Jimmy Wang,R,178,TPE,29.36892539,147,397,6-2 6-2 7-5,5,R32,103,15,2,77,53,46,13,14,4,4,3,2,94,64,32,18,14,7,12,Wilfried Tsonga,Wilfried Tsonga J.,Wang,Wang J.
2095,2014-540,Wimbledon,Grass,128,G,20140623,99,104871,,,Jeremy Chardy,R,188,FRA,27.35934292,42,1015,104660,,,Sergiy Stakhovsky,R,193,UKR,28.45995893,90,610,6-3 6-7(4) 6-3 6-0,5,R32,138,9,5,124,72,59,28,19,5,5,16,6,103,67,48,14,17,1,6,Chardy,Chardy J.,Stakhovsky,Stakhovsky S.
2096,2014-540,Wimbledon,Grass,128,G,20140623,100,105227,26,,Marin Cilic,R,198,CRO,25.73305955,29,1350,104607,6,,Tomas Berdych,R,196,CZE,28.76386037,6,4680,7-6(5) 6-4 7-6(6),5,R32,169,20,3,120,79,64,17,17,5,7,6,4,138,88,61,22,17,11,14,Cilic,Cilic M.,Berdych,Berdych T.
2097,2014-540,Wimbledon,Grass,128,G,20140623,101,104918,3,,Andy Murray,R,190,GBR,27.10746064,5,4680,105138,27,,Roberto Bautista Agut,R,,ESP,26.19028063,23,1580,6-2 6-3 6-2,5,R32,95,11,2,63,40,35,9,12,0,2,1,3,77,54,27,8,13,8,16,Murray,Murray A.,Bautista Agut,Bautista Agut R.
2098,2014-540,Wimbledon,Grass,128,G,20140623,102,104731,20,,Kevin Anderson,R,203,RSA,28.09856263,18,1745,104926,16,,Fabio Fognini,R,178,ITA,27.08281999,15,2155,4-6 6-4 2-6 6-2 6-1,5,R32,165,16,6,125,87,70,17,22,4,8,6,11,128,83,59,21,21,9,15,Anderson,Anderson K.,Fognini,Fognini F.
2099,2014-540,Wimbledon,Grass,128,G,20140623,103,105777,11,,Grigor Dimitrov,R,188,BUL,23.10472279,13,2595,105238,21,,Alexandr Dolgopolov,R,180,UKR,25.62354552,19,1680,6-7(3) 6-4 2-6 6-4 6-1,5,R32,175,14,6,139,93,72,24,23,10,12,19,7,153,84,65,33,24,7,12,Dimitrov,Dimitrov G.,Dolgopolov,Dolgopolov A.
2100,2014-540,Wimbledon,Grass,128,G,20140623,104,104919,,,Leonardo Mayer,R,188,ARG,27.10746064,64,784,105723,,,Andrey Kuznetsov,R,185,RUS,23.33196441,118,519,6-4 7-6(1) 6-3,5,R32,122,8,6,105,62,51,26,16,9,9,8,1,89,53,38,20,15,1,3,Mayer,Mayer L.,Kuznetsov,Kuznetsov A.
2101,2014-540,Wimbledon,Grass,128,G,20140623,105,104527,5,,Stanislas Wawrinka,R,183,SUI,29.23750856,3,5420,104797,,,Denis Istomin,R,188,UZB,27.79192334,45,985,6-3 6-3 6-4,5,R32,87,12,1,72,41,34,23,14,3,3,2,0,78,60,36,12,14,1,5,Wawrinka,Wawrinka S.,Istomin,Istomin D.
2102,2014-540,Wimbledon,Grass,128,G,20140623,106,103852,19,,Feliciano Lopez,L,188,ESP,32.75564682,26,1455,104545,9,,John Isner,R,206,USA,29.15811088,11,2690,6-7(8) 7-6(6) 7-6(3) 7-5,5,R32,170,34,2,143,92,79,36,24,2,2,52,2,155,116,91,22,24,4,5,Lopez,Lopez F.,Isner,Isner J.
2103,2014-540,Wimbledon,Grass,128,G,20140623,107,103990,23,,Tommy Robredo,R,180,ESP,32.14510609,22,1630,105668,15,,Jerzy Janowicz,R,203,POL,23.60848734,25,1510,6-2 6-4 6-7(5) 4-6 6-3,5,R32,184,15,3,143,103,83,22,25,1,3,10,16,165,99,76,28,24,12,17,Robredo,Robredo T.,Janowicz,Janowicz J.
2104,2014-540,Wimbledon,Grass,128,G,20140623,108,103819,4,,Roger Federer,R,185,SUI,32.8733744,4,4945,105053,,,Santiago Giraldo,R,188,COL,26.57084189,35,1118,6-3 6-1 6-3,5,R32,81,8,1,73,50,42,12,13,2,2,0,4,85,61,37,8,12,4,9,Federer,Federer R.,Giraldo,Giraldo S.
2105,2014-540,Wimbledon,Grass,128,G,20140623,109,105683,8,,Milos Raonic,R,196,CAN,23.4880219,9,3245,103997,,,Lukasz Kubot,R,190,POL,32.10403833,72,713,7-6(2) 7-6(4) 6-2,5,R32,106,30,0,83,56,53,21,16,0,0,15,5,91,60,47,19,16,1,3,Raonic,Raonic M.,Kubot,Kubot L.
2106,2014-540,Wimbledon,Grass,128,G,20140623,110,105453,10,,Kei Nishikori,R,178,JPN,24.48186174,12,2690,104620,,LL,Simone Bolelli,R,183,ITA,28.7063655,132,445,3-6 6-3 4-6 7-6(4) 6-4,5,R32,193,12,4,147,89,75,30,25,6,8,8,2,146,99,75,30,25,4,6,Nishikori,Nishikori K.,Bolelli,Bolelli S.
2107,2014-540,Wimbledon,Grass,128,G,20140623,111,106401,,WC,Nick Kyrgios,R,,AUS,19.15674196,144,400,106210,,WC,Jiri Vesely,L,,CZE,20.95277207,68,741,3-6 6-3 7-5 6-2,5,R32,124,26,1,106,77,63,14,19,0,1,8,2,106,75,51,19,19,5,9,Kyrgios,Kyrgios N.,Vesely,Vesely J.
2108,2014-540,Wimbledon,Grass,128,G,20140623,112,104745,2,,Rafael Nadal,L,185,ESP,28.05475702,1,12500,105062,,,Mikhail Kukushkin,R,183,KAZ,26.49144422,63,787,6-7(4) 6-1 6-1 6-1,5,R32,154,9,0,93,62,48,24,17,2,2,9,1,135,83,53,18,16,11,18,Nadal,Nadal R.,Kukushkin,Kukushkin M.
2109,2014-540,Wimbledon,Grass,128,G,20140623,113,104925,1,,Novak Djokovic,R,188,SRB,27.08829569,2,12330,104542,14,,Jo Wilfried Tsonga,R,188,FRA,29.18275154,17,1775,6-3 6-4 7-6(5),5,R16,112,14,0,96,68,55,19,16,2,2,19,2,89,59,46,18,15,7,9,Djokovic,Djokovic N.,Wilfried Tsonga,Wilfried Tsonga J.
2110,2014-540,Wimbledon,Grass,128,G,20140623,114,105227,26,,Marin Cilic,R,198,CRO,25.73305955,29,1350,104871,,,Jeremy Chardy,R,188,FRA,27.35934292,42,1015,7-6(8) 6-4 6-4,5,R16,129,33,3,108,69,61,17,16,4,4,17,7,110,72,58,14,16,4,6,Cilic,Cilic M.,Chardy,Chardy J.
2111,2014-540,Wimbledon,Grass,128,G,20140623,115,104918,3,,Andy Murray,R,190,GBR,27.10746064,5,4680,104731,20,,Kevin Anderson,R,203,RSA,28.09856263,18,1745,6-4 6-3 7-6(6),5,R16,152,11,2,93,68,55,11,15,2,3,9,0,125,81,52,22,16,15,19,Murray,Murray A.,Anderson,Anderson K.
2112,2014-540,Wimbledon,Grass,128,G,20140623,116,105777,11,,Grigor Dimitrov,R,188,BUL,23.10472279,13,2595,104919,,,Leonardo Mayer,R,188,ARG,27.10746064,64,784,6-4 7-6(6) 6-2,5,R16,129,10,3,97,66,52,19,15,3,3,11,2,98,61,41,19,15,2,5,Dimitrov,Dimitrov G.,Mayer,Mayer L.
2113,2014-540,Wimbledon,Grass,128,G,20140623,117,104527,5,,Stanislas Wawrinka,R,183,SUI,29.23750856,3,5420,103852,19,,Feliciano Lopez,L,188,ESP,32.75564682,26,1455,7-6(5) 7-6(7) 6-3,5,R16,118,31,2,95,63,56,25,17,0,0,11,5,101,63,53,22,16,1,2,Wawrinka,Wawrinka S.,Lopez,Lopez F.
2114,2014-540,Wimbledon,Grass,128,G,20140623,118,103819,4,,Roger Federer,R,185,SUI,32.8733744,4,4945,103990,23,,Tommy Robredo,R,180,ESP,32.14510609,22,1630,6-1 6-4 6-4,5,R16,94,11,0,75,42,37,24,14,1,1,3,1,87,61,36,13,13,9,13,Federer,Federer R.,Robredo,Robredo T.
2115,2014-540,Wimbledon,Grass,128,G,20140623,119,105683,8,,Milos Raonic,R,196,CAN,23.4880219,9,3245,105453,10,,Kei Nishikori,R,178,JPN,24.48186174,12,2690,4-6 6-1 7-6(4) 6-3,5,R16,147,35,2,114,75,64,23,20,6,7,11,1,113,72,52,23,18,4,7,Raonic,Raonic M.,Nishikori,Nishikori K.
2116,2014-540,Wimbledon,Grass,128,G,20140623,120,106401,,WC,Nick Kyrgios,R,,AUS,19.15674196,144,400,104745,2,,Rafael Nadal,L,185,ESP,28.05475702,1,12500,7-6(5) 5-7 7-6(5) 6-3,5,R16,178,37,4,144,98,81,25,23,2,3,11,3,137,100,77,22,22,3,4,Kyrgios,Kyrgios N.,Nadal,Nadal R.
2117,2014-540,Wimbledon,Grass,128,G,20140623,121,104925,1,,Novak Djokovic,R,188,SRB,27.08829569,2,12330,105227,26,,Marin Cilic,R,198,CRO,25.73305955,29,1350,6-1 3-6 6-7(4) 6-2 6-2,5,QF,198,10,3,132,92,68,23,22,2,4,10,6,160,89,61,29,22,12,19,Djokovic,Djokovic N.,Cilic,Cilic M.
2118,2014-540,Wimbledon,Grass,128,G,20140623,122,105777,11,,Grigor Dimitrov,R,188,BUL,23.10472279,13,2595,104918,3,,Andy Murray,R,190,GBR,27.10746064,5,4680,6-1 7-6(4) 6-2,5,QF,121,10,3,91,57,44,20,14,1,2,5,5,82,50,36,10,13,4,9,Dimitrov,Dimitrov G.,Murray,Murray A.
2119,2014-540,Wimbledon,Grass,128,G,20140623,123,103819,4,,Roger Federer,R,185,SUI,32.8733744,4,4945,104527,5,,Stanislas Wawrinka,R,183,SUI,29.23750856,3,5420,3-6 7-6(5) 6-4 6-4,5,QF,153,10,1,119,77,61,29,20,3,4,9,1,124,74,57,31,21,5,7,Federer,Federer R.,Wawrinka,Wawrinka S.
2120,2014-540,Wimbledon,Grass,128,G,20140623,124,105683,8,,Milos Raonic,R,196,CAN,23.4880219,9,3245,106401,,WC,Nick Kyrgios,R,,AUS,19.15674196,144,400,6-7(4) 6-2 6-4 7-6(4),5,QF,144,39,2,111,78,69,22,21,0,1,15,1,144,103,69,22,21,5,9,Raonic,Raonic M.,Kyrgios,Kyrgios N.
2121,2014-540,Wimbledon,Grass,128,G,20140623,125,104925,1,,Novak Djokovic,R,188,SRB,27.08829569,2,12330,105777,11,,Grigor Dimitrov,R,188,BUL,23.10472279,13,2595,6-4 3-6 7-6(2) 7-6(7),5,SF,182,17,2,145,102,74,24,21,8,11,15,8,131,82,67,22,22,3,6,Djokovic,Djokovic N.,Dimitrov,Dimitrov G.
2122,2014-540,Wimbledon,Grass,128,G,20140623,126,103819,4,,Roger Federer,R,185,SUI,32.8733744,4,4945,105683,8,,Milos Raonic,R,196,CAN,23.4880219,9,3245,6-4 6-4 6-4,5,SF,101,6,1,80,52,42,19,15,1,1,17,4,84,46,37,19,15,4,7,Federer,Federer R.,Raonic,Raonic M.
2123,2014-540,Wimbledon,Grass,128,G,20140623,127,104925,1,,Novak Djokovic,R,188,SRB,27.08829569,2,12330,103819,4,,Roger Federer,R,185,SUI,32.8733744,4,4945,6-7(7) 6-4 7-6(4) 5-7 6-4,5,F,236,13,3,174,108,79,43,28,4,7,29,5,192,133,102,26,28,11,15,Djokovic,Djokovic N.,Federer,Federer R.
2124,2014-1536,Madrid Masters,Clay,56,M,20140504,1,104338,,,Juan Monaco,R,185,ARG,30.09993155,56,880,103781,,,Jurgen Melzer,L,183,AUT,32.95277207,64,720,6-4 6-3,3,R64,68,2,0,48,34,24,9,9,1,2,2,2,61,44,26,10,10,3,7,Monaco,Monaco J.,Melzer,Melzer J.
2125,2014-1536,Madrid Masters,Clay,56,M,20140504,2,103813,,,Jarkko Nieminen,L,185,FIN,32.78302533,57,840,104898,,,Robin Haase,R,190,NED,27.08008214,44,1005,6-3 6-2,3,R64,61,1,1,56,38,31,6,9,3,4,4,4,45,25,16,6,8,1,5,Nieminen,Nieminen J.,Haase,Haase R.
2126,2014-1536,Madrid Masters,Clay,56,M,20140504,3,104997,,Q,Igor Sijsling,R,190,NED,26.71321013,59,831,103163,14,,Tommy Haas,R,188,GER,36.08761123,17,1915,3-6 6-1 6-4,3,R64,94,6,1,81,56,39,12,13,9,12,4,0,76,53,36,6,13,3,8,Sijsling,Sijsling I.,Haas,Haas T.
2127,2014-1536,Madrid Masters,Clay,56,M,20140504,4,105777,12,,Grigor Dimitrov,R,188,BUL,22.9705681,14,2200,105807,,WC,Pablo Carreno Busta,R,,ESP,22.81451061,63,734,6-2 6-4,3,R64,71,3,1,51,31,24,11,9,0,1,1,2,53,32,19,9,9,2,6,Dimitrov,Dimitrov G.,Carreno Busta,Carreno Busta P.
2128,2014-1536,Madrid Masters,Clay,56,M,20140504,5,105657,,WC,Marius Copil,R,193,ROU,23.54825462,164,340,104719,,,Marcel Granollers,R,190,ESP,28.06297057,30,1215,6-3 6-4,3,R64,90,5,3,66,39,30,12,10,4,5,0,2,63,44,27,10,9,4,7,Copil,Copil M.,Granollers,Granollers M.
