atp_key,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_ln,l_ln
1000,2010-506,Buenos Aires,Clay,32,A,20100215,6,103900,,,David Nalbandian,R,180,ARG,28.12320329,140,370,103808,,,Potito Starace,R,188,ITA,28.59137577,63,707,6-2 7-6(2),3,R32,101,1,0,68,46,33,10,10,1,3,4,2,85,61,35,8,10,7,11,Nalbandian,Starace
1001,2010-506,Buenos Aires,Clay,32,A,20100215,7,104665,,Q,Pablo Andujar,R,180,ESP,24.06297057,161,308,103169,,,Oscar Hernandez,R,180,ESP,31.85215606,76,633,6-4 6-1,3,R32,97,0,3,44,29,20,7,8,0,2,1,4,80,44,24,14,9,10,16,Andujar,Hernandez
1002,2010-506,Buenos Aires,Clay,32,A,20100215,8,103656,5,,Albert Montanes,R,175,ESP,29.22108145,30,1265,104655,,,Pablo Cuevas,R,180,URU,24.12320329,50,838,6-2 6-2,3,R32,74,0,1,53,22,17,19,8,0,0,0,1,46,25,17,7,8,3,7,Montanes,Cuevas
1003,2010-506,Buenos Aires,Clay,32,A,20100215,9,104547,8,,Horacio Zeballos,L,188,ARG,24.80492813,52,821,103292,,WC,Gaston Gaudio,R,175,ARG,31.18685832,174,285,6-3 3-6 6-3,3,R32,117,8,2,92,61,42,18,14,5,6,3,1,90,68,43,15,13,9,11,Zeballos,Gaudio
1004,2010-506,Buenos Aires,Clay,32,A,20100215,10,102845,,WC,Carlos Moya,R,190,ESP,33.47022587,507,55,103835,,Q,Filippo Volandri,R,183,ITA,28.44626968,205,231,6-2 7-5,3,R32,99,2,2,75,50,34,13,10,5,6,0,1,64,53,29,6,10,3,7,Moya,Volandri
1005,2010-506,Buenos Aires,Clay,32,A,20100215,11,103428,,,Juan Ignacio Chela,R,190,ARG,30.46406571,83,605,104755,,,Richard Gasquet,R,185,FRA,23.66324435,54,810,7-6(3) 7-5,3,R32,105,3,2,76,38,29,23,12,3,5,5,1,77,49,35,13,12,4,7,Ignacio Chela,Gasquet
1006,2010-506,Buenos Aires,Clay,32,A,20100215,12,104338,4,,Juan Monaco,R,185,ARG,25.88364134,27,1355,103997,,,Lukasz Kubot,R,190,POL,27.75359343,48,877,6-4 7-6(1),3,R32,95,8,2,61,36,31,18,11,0,0,2,5,79,50,35,15,11,3,4,Monaco,Kubot
1007,2010-506,Buenos Aires,Clay,32,A,20100215,13,103812,7,,Victor Hanescu,R,198,ROU,28.57221081,45,905,104724,,WC,Eduardo Schwank,R,183,ARG,23.816564,81,608,6-3 7-5,3,R32,86,4,0,64,44,36,10,11,0,1,1,3,61,36,24,12,10,4,7,Hanescu,Schwank
1008,2010-506,Buenos Aires,Clay,32,A,20100215,14,103490,,Q,Santiago Ventura,R,183,ESP,30.11362081,106,508,104230,,,Daniel Koellerer,R,180,AUT,26.49965777,74,647,6-4 6-2,3,R32,94,4,4,69,33,27,17,9,7,8,0,0,54,42,22,7,9,5,9,Ventura,Koellerer
1009,2010-506,Buenos Aires,Clay,32,A,20100215,15,103228,,,Marcos Daniel,R,180,BRA,31.61943874,86,565,103893,,,Paolo Lorenzi,R,183,ITA,28.16974675,91,557,6-1 6-3,3,R32,96,1,2,57,41,25,9,8,3,5,0,4,53,29,13,9,8,3,9,Daniel,Lorenzi
1010,2010-506,Buenos Aires,Clay,32,A,20100215,16,103507,2,,Juan Carlos Ferrero,R,183,ESP,30.00958248,22,1760,103672,,,Ricardo Mello,L,175,BRA,29.15263518,113,484,6-1 6-2,3,R32,49,1,0,33,28,23,5,7,0,0,0,1,39,26,13,4,8,2,7,Carlos Ferrero,Mello
1011,2010-506,Buenos Aires,Clay,32,A,20100215,17,103970,1,,David Ferrer,R,175,ESP,27.87405886,19,1780,104523,,,Frederico Gil,R,178,POR,24.89801506,109,495,6-3 6-0,3,R16,57,1,0,36,29,22,3,7,2,3,1,1,40,26,10,4,8,1,7,Ferrer,Gil
1012,2010-506,Buenos Aires,Clay,32,A,20100215,18,104214,6,,Igor Andreev,R,185,RUS,26.5927447,38,1040,104719,,,Marcel Granollers,R,190,ESP,23.84668036,105,508,3-6 6-3 6-4,3,R16,134,2,2,87,55,40,18,14,4,5,3,2,83,50,34,19,14,4,6,Andreev,Granollers
1013,2010-506,Buenos Aires,Clay,32,A,20100215,19,103900,,,David Nalbandian,R,180,ARG,28.12320329,140,370,104593,,,Daniel Gimeno Traver,R,185,ESP,24.52566735,80,613,6-7(5) 6-4 7-6(7),3,R16,167,1,1,127,89,55,22,17,8,12,8,7,115,75,53,16,17,6,11,Nalbandian,Gimeno Traver
1014,2010-506,Buenos Aires,Clay,32,A,20100215,20,103656,5,,Albert Montanes,R,175,ESP,29.22108145,30,1265,104665,,Q,Pablo Andujar,R,180,ESP,24.06297057,161,308,6-3 6-2,3,R16,67,7,1,46,30,27,8,9,1,2,2,0,51,34,20,6,8,5,9,Montanes,Andujar
1015,2010-506,Buenos Aires,Clay,32,A,20100215,21,104547,8,,Horacio Zeballos,L,188,ARG,24.80492813,52,821,102845,,WC,Carlos Moya,R,190,ESP,33.47022587,507,55,6-4 6-4,3,R16,70,4,0,51,39,33,6,10,1,2,3,1,53,29,21,12,10,0,3,Zeballos,Moya
1016,2010-506,Buenos Aires,Clay,32,A,20100215,22,104338,4,,Juan Monaco,R,185,ARG,25.88364134,27,1355,103428,,,Juan Ignacio Chela,R,190,ARG,30.46406571,83,605,7-6(3) 4-6 6-2,3,R16,167,6,1,119,77,51,23,15,12,15,2,3,103,53,34,27,15,8,12,Monaco,Ignacio Chela
1017,2010-506,Buenos Aires,Clay,32,A,20100215,23,103490,,Q,Santiago Ventura,R,183,ESP,30.11362081,106,508,103812,7,,Victor Hanescu,R,198,ROU,28.57221081,45,905,6-4 7-6(10),3,R16,126,1,2,86,51,31,18,11,8,12,2,1,81,57,31,14,11,5,10,Ventura,Hanescu
1018,2010-506,Buenos Aires,Clay,32,A,20100215,24,103507,2,,Juan Carlos Ferrero,R,183,ESP,30.00958248,22,1760,103228,,,Marcos Daniel,R,180,BRA,31.61943874,86,565,6-2 6-4,3,R16,76,0,0,43,33,27,9,9,0,0,5,0,70,46,29,9,9,9,12,Carlos Ferrero,Daniel
1019,2010-506,Buenos Aires,Clay,32,A,20100215,25,103970,1,,David Ferrer,R,175,ESP,27.87405886,19,1780,104214,6,,Igor Andreev,R,185,RUS,26.5927447,38,1040,7-5 6-2,3,QF,102,2,1,75,48,28,18,10,10,12,3,4,60,31,21,10,10,3,8,Ferrer,Andreev
1020,2010-506,Buenos Aires,Clay,32,A,20100215,26,103656,5,,Albert Montanes,R,175,ESP,29.22108145,30,1265,103900,,,David Nalbandian,R,180,ARG,28.12320329,140,370,W/O,3,QF,,,,,,,,,,,,,,,,,,,,Montanes,Nalbandian
1021,2010-506,Buenos Aires,Clay,32,A,20100215,27,104338,4,,Juan Monaco,R,185,ARG,25.88364134,27,1355,104547,8,,Horacio Zeballos,L,188,ARG,24.80492813,52,821,7-5 6-1,3,QF,78,4,1,52,29,25,16,10,0,0,5,1,61,43,26,5,9,1,4,Monaco,Zeballos
1022,2010-506,Buenos Aires,Clay,32,A,20100215,28,103507,2,,Juan Carlos Ferrero,R,183,ESP,30.00958248,22,1760,103490,,Q,Santiago Ventura,R,183,ESP,30.11362081,106,508,6-3 3-6 6-2,3,QF,108,2,0,66,54,40,10,13,1,2,6,4,80,40,28,21,13,3,6,Carlos Ferrero,Ventura
1023,2010-506,Buenos Aires,Clay,32,A,20100215,29,103970,1,,David Ferrer,R,175,ESP,27.87405886,19,1780,103656,5,,Albert Montanes,R,175,ESP,29.22108145,30,1265,6-1 6-1,3,SF,71,1,0,47,28,24,9,7,1,1,1,8,54,29,15,8,7,1,6,Ferrer,Montanes
1024,2010-506,Buenos Aires,Clay,32,A,20100215,30,103507,2,,Juan Carlos Ferrero,R,183,ESP,30.00958248,22,1760,104338,4,,Juan Monaco,R,185,ARG,25.88364134,27,1355,6-2 7-6(7),3,SF,97,1,0,58,46,30,10,10,1,3,1,3,63,42,23,11,10,3,7,Carlos Ferrero,Monaco
1025,2010-506,Buenos Aires,Clay,32,A,20100215,31,103507,2,,Juan Carlos Ferrero,R,183,ESP,30.00958248,22,1760,103970,1,,David Ferrer,R,175,ESP,27.87405886,19,1780,5-7 6-4 6-3,3,F,152,2,4,100,78,53,10,16,7,11,1,1,88,54,35,16,15,4,9,Carlos Ferrero,Ferrer
1026,2010-429,Stockholm,Hard,28,A,20101018,1,103758,,,Taylor Dent,R,188,USA,29.48391513,101,559,104308,,,Michal Przysiezny,R,185,POL,26.66940452,91,594,6-2 RET,3,R32,34,5,0,17,11,11,5,4,0,0,0,2,27,11,8,5,4,2,4,Dent,Przysiezny
1027,2010-429,Stockholm,Hard,28,A,20101018,2,104898,,,Robin Haase,R,190,NED,23.53456537,68,723,104004,,Q,Filip Prpic,R,173,SWE,28.39698836,310,138,7-6(4) 3-6 6-4,3,R32,140,6,3,88,50,43,24,16,1,3,10,0,121,79,53,26,15,10,11,Haase,Prpic
1028,2010-429,Stockholm,Hard,28,A,20101018,3,104527,5,,Stanislas Wawrinka,R,183,SUI,25.5578371,21,1720,104312,,,Andreas Seppi,R,190,ITA,26.65571526,50,925,6-2 6-2,3,R32,79,7,0,48,34,27,5,8,6,7,2,2,76,41,21,15,8,11,16,Wawrinka,Seppi
1029,2010-429,Stockholm,Hard,28,A,20101018,4,103096,,,Arnaud Clement,R,173,FRA,32.83504449,60,824,103694,,,Olivier Rochus,R,168,BEL,29.7467488,75,665,6-0 6-4,3,R32,92,8,0,53,36,29,5,8,6,7,2,5,78,48,24,12,8,11,16,Clement,Rochus
1030,2010-429,Stockholm,Hard,28,A,20101018,5,104735,,,Tobias Kamke,R,180,GER,24.41067762,72,683,104225,,,Jan Hajek,R,180,CZE,27.19780972,100,560,6-0 6-2,3,R32,63,3,0,49,36,26,4,7,5,6,1,4,51,24,15,4,7,7,13,Kamke,Hajek
1031,2010-429,Stockholm,Hard,28,A,20101018,6,104471,,Q,Ivan Dodig,R,183,CRO,25.79055441,132,419,103990,8,,Tommy Robredo,R,180,ESP,28.46543463,42,1030,6-3 6-2,3,R32,64,3,0,48,30,27,7,9,0,1,2,1,47,30,15,9,8,3,7,Dodig,Robredo
1032,2010-429,Stockholm,Hard,28,A,20101018,7,103484,,WC,James Blake,R,185,USA,30.80629706,135,405,105064,7,,Thomaz Bellucci,L,188,BRA,22.80082136,27,1430,3-6 6-4 6-4,3,R32,102,7,4,99,62,48,16,15,5,7,4,2,75,42,37,17,14,2,4,Blake,Bellucci
1033,2010-429,Stockholm,Hard,28,A,20101018,8,104897,,Q,Matthias Bachinger,R,188,GER,23.54551677,275,159,103997,,,Lukasz Kubot,R,190,POL,28.42436687,64,745,6-4 4-6 6-3,3,R32,124,10,1,81,54,44,15,15,2,3,5,7,109,65,45,21,14,7,9,Bachinger,Kubot
1034,2010-429,Stockholm,Hard,28,A,20101018,9,103813,,,Jarkko Nieminen,L,185,FIN,29.23750856,45,1005,103582,,,Michael Berrer,L,193,GER,30.29705681,52,915,4-6 6-1 6-4,3,R32,118,4,5,80,44,35,18,14,4,6,7,1,90,57,38,16,13,10,14,Nieminen,Berrer
1035,2010-429,Stockholm,Hard,28,A,20101018,10,104252,,,Florian Mayer,R,190,GER,27.03627652,47,986,103852,6,,Feliciano Lopez,L,188,ESP,29.07597536,30,1335,6-2 6-2,3,R32,56,5,0,49,38,30,7,8,2,2,4,3,50,35,21,5,8,2,6,Mayer,Lopez
1036,2010-429,Stockholm,Hard,28,A,20101018,11,104453,,WC,Michael Ryderstedt,L,188,SWE,25.9301848,392,100,104593,,,Daniel Gimeno Traver,R,185,ESP,25.19644079,61,819,7-6(3) 6-3,3,R32,90,5,2,66,44,35,16,11,2,2,8,3,76,46,32,15,10,4,5,Ryderstedt,Gimeno Traver
1037,2010-429,Stockholm,Hard,28,A,20101018,12,103794,,,Benjamin Becker,R,178,GER,29.33880903,59,832,105318,,Q,Thomas Schoorel,L,203,NED,21.52772074,171,301,6-3 6-0,3,R32,61,8,2,44,28,23,8,7,2,2,3,3,53,30,19,7,8,3,8,Becker,Schoorel
1038,2010-429,Stockholm,Hard,28,A,20101018,13,103819,1,,Roger Federer,R,185,SUI,29.19370294,2,7335,103758,,,Taylor Dent,R,188,USA,29.48391513,101,559,6-1 6-2,3,R16,51,3,1,48,34,29,6,8,2,2,1,2,42,22,12,7,7,3,7,Federer,Dent
1039,2010-429,Stockholm,Hard,28,A,20101018,14,104527,5,,Stanislas Wawrinka,R,183,SUI,25.5578371,21,1720,104898,,,Robin Haase,R,190,NED,23.53456537,68,723,7-5 6-7(6) 6-4,3,R16,147,12,2,120,77,58,23,17,10,11,2,5,105,68,50,22,17,6,9,Wawrinka,Haase
1040,2010-429,Stockholm,Hard,28,A,20101018,15,103344,4,,Ivan Ljubicic,R,193,CRO,31.58384668,17,2055,103096,,,Arnaud Clement,R,173,FRA,32.83504449,60,824,6-3 6-4,3,R16,78,12,1,55,35,28,14,10,0,0,3,2,56,31,19,15,9,4,6,Ljubicic,Clement
1041,2010-429,Stockholm,Hard,28,A,20101018,16,104471,,Q,Ivan Dodig,R,183,CRO,25.79055441,132,419,104735,,,Tobias Kamke,R,180,GER,24.41067762,72,683,6-1 6-1,3,R16,53,3,3,47,23,19,15,7,2,2,0,1,35,24,10,3,7,0,5,Dodig,Kamke
1042,2010-429,Stockholm,Hard,28,A,20101018,17,103484,,WC,James Blake,R,185,USA,30.80629706,135,405,104897,,Q,Matthias Bachinger,R,188,GER,23.54551677,275,159,6-4 3-6 7-6(2),3,R16,109,3,5,111,65,46,20,15,9,13,6,4,84,52,38,15,16,1,5,Blake,Bachinger
1043,2010-429,Stockholm,Hard,28,A,20101018,18,103813,,,Jarkko Nieminen,L,185,FIN,29.23750856,45,1005,104607,3,,Tomas Berdych,R,196,CZE,25.08418891,6,3715,6-1 6-4,3,R16,86,0,1,60,43,32,10,9,2,2,9,1,48,25,17,11,8,4,7,Nieminen,Berdych
1044,2010-429,Stockholm,Hard,28,A,20101018,19,104252,,,Florian Mayer,R,190,GER,27.03627652,47,986,104453,,WC,Michael Ryderstedt,L,188,SWE,25.9301848,392,100,6-4 6-4,3,R16,75,3,0,59,36,28,14,10,1,1,9,3,60,30,20,17,10,5,7,Mayer,Ryderstedt
1045,2010-429,Stockholm,Hard,28,A,20101018,20,104417,2,,Robin Soderling,R,193,SWE,26.17659138,5,4825,103794,,,Benjamin Becker,R,178,GER,29.33880903,59,832,6-3 6-3,3,R16,65,5,0,44,32,25,11,9,0,0,2,6,54,24,17,13,9,2,5,Soderling,Becker
1046,2010-429,Stockholm,Hard,28,A,20101018,21,103819,1,,Roger Federer,R,185,SUI,29.19370294,2,7335,104527,5,,Stanislas Wawrinka,R,183,SUI,25.5578371,21,1720,2-6 6-3 6-2,3,QF,108,6,2,84,55,36,17,13,6,9,4,0,75,39,24,19,12,5,9,Federer,Wawrinka
1047,2010-429,Stockholm,Hard,28,A,20101018,22,103344,4,,Ivan Ljubicic,R,193,CRO,31.58384668,17,2055,104471,,Q,Ivan Dodig,R,183,CRO,25.79055441,132,419,4-6 6-2 6-4,3,QF,139,10,1,82,51,41,17,14,0,1,6,2,96,53,39,19,14,4,7,Ljubicic,Dodig
1048,2010-429,Stockholm,Hard,28,A,20101018,23,103813,,,Jarkko Nieminen,L,185,FIN,29.23750856,45,1005,103484,,WC,James Blake,R,185,USA,30.80629706,135,405,6-0 6-2,3,QF,50,5,1,44,29,23,8,7,2,2,0,2,42,20,9,8,7,3,8,Nieminen,Blake
1049,2010-429,Stockholm,Hard,28,A,20101018,24,104252,,,Florian Mayer,R,190,GER,27.03627652,47,986,104417,2,,Robin Soderling,R,193,SWE,26.17659138,5,4825,7-6(8) 6-1,3,QF,82,5,3,73,49,39,16,10,4,4,5,1,57,36,27,12,9,1,3,Mayer,Soderling
1050,2010-429,Stockholm,Hard,28,A,20101018,25,103819,1,,Roger Federer,R,185,SUI,29.19370294,2,7335,103344,4,,Ivan Ljubicic,R,193,CRO,31.58384668,17,2055,7-6(5) 6-2,3,SF,78,10,0,60,41,33,10,10,1,2,5,1,65,46,31,7,10,2,5,Federer,Ljubicic
1051,2010-429,Stockholm,Hard,28,A,20101018,26,104252,,,Florian Mayer,R,190,GER,27.03627652,47,986,103813,,,Jarkko Nieminen,L,185,FIN,29.23750856,45,1005,4-6 6-4 7-6(3),3,SF,134,4,2,112,70,50,25,16,8,10,3,3,94,62,44,18,16,0,2,Mayer,Nieminen
1052,2010-429,Stockholm,Hard,28,A,20101018,27,103819,1,,Roger Federer,R,185,SUI,29.19370294,2,7335,104252,,,Florian Mayer,R,190,GER,27.03627652,47,986,6-4 6-3,3,F,64,4,0,54,33,28,11,10,1,2,6,0,57,44,26,7,9,4,7,Federer,Mayer
1053,2010-505,Santiago,Clay,32,A,20100201,1,103602,1,,Fernando Gonzalez,R,183,CHI,29.51129363,11,2870,103169,,,Oscar Hernandez,R,180,ESP,31.81382615,71,633,6-2 6-1,3,R32,59,6,1,44,21,20,13,8,1,1,2,1,49,39,21,2,7,6,10,Gonzalez,Hernandez
1054,2010-505,Santiago,Clay,32,A,20100201,2,103105,,Q,Ruben Ramirez Hidalgo,R,183,ESP,32.07118412,156,321,104003,,,Victor Crivoi,R,185,ROU,27.69062286,120,460,6-4 6-2,3,R32,89,3,5,60,38,28,8,9,3,5,1,1,60,42,23,5,9,5,10,Ramirez Hidalgo,Crivoi
1055,2010-505,Santiago,Clay,32,A,20100201,3,104719,,,Marcel Granollers,R,190,ESP,23.80835044,112,483,103506,,,Martin Vassallo Arguello,R,183,ARG,29.97672827,99,535,4-6 6-3 RET,3,R32,107,3,3,66,39,31,13,10,3,4,0,3,59,38,25,13,9,5,6,Granollers,Vassallo Arguello
1056,2010-505,Santiago,Clay,32,A,20100201,4,103997,,,Lukasz Kubot,R,190,POL,27.71526352,61,739,104547,5,,Horacio Zeballos,L,188,ARG,24.76659822,51,821,3-6 7-5 6-3,3,R32,146,5,3,84,46,34,21,15,2,4,7,4,104,71,48,15,15,9,12,Kubot,Zeballos
1057,2010-505,Santiago,Clay,32,A,20100201,5,105064,3,,Thomaz Bellucci,L,188,BRA,22.091718,35,1121,102839,,,Nicolas Lapentti,R,188,ECU,33.47022587,97,540,3-6 6-1 6-1,3,R32,106,3,4,61,37,28,11,11,1,4,1,1,73,37,22,12,12,4,11,Bellucci,Lapentti
1058,2010-505,Santiago,Clay,32,A,20100201,6,104154,,,Paul Capdeville,R,190,CHI,26.83641342,143,359,105601,,WC,Cristobal Saavedra Corvalan,R,,CHI,19.50444901,395,90,4-6 6-2 6-1,3,R32,117,1,2,71,42,32,17,13,4,6,1,1,83,53,30,16,12,10,15,Capdeville,Saavedra Corvalan
1059,2010-505,Santiago,Clay,32,A,20100201,7,104724,,,Eduardo Schwank,R,183,ARG,23.77823409,79,608,103893,,,Paolo Lorenzi,R,183,ITA,28.13141684,86,580,4-6 7-6(3) 6-3,3,R32,191,3,4,119,86,60,14,15,8,11,0,10,139,100,62,16,16,11,15,Schwank,Lorenzi
1060,2010-505,Santiago,Clay,32,A,20100201,8,104076,6,,Jose Acasuso,R,190,ARG,27.28542094,49,880,105070,,WC,Hans Podlipnik Castillo,U,,CHI,22.06433949,517,54,6-1 6-1,3,R32,55,6,1,33,22,19,9,7,0,0,0,3,48,35,16,3,7,5,10,Acasuso,Podlipnik Castillo
1061,2010-505,Santiago,Clay,32,A,20100201,9,105154,,Q,Joao Souza,R,193,BRA,21.68377823,208,220,103752,7,,Simon Greul,R,185,GER,28.80492813,63,729,3-6 6-4 7-6(5),3,R32,144,4,2,99,64,42,20,15,4,7,4,7,95,49,39,26,16,7,10,Souza,Greul
1062,2010-505,Santiago,Clay,32,A,20100201,10,105137,,,Pere Riba,R,183,ESP,21.82067077,119,461,103490,,,Santiago Ventura,R,183,ESP,30.0752909,107,506,6-3 7-5,3,R32,92,3,3,67,39,28,13,11,1,3,1,2,64,40,25,10,10,4,8,Riba,Ventura
1063,2010-505,Santiago,Clay,32,A,20100201,11,103252,,,Alberto Martin,R,175,ESP,31.45242984,129,429,103228,,,Marcos Daniel,R,180,BRA,31.58110883,89,565,6-7(5) 7-5 6-4,3,R32,156,1,7,124,79,54,20,17,8,12,6,3,105,68,46,19,17,5,11,Martin,Daniel
1064,2010-505,Santiago,Clay,32,A,20100201,12,103672,,,Ricardo Mello,L,175,BRA,29.11430527,138,380,104655,4,,Pablo Cuevas,R,180,URU,24.08487337,47,901,7-6(5) 6-3,3,R32,91,2,3,65,39,26,14,10,3,6,5,3,83,45,30,15,11,5,10,Mello,Cuevas
1065,2010-505,Santiago,Clay,32,A,20100201,13,103429,,,Peter Luczak,R,183,AUS,30.42299795,73,631,103808,8,,Potito Starace,R,188,ITA,28.55304586,64,707,7-6(3) 6-4,3,R32,106,5,1,74,38,27,24,11,3,3,5,1,74,50,32,16,11,3,4,Luczak,Starace
1066,2010-505,Santiago,Clay,32,A,20100201,14,103543,,Q,David Marrero,R,185,ESP,29.81793292,158,321,104253,,Q,Juan Martin Aranguren,R,,ARG,26.32169747,257,178,7-6(4) 2-6 7-6(2),3,R32,165,7,3,118,80,58,12,16,4,9,4,6,107,72,53,17,16,4,7,Marrero,Martin Aranguren
1067,2010-505,Santiago,Clay,32,A,20100201,15,103428,,,Juan Ignacio Chela,R,190,ARG,30.4257358,77,621,104477,,WC,Jorge Aguilar,R,,CHI,25.06502396,223,208,7-5 6-2,3,R32,93,0,3,65,27,17,21,10,5,8,1,3,55,28,15,10,10,2,8,Ignacio Chela,Aguilar
1068,2010-505,Santiago,Clay,32,A,20100201,16,104338,2,,Juan Monaco,R,185,ARG,25.84531143,29,1250,103454,,,Nicolas Massu,R,183,CHI,30.31348392,98,537,6-3 6-4,3,R32,105,6,2,66,37,30,14,10,6,7,4,2,62,32,22,12,9,6,9,Monaco,Massu
1069,2010-505,Santiago,Clay,32,A,20100201,17,103602,1,,Fernando Gonzalez,R,183,CHI,29.51129363,11,2870,103105,,Q,Ruben Ramirez Hidalgo,R,183,ESP,32.07118412,156,321,6-4 6-3,3,R16,70,8,3,47,29,25,10,9,2,3,1,1,58,32,20,12,10,3,7,Gonzalez,Ramirez Hidalgo
1070,2010-505,Santiago,Clay,32,A,20100201,18,104719,,,Marcel Granollers,R,190,ESP,23.80835044,112,483,103997,,,Lukasz Kubot,R,190,POL,27.71526352,61,739,6-4 6-2,3,R16,87,4,2,53,40,28,8,9,3,4,2,4,55,33,20,9,9,5,9,Granollers,Kubot
1071,2010-505,Santiago,Clay,32,A,20100201,19,105064,3,,Thomaz Bellucci,L,188,BRA,22.091718,35,1121,104154,,,Paul Capdeville,R,190,CHI,26.83641342,143,359,5-7 6-4 7-5,3,R16,174,8,4,107,57,42,21,17,4,9,4,7,136,95,62,12,17,6,12,Bellucci,Capdeville
1072,2010-505,Santiago,Clay,32,A,20100201,20,104724,,,Eduardo Schwank,R,183,ARG,23.77823409,79,608,104076,6,,Jose Acasuso,R,190,ARG,27.28542094,49,880,6-7(3) 6-2 RET,3,R16,100,4,3,55,36,31,9,10,0,1,6,0,68,42,28,14,10,2,5,Schwank,Acasuso
1073,2010-505,Santiago,Clay,32,A,20100201,21,105154,,Q,Joao Souza,R,193,BRA,21.68377823,208,220,105137,,,Pere Riba,R,183,ESP,21.82067077,119,461,6-4 6-4,3,R16,88,3,3,61,38,28,11,10,3,5,4,2,68,33,18,19,10,3,7,Souza,Riba
1074,2010-505,Santiago,Clay,32,A,20100201,22,103252,,,Alberto Martin,R,175,ESP,31.45242984,129,429,103672,,,Ricardo Mello,L,175,BRA,29.11430527,138,380,6-3 6-4,3,R16,77,4,2,59,38,31,10,10,4,5,3,5,57,35,23,8,9,3,6,Martin,Mello
1075,2010-505,Santiago,Clay,32,A,20100201,23,103429,,,Peter Luczak,R,183,AUS,30.42299795,73,631,103543,,Q,David Marrero,R,185,ESP,29.81793292,158,321,6-3 7-6(4),3,R16,98,12,0,63,39,34,18,11,0,0,7,3,76,47,33,17,10,5,6,Luczak,Marrero
1076,2010-505,Santiago,Clay,32,A,20100201,24,104338,2,,Juan Monaco,R,185,ARG,25.84531143,29,1250,103428,,,Juan Ignacio Chela,R,190,ARG,30.4257358,77,621,6-3 7-5,3,R16,89,5,4,71,42,30,14,11,6,9,1,4,57,21,13,15,10,2,7,Monaco,Ignacio Chela
1077,2010-505,Santiago,Clay,32,A,20100201,25,103602,1,,Fernando Gonzalez,R,183,CHI,29.51129363,11,2870,104719,,,Marcel Granollers,R,190,ESP,23.80835044,112,483,7-6(8) 7-6(9),3,QF,136,4,6,101,66,51,13,12,6,9,2,5,102,68,43,17,12,7,10,Gonzalez,Granollers
1078,2010-505,Santiago,Clay,32,A,20100201,26,105064,3,,Thomaz Bellucci,L,188,BRA,22.091718,35,1121,104724,,,Eduardo Schwank,R,183,ARG,23.77823409,79,608,6-4 6-4,3,QF,77,6,1,50,39,33,7,10,0,0,4,3,58,34,28,10,10,4,6,Bellucci,Schwank
1079,2010-505,Santiago,Clay,32,A,20100201,27,105154,,Q,Joao Souza,R,193,BRA,21.68377823,208,220,103252,,,Alberto Martin,R,175,ESP,31.45242984,129,429,6-2 6-4,3,QF,72,5,1,55,40,29,7,9,1,2,0,2,53,31,15,11,9,2,6,Souza,Martin
1080,2010-505,Santiago,Clay,32,A,20100201,28,104338,2,,Juan Monaco,R,185,ARG,25.84531143,29,1250,103429,,,Peter Luczak,R,183,AUS,30.42299795,73,631,6-4 3-6 6-3,3,QF,117,11,5,85,54,43,14,14,8,10,5,1,80,52,37,15,14,4,7,Monaco,Luczak
1081,2010-505,Santiago,Clay,32,A,20100201,29,105064,3,,Thomaz Bellucci,L,188,BRA,22.091718,35,1121,103602,1,,Fernando Gonzalez,R,183,CHI,29.51129363,11,2870,3-6 6-4 6-3,3,SF,114,2,2,77,55,41,12,14,4,6,4,8,90,55,42,13,14,4,7,Bellucci,Gonzalez
1082,2010-505,Santiago,Clay,32,A,20100201,30,104338,2,,Juan Monaco,R,185,ARG,25.84531143,29,1250,105154,,Q,Joao Souza,R,193,BRA,21.68377823,208,220,6-1 6-4,3,SF,74,5,3,57,26,20,19,9,1,2,2,1,47,28,14,12,8,1,5,Monaco,Souza
1083,2010-505,Santiago,Clay,32,A,20100201,31,105064,3,,Thomaz Bellucci,L,188,BRA,22.091718,35,1121,104338,2,,Juan Monaco,R,185,ARG,25.84531143,29,1250,6-2 0-6 6-4,3,F,125,5,4,93,61,36,15,12,9,13,6,3,80,51,35,10,12,6,10,Bellucci,Monaco
1084,2010-500,Halle,Grass,32,A,20100607,1,103819,1,,Roger Federer,R,185,SUI,28.82956879,2,8390,103813,,,Jarkko Nieminen,L,185,FIN,28.8733744,65,736,6-4 6-4,3,R32,64,11,2,57,43,39,5,10,3,3,3,1,62,40,30,8,10,2,4,Federer,Nieminen
1085,2010-500,Halle,Grass,32,A,20100607,2,104268,,,Alejandro Falla,L,185,COL,26.56262834,67,723,103174,,Q,Noam Okun,R,185,ISR,32.14236824,273,162,6-4 6-3,3,R32,97,5,1,44,26,23,10,9,0,1,5,4,78,47,30,12,10,12,16,Falla,Okun
