"","match_id","player","set","serve_pts","aces","dfs","first_in","first_won","second_in","second_won","bk_pts","bp_saved","return_pts","return_pts_won","winners","winners_fh","winners_bh","unforced","unforced_fh","unforced_bh","year","match_id_copy","gender","tourney_name_dash","round.x","player_1_dash","player_2_dash","tourney_name.x","player_1","player_2","p1_id","p2_id","atp_key","Date","atp_winner_id","winner_class","loser_class","upset_type","wflag","ace_pct","df_pct","firstin_pct","firstwon_pct","secondwon_pct","bkfcd_pct","bksvd_pct","retwon_pct","win_uf_ratio","player_id","class","upset_flag","avg_ace_pct","avg_df_pct","avg_firstin_pct","avg_firstwon_pct","avg_secondwon_pct","avg_bkfcd_pct","avg_bksvd_pct","avg_retwon_pct","avg_win_uf_ratio","ace_dif","df_dif","firstin_dif","firstwon_dif","secondwon_dif","bkfcd_dif","bksvd_dif","retwon_dif","win_uf_dif","class_ind","indx"
"63","20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer",1,"Total",61,2,5,35,23,26,13,4,1,56,14,16,7,2,22,9,8,2012,20120818,"M","Cincinnati_Masters","F","Novak_Djokovic","Roger_Federer","Cincinnati Masters","Novak Djokovic","Roger Federer",104925,103819,6421,2012-08-19,103819,"Slight Dog","Clear Favorite","Common","L",0.0327868852459016,0.0819672131147541,0.573770491803279,0.657142857142857,0.5,0.0655737704918033,0.25,0.25,0.727272727272727,104925,"Clear Favorite","U",0.0837904072820632,0.0299918310187887,0.626794258373206,0.728169800781977,0.534083802376485,0.0722371338545921,0.621970920840065,0.371290545203589,0.952516619183286,-0.608703593771405,-1.73298462716081,-0.0845951695657616,-0.097541732110896,-0.0638173302107729,0.0922429089753435,-0.598051948051948,-0.326672862453532,-0.236472400978882,"Favorite",63
"64","20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer",2,"Total",56,8,1,33,27,23,15,0,0,61,25,31,14,4,17,10,6,2012,20120818,"M","Cincinnati_Masters","F","Novak_Djokovic","Roger_Federer","Cincinnati Masters","Novak Djokovic","Roger Federer",104925,103819,6421,2012-08-19,103819,"Slight Dog","Clear Favorite","Common","W",0.142857142857143,0.0178571428571429,0.589285714285714,0.818181818181818,0.652173913043478,0,NA,0.409836065573771,1.82352941176471,103819,"Slight Dog","U",0.0814096916299559,0.0306607929515419,0.624669603524229,0.710296191819464,0.496713615023474,0.093568281938326,0.634651600753296,0.335342465753425,0.872219592995741,0.754792826221398,0.417590311986864,-0.0566441668345758,0.151888222976388,0.312977726637626,1,NA,0.222141862209365,1.09067696530593,"Dog",64
"65","20120829-M-US_Open-R64-Ivan_Dodig-Andy_Murray",1,"Total",71,3,2,40,24,31,14,9,3,74,21,23,11,6,23,14,7,2012,20120829,"M","US_Open","R64","Ivan_Dodig","Andy_Murray","US Open","Ivan Dodig","Andy Murray",104471,104918,8284,2012-08-30,104918,"Sure Thing","No Hope","Favorite Won","L",0.0422535211267606,0.028169014084507,0.563380281690141,0.6,0.451612903225806,0.126760563380282,0.333333333333333,0.283783783783784,1,104471,"No Hope","F",0.0624754033844943,0.0384691066509248,0.597796143250689,0.65174456879526,0.438845401174168,0.109504132231405,0.51392632524708,0.315139908500904,0.688231081403676,-0.323677498059222,0.267749720831382,-0.0575712338547414,-0.0793939393939394,0.0290933937497752,-0.157587031623705,-0.351398601398601,-0.0994990601675274,0.453000346860909,"Dog",65
"66","20120829-M-US_Open-R64-Ivan_Dodig-Andy_Murray",2,"Total",74,10,1,41,36,33,17,3,3,71,33,32,16,6,21,15,5,2012,20120829,"M","US_Open","R64","Ivan_Dodig","Andy_Murray","US Open","Ivan Dodig","Andy Murray",104471,104918,8284,2012-08-30,104918,"Sure Thing","No Hope","Favorite Won","W",0.135135135135135,0.0135135135135135,0.554054054054054,0.878048780487805,0.515151515151515,0.0405405405405405,1,0.464788732394366,1.52380952380952,104918,"Sure Thing","F",0.0680942184154176,0.0241970021413276,0.663597430406852,0.751532752500807,0.56524506683641,0.0605995717344754,0.643109540636042,0.441474834178697,1.0952380952381,0.984531701512834,0.441521167184884,-0.165075046004378,0.168343997737959,-0.0886227136227137,0.331009454684366,0.554945054945055,0.0528091216321349,0.391304347826087,"Favorite",66
"67","20120904-M-US_Open-QF-Novak_Djokovic-Juan_Martin_Del_Potro",1,"Total",88,7,2,50,42,38,21,3,2,119,50,41,19,15,29,8,19,2012,20120904,"M","US_Open","QF","Novak_Djokovic","Juan_Martin_Del_Potro","US Open","Novak Djokovic","Juan Martin Del Potro",104925,105223,8335,2012-09-07,104925,"Heavy Favorite","No Hope","Favorite Won","W",0.0795454545454545,0.0227272727272727,0.568181818181818,0.84,0.552631578947368,0.0340909090909091,0.666666666666667,0.420168067226891,1.41379310344828,104925,"Heavy Favorite","F",0.0835087719298246,0.0257017543859649,0.637982456140351,0.749484394335212,0.564332444875212,0.0668421052631579,0.665354330708661,0.402553262040952,1.02740778688525,-0.0474598930481283,0.115730685696556,-0.109408397185105,0.120770500825537,-0.0207339947119839,0.489978525411596,0.00197238658777109,0.0437577007738846,0.37607785486464,"Favorite",67
"68","20120904-M-US_Open-QF-Novak_Djokovic-Juan_Martin_Del_Potro",2,"Total",119,8,3,78,51,41,18,13,9,88,25,24,11,5,38,20,15,2012,20120904,"M","US_Open","QF","Novak_Djokovic","Juan_Martin_Del_Potro","US Open","Novak Djokovic","Juan Martin Del Potro",104925,105223,8335,2012-09-07,104925,"Heavy Favorite","No Hope","Favorite Won","L",0.0672268907563025,0.0252100840336134,0.65546218487395,0.653846153846154,0.439024390243902,0.109243697478992,0.692307692307692,0.284090909090909,0.631578947368421,105223,"No Hope","F",0.0624754033844943,0.0384691066509248,0.597796143250689,0.65174456879526,0.438845401174168,0.109504132231405,0.51392632524708,0.315139908500904,0.688231081403676,0.0760537285780453,0.344666766962539,0.0964643922084962,0.00322455322455331,0.000407863610408643,0.00237830981449179,0.347095212479828,-0.0985244920508255,-0.0823155704036366,"Dog",68
"69","20120909-M-US_Open-F-Novak_Djokovic-Andy_Murray",1,"Total",161,6,5,103,62,58,26,17,9,141,61,35,20,8,74,35,34,2012,20120909,"M","US_Open","F","Novak_Djokovic","Andy_Murray","US Open","Novak Djokovic","Andy Murray",104925,104918,8338,2012-09-10,104918,"Clear Dog","Clear Favorite","Slightly Unusual","L",0.0372670807453416,0.031055900621118,0.639751552795031,0.601941747572815,0.448275862068966,0.105590062111801,0.529411764705882,0.432624113475177,0.472972972972973,104925,"Clear Favorite","U",0.0837904072820632,0.0299918310187887,0.626794258373206,0.728169800781977,0.534083802376485,0.0722371338545921,0.621970920840065,0.371290545203589,0.952516619183286,-0.555234519628367,-0.0354786475578219,0.0206723246882555,-0.173349750392843,-0.160663813292417,-0.461714446261753,-0.148815889992361,0.165190223839279,-0.50344911212309,"Favorite",69
"70","20120909-M-US_Open-F-Novak_Djokovic-Andy_Murray",2,"Total",141,4,4,90,55,51,25,16,7,161,73,23,11,8,65,35,26,2012,20120909,"M","US_Open","F","Novak_Djokovic","Andy_Murray","US Open","Novak Djokovic","Andy Murray",104925,104918,8338,2012-09-10,104918,"Clear Dog","Clear Favorite","Slightly Unusual","W",0.0283687943262411,0.0283687943262411,0.638297872340426,0.611111111111111,0.490196078431373,0.113475177304965,0.4375,0.453416149068323,0.353846153846154,104918,"Clear Dog","U",0.082261208576998,0.039766081871345,0.589083820662768,0.705162144275314,0.504743833017078,0.0875243664717349,0.587973273942094,0.347301838307966,0.846959122632104,-0.655137642432187,0.286608260325407,0.0835433769379164,-0.133375045622816,-0.0288220551378447,-0.296498128228214,-0.255918560606061,0.305539156594562,-0.582215783039797,"Dog",70
"71","20121008-M-Shanghai_Masters-R32-Novak_Djokovic-Grigor_Dimiitrov",1,"Total",41,6,0,32,29,9,7,0,0,46,20,15,7,2,14,8,6,2012,20121008,"M","Shanghai_Masters","R32","Novak_Djokovic","Grigor_Dimiitrov","Shanghai Masters","Novak Djokovic","Grigor Dimiitrov",104925,105777,8500,2012-10-10,104925,"Sure Thing","No Hope","Favorite Won","W",0.146341463414634,0,0.780487804878049,0.90625,0.777777777777778,0,NA,0.434782608695652,1.07142857142857,104925,"Sure Thing","F",0.0680942184154176,0.0241970021413276,0.663597430406852,0.751532752500807,0.56524506683641,0.0605995717344754,0.643109540636042,0.441474834178697,1.0952380952381,1.1491026231017,1,0.176146514611322,0.205868935165307,0.376001001001001,1,NA,-0.0151587926761321,-0.0217391304347827,"Favorite",71
"72","20121008-M-Shanghai_Masters-R32-Novak_Djokovic-Grigor_Dimiitrov",2,"Total",46,1,3,36,24,10,2,5,2,41,5,6,5,0,20,11,6,2012,20121008,"M","Shanghai_Masters","R32","Novak_Djokovic","Grigor_Dimiitrov","Shanghai Masters","Novak Djokovic","Grigor Dimiitrov",104925,105777,8500,2012-10-10,104925,"Sure Thing","No Hope","Favorite Won","L",0.0217391304347826,0.0652173913043478,0.782608695652174,0.666666666666667,0.2,0.108695652173913,0.4,0.121951219512195,0.3,105777,"No Hope","F",0.0624754033844943,0.0384691066509248,0.597796143250689,0.65174456879526,0.438845401174168,0.109504132231405,0.51392632524708,0.315139908500904,0.688231081403676,-0.652036973639165,-0.695318581118648,0.309156481667001,0.0228956228956229,-0.544258639910814,0.00738310090237899,-0.221678321678322,-0.613025147807184,-0.564099895941727,"Dog",72
"73","20121008-M-Shanghai_Masters-R32-Novak_Djokovic-Grigor_Dimitrov",1,"Total",41,6,0,32,29,9,7,0,0,46,20,15,7,2,14,8,6,2012,20121008,"M","Shanghai_Masters","R32","Novak_Djokovic","Grigor_Dimitrov","Shanghai Masters","Novak Djokovic","Grigor Dimitrov",104925,105777,8500,2012-10-10,104925,"Sure Thing","No Hope","Favorite Won","W",0.146341463414634,0,0.780487804878049,0.90625,0.777777777777778,0,NA,0.434782608695652,1.07142857142857,104925,"Sure Thing","F",0.0680942184154176,0.0241970021413276,0.663597430406852,0.751532752500807,0.56524506683641,0.0605995717344754,0.643109540636042,0.441474834178697,1.0952380952381,1.1491026231017,1,0.176146514611322,0.205868935165307,0.376001001001001,1,NA,-0.0151587926761321,-0.0217391304347827,"Favorite",73
"74","20121008-M-Shanghai_Masters-R32-Novak_Djokovic-Grigor_Dimitrov",2,"Total",46,1,3,36,24,10,2,5,2,41,5,6,5,0,20,11,6,2012,20121008,"M","Shanghai_Masters","R32","Novak_Djokovic","Grigor_Dimitrov","Shanghai Masters","Novak Djokovic","Grigor Dimitrov",104925,105777,8500,2012-10-10,104925,"Sure Thing","No Hope","Favorite Won","L",0.0217391304347826,0.0652173913043478,0.782608695652174,0.666666666666667,0.2,0.108695652173913,0.4,0.121951219512195,0.3,105777,"No Hope","F",0.0624754033844943,0.0384691066509248,0.597796143250689,0.65174456879526,0.438845401174168,0.109504132231405,0.51392632524708,0.315139908500904,0.688231081403676,-0.652036973639165,-0.695318581118648,0.309156481667001,0.0228956228956229,-0.544258639910814,0.00738310090237899,-0.221678321678322,-0.613025147807184,-0.564099895941727,"Dog",74
"75","20121011-M-Shanghai_Masters-R16-Alexandr_Dolgopolov-Andy_Murray",1,"Total",48,2,4,25,15,23,9,6,1,40,10,10,4,3,37,16,17,2012,20121011,"M","Shanghai_Masters","R16","Alexandr_Dolgopolov","Andy_Murray","Shanghai Masters","Alexandr Dolgopolov","Andy Murray",105238,104918,8503,2012-10-11,104918,"Heavy Favorite","No Hope","Favorite Won","L",0.0416666666666667,0.0833333333333333,0.520833333333333,0.6,0.391304347826087,0.125,0.166666666666667,0.25,0.27027027027027,105238,"No Hope","F",0.0624754033844943,0.0384691066509248,0.597796143250689,0.65174456879526,0.438845401174168,0.109504132231405,0.51392632524708,0.315139908500904,0.688231081403676,-0.333070866141732,-1.16624040920716,-0.128744239631336,-0.0793939393939394,-0.108332121564636,-0.141509433962264,-0.675699300699301,-0.206701553004727,-0.607297203551106,"Dog",75
"76","20121011-M-Shanghai_Masters-R16-Alexandr_Dolgopolov-Andy_Murray",2,"Total",40,7,0,28,23,12,7,1,0,48,24,10,2,1,14,7,7,2012,20121011,"M","Shanghai_Masters","R16","Alexandr_Dolgopolov","Andy_Murray","Shanghai Masters","Alexandr Dolgopolov","Andy Murray",105238,104918,8503,2012-10-11,104918,"Heavy Favorite","No Hope","Favorite Won","W",0.175,0,0.7,0.821428571428571,0.583333333333333,0.025,0,0.5,0.714285714285714,104918,"Heavy Favorite","F",0.0835087719298246,0.0257017543859649,0.637982456140351,0.749484394335212,0.564332444875212,0.0668421052631579,0.665354330708661,0.402553262040952,1.02740778688525,1.09558823529412,1,0.0972088546679499,0.0959915611814346,0.0336696722484614,0.625984251968504,-1,0.242071663920923,-0.30476902803006,"Favorite",76
"77","20121029-M-Paris_Masters-F-David_Ferrer-Jerzy_Janowicz",1,"Total",66,5,2,52,38,14,9,4,3,57,23,13,6,2,11,3,6,2012,20121029,"M","Paris_Masters","F","David_Ferrer","Jerzy_Janowicz","Paris Masters","David Ferrer","Jerzy Janowicz",103970,105668,7837,2012-11-04,103970,"Clear Favorite","Clear Dog","Favorite Won","W",0.0757575757575758,0.0303030303030303,0.787878787878788,0.730769230769231,0.642857142857143,0.0606060606060606,0.75,0.403508771929825,1.18181818181818,103970,"Clear Favorite","F",0.0837904072820632,0.0299918310187887,0.626794258373206,0.728169800781977,0.534083802376485,0.0722371338545921,0.621970920840065,0.371290545203589,0.952516619183286,-0.0958681522748374,-0.0103761348897535,0.256997455470738,0.00356981295360227,0.203663432586149,0.161012385568121,0.205844155844156,0.0867736255135981,0.240732348409318,"Favorite",77
"78","20121029-M-Paris_Masters-F-David_Ferrer-Jerzy_Janowicz",2,"Total",57,10,6,33,23,24,11,7,4,66,19,23,10,3,44,24,14,2012,20121029,"M","Paris_Masters","F","David_Ferrer","Jerzy_Janowicz","Paris Masters","David Ferrer","Jerzy Janowicz",103970,105668,7837,2012-11-04,103970,"Clear Favorite","Clear Dog","Favorite Won","L",0.175438596491228,0.105263157894737,0.578947368421053,0.696969696969697,0.458333333333333,0.12280701754386,0.571428571428571,0.287878787878788,0.522727272727273,105668,"Clear Dog","F",0.082261208576998,0.039766081871345,0.589083820662768,0.705162144275314,0.504743833017078,0.0875243664717349,0.587973273942094,0.347301838307966,0.846959122632104,1.13270142180095,-1.64705882352941,-0.0172071475843811,-0.011617820627675,-0.0919486215538848,-0.403118040089087,-0.0281385281385282,-0.171099153170866,-0.3828187703997,"Dog",78
"79","20121029-M-Paris_Masters-R16-Michael_Llodra-Juan_Martin_Del_Potro",1,"Total",50,8,1,30,27,20,13,0,0,51,19,23,10,5,9,3,5,2012,20121029,"M","Paris_Masters","R16","Michael_Llodra","Juan_Martin_Del_Potro","Paris Masters","Michael Llodra","Juan Martin Del Potro",103566,105223,7829,2012-11-01,103566,"Heavy Dog","Heavy Favorite","Unusual","W",0.16,0.02,0.6,0.9,0.65,0,NA,0.372549019607843,2.55555555555556,103566,"Heavy Dog","U",0.0688161693936477,0.0384985563041386,0.615976900866217,0.701953125,0.461152882205514,0.093599615014437,0.570694087403599,0.302953156822811,0.751182033096927,1.32503496503497,0.4805,-0.0259375,0.282136894824708,0.409510869565218,1,NA,0.229724831108914,2.40204563335956,"Dog",79
"80","20121029-M-Paris_Masters-R16-Michael_Llodra-Juan_Martin_Del_Potro",2,"Total",51,5,1,36,24,15,8,4,2,50,10,14,6,3,16,5,10,2012,20121029,"M","Paris_Masters","R16","Michael_Llodra","Juan_Martin_Del_Potro","Paris Masters","Michael Llodra","Juan Martin Del Potro",103566,105223,7829,2012-11-01,103566,"Heavy Dog","Heavy Favorite","Unusual","L",0.0980392156862745,0.0196078431372549,0.705882352941177,0.666666666666667,0.533333333333333,0.0784313725490196,0.5,0.2,0.875,105223,"Heavy Favorite","U",0.0835087719298246,0.0257017543859649,0.637982456140351,0.749484394335212,0.564332444875212,0.0668421052631579,0.665354330708661,0.402553262040952,1.02740778688525,0.173999011369254,0.237100983738205,0.106429097144151,-0.110499602519415,-0.0549305853728353,-0.173382738922341,-0.248520710059172,-0.503171334431631,-0.148342059336824,"Favorite",80
"81","20121031-M-Paris_Masters-R32-Sam_Querrey-Novak_Djokovic",1,"Total",81,12,5,48,34,33,13,7,3,88,32,32,15,3,24,11,8,2012,20121031,"M","Paris_Masters","R32","Sam_Querrey","Novak_Djokovic","Paris Masters","Sam Querrey","Novak Djokovic",105023,104925,7822,2012-10-31,105023,"No Hope","Sure Thing","Major Upset","W",0.148148148148148,0.0617283950617284,0.592592592592593,0.708333333333333,0.393939393939394,0.0864197530864197,0.428571428571429,0.363636363636364,1.33333333333333,105023,"No Hope","U",0.0624754033844943,0.0384691066509248,0.597796143250689,0.65174456879526,0.438845401174168,0.109504132231405,0.51392632524708,0.315139908500904,0.688231081403676,1.37130358705162,-0.604622525338638,-0.008704557091654,0.0868265993265995,-0.102327624066755,0.210808292569299,-0.166083916083916,0.153888650174943,0.937333795814545,"Dog",81
"82","20121031-M-Paris_Masters-R32-Sam_Querrey-Novak_Djokovic",2,"Total",88,5,3,53,41,35,15,4,2,81,34,29,12,9,25,10,12,2012,20121031,"M","Paris_Masters","R32","Sam_Querrey","Novak_Djokovic","Paris Masters","Sam Querrey","Novak Djokovic",105023,104925,7822,2012-10-31,105023,"No Hope","Sure Thing","Major Upset","L",0.0568181818181818,0.0340909090909091,0.602272727272727,0.773584905660377,0.428571428571429,0.0454545454545455,0.5,0.419753086419753,1.16,104925,"Sure Thing","U",0.0680942184154176,0.0241970021413276,0.663597430406852,0.751532752500807,0.56524506683641,0.0605995717344754,0.643109540636042,0.441474834178697,1.0952380952381,-0.165594625500286,-0.408889782783588,-0.0924125084338056,0.0293429036674579,-0.241795366795367,0.249919691615805,-0.222527472527473,-0.0492026862626362,0.0591304347826085,"Favorite",82
"83","20121102-M-Paris_Masters-QF-David_Ferrer-Jo_Wilfried_Tsonga",1,"Total",56,0,3,31,24,25,17,0,0,53,20,9,8,0,15,10,2,2012,20121102,"M","Paris_Masters","QF","David_Ferrer","Jo_Wilfried_Tsonga","Paris Masters","David Ferrer","Jo Wilfried Tsonga",103970,104542,7833,2012-11-02,103970,"Slight Dog","Clear Favorite","Common","W",0,0.0535714285714286,0.553571428571429,0.774193548387097,0.68,0,NA,0.377358490566038,0.6,103970,"Slight Dog","U",0.0814096916299559,0.0306607929515419,0.624669603524229,0.710296191819464,0.496713615023474,0.093568281938326,0.634651600753296,0.335342465753425,0.872219592995741,-1,-0.747229064039409,-0.11381724763248,0.0899587486228189,0.368998109640832,1,NA,0.125292884449377,-0.312099837221921,"Dog",83
"84","20121102-M-Paris_Masters-QF-David_Ferrer-Jo_Wilfried_Tsonga",2,"Total",53,5,0,36,27,17,6,9,6,56,15,19,7,6,42,16,26,2012,20121102,"M","Paris_Masters","QF","David_Ferrer","Jo_Wilfried_Tsonga","Paris Masters","David Ferrer","Jo Wilfried Tsonga",103970,104542,7833,2012-11-02,103970,"Slight Dog","Clear Favorite","Common","L",0.0943396226415094,0,0.679245283018868,0.75,0.352941176470588,0.169811320754717,0.666666666666667,0.267857142857143,0.452380952380952,104542,"Clear Favorite","U",0.0837904072820632,0.0299918310187887,0.626794258373206,0.728169800781977,0.534083802376485,0.0722371338545921,0.621970920840065,0.371290545203589,0.952516619183286,0.125900036789825,1,0.0836814057323922,0.029979544873434,-0.339165174266428,-1.35074831590819,0.0718614718614717,-0.278578066914498,-0.525067654180316,"Favorite",84
"85","20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic",1,"Total",93,8,2,57,35,36,19,7,3,98,41,28,12,8,36,20,14,2012,20121112,"M","Tour_Finals","F","Roger_Federer","Novak_Djokovic","Tour Finals","Roger Federer","Novak Djokovic",103819,104925,8558,2012-11-12,104925,"Clear Favorite","Slight Dog","Favorite Won","L",0.0860215053763441,0.021505376344086,0.612903225806452,0.614035087719298,0.527777777777778,0.0752688172043011,0.428571428571429,0.418367346938776,0.777777777777778,103819,"Slight Dog","F",0.0814096916299559,0.0306607929515419,0.624669603524229,0.710296191819464,0.496713615023474,0.093568281938326,0.634651600753296,0.335342465753425,0.872219592995741,0.0566494437462181,0.298603386478804,-0.0188361617908003,-0.135522483731171,0.0625393824826718,0.195573375453091,-0.32471386180585,0.247582366279845,-0.108277566769157,"Dog",85
"86","20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic",2,"Total",98,6,2,68,43,30,14,7,4,93,39,17,7,4,29,9,18,2012,20121112,"M","Tour_Finals","F","Roger_Federer","Novak_Djokovic","Tour Finals","Roger Federer","Novak Djokovic",103819,104925,8558,2012-11-12,104925,"Clear Favorite","Slight Dog","Favorite Won","W",0.0612244897959184,0.0204081632653061,0.693877551020408,0.632352941176471,0.466666666666667,0.0714285714285714,0.571428571428571,0.419354838709677,0.586206896551724,104925,"Clear Favorite","F",0.0837904072820632,0.0299918310187887,0.626794258373206,0.728169800781977,0.534083802376485,0.0722371338545921,0.621970920840065,0.371290545203589,0.952516619183286,-0.269313853675175,0.319542603033431,0.107026016513476,-0.131585873930242,-0.126229508196721,0.011193168705285,-0.08126159554731,0.129451972658592,-0.384570426651081,"Favorite",86
"87","20130101-M-Brisbane-R32-Benjamin_Mitchell-Marcos_Baghdatis",1,"Total",56,5,1,33,26,23,12,2,0,60,16,15,7,1,22,14,7,2013,20130101,"M","Brisbane","R32","Benjamin_Mitchell","Marcos_Baghdatis","Brisbane","Benjamin Mitchell","Marcos Baghdatis",106093,104571,4942,2012-12-31,104571,"Sure Thing","No Hope","Favorite Won","L",0.0892857142857143,0.0178571428571429,0.589285714285714,0.787878787878788,0.521739130434783,0.0357142857142857,0,0.266666666666667,0.681818181818182,106093,"No Hope","F",0.0624754033844943,0.0384691066509248,0.597796143250689,0.65174456879526,0.438845401174168,0.109504132231405,0.51392632524708,0.315139908500904,0.688231081403676,0.429133858267716,0.535805626598465,-0.0142363396971692,0.208876645240282,0.188890504580486,0.673854447439353,-1,-0.153814989871708,-0.00931794532210771,"Dog",87
"88","20130101-M-Brisbane-R32-Benjamin_Mitchell-Marcos_Baghdatis",2,"Total",60,5,1,35,30,25,14,4,4,56,18,21,11,3,19,14,4,2013,20130101,"M","Brisbane","R32","Benjamin_Mitchell","Marcos_Baghdatis","Brisbane","Benjamin Mitchell","Marcos Baghdatis",106093,104571,4942,2012-12-31,104571,"Sure Thing","No Hope","Favorite Won","W",0.0833333333333333,0.0166666666666667,0.583333333333333,0.857142857142857,0.56,0.0666666666666667,1,0.321428571428571,1.10526315789474,104571,"Sure Thing","F",0.0680942184154176,0.0241970021413276,0.663597430406852,0.751532752500807,0.56524506683641,0.0605995717344754,0.643109540636042,0.441474834178697,1.0952380952381,0.223794549266247,0.311209439528024,-0.120952995589975,0.140526283506103,-0.00927927927927924,-0.100117785630153,0.554945054945055,-0.271920964585569,0.0091533180778032,"Favorite",88
"89","20130108-M-Sydney-R32-Bernard_Tomic-Marinko_Matosevic",1,"Total",54,7,1,32,28,22,14,1,1,64,25,28,11,3,18,8,9,2013,20130108,"M","Sydney","R32","Bernard_Tomic","Marinko_Matosevic","Sydney","Bernard Tomic","Marinko Matosevic",106071,104594,3246,2013-01-08,106071,"Heavy Favorite","Heavy Dog","Favorite Won","W",0.12962962962963,0.0185185185185185,0.592592592592593,0.875,0.636363636363636,0.0185185185185185,1,0.390625,1.55555555555556,106071,"Heavy Favorite","F",0.0835087719298246,0.0257017543859649,0.637982456140351,0.749484394335212,0.564332444875212,0.0668421052631579,0.665354330708661,0.402553262040952,1.02740778688525,0.552287581699346,0.279484262419416,-0.0711459431382435,0.167469271693267,0.127639642452867,0.722951297754447,0.502958579881657,-0.0296315125617792,0.51405856117898,"Favorite",89
"90","20130108-M-Sydney-R32-Bernard_Tomic-Marinko_Matosevic",2,"Total",64,9,4,37,28,27,11,6,4,54,12,17,4,2,24,9,11,2013,20130108,"M","Sydney","R32","Bernard_Tomic","Marinko_Matosevic","Sydney","Bernard Tomic","Marinko Matosevic",106071,104594,3246,2013-01-08,106071,"Heavy Favorite","Heavy Dog","Favorite Won","L",0.140625,0.0625,0.578125,0.756756756756757,0.407407407407407,0.09375,0.666666666666667,0.222222222222222,0.708333333333333,104594,"Heavy Dog","F",0.0688161693936477,0.0384985563041386,0.615976900866217,0.701953125,0.461152882205514,0.093599615014437,0.570694087403599,0.302953156822811,0.751182033096927,1.04348776223776,-0.6234375,-0.0614501953124999,0.0780730647174722,-0.116545893719807,-0.00160668380462721,0.168168168168168,-0.266479925303455,-0.0570416994492524,"Dog",90
"91","20130109-M-Sydney-R16-Bernard_Tomic-Florian_Mayer",1,"Total",59,14,3,44,37,15,9,0,0,71,26,43,15,8,14,3,8,2013,20130109,"M","Sydney","R16","Bernard_Tomic","Florian_Mayer","Sydney","Bernard Tomic","Florian Mayer",106071,104252,3254,2013-01-09,106071,"Clear Favorite","Slight Dog","Favorite Won","W",0.23728813559322,0.0508474576271186,0.745762711864407,0.840909090909091,0.6,0,NA,0.366197183098592,3.07142857142857,106071,"Clear Favorite","F",0.0837904072820632,0.0299918310187887,0.626794258373206,0.728169800781977,0.534083802376485,0.0722371338545921,0.621970920840065,0.371290545203589,0.952516619183286,1.83192483829848,-0.695376904306536,0.189804631905809,0.154825550312638,0.123419203747072,1,NA,-0.0137179957065814,2.22454066372312,"Favorite",91
"92","20130109-M-Sydney-R16-Bernard_Tomic-Florian_Mayer",2,"Total",71,5,0,46,34,25,11,7,5,59,13,19,7,3,20,13,7,2013,20130109,"M","Sydney","R16","Bernard_Tomic","Florian_Mayer","Sydney","Bernard Tomic","Florian Mayer",106071,104252,3254,2013-01-09,106071,"Clear Favorite","Slight Dog","Favorite Won","L",0.0704225352112676,0,0.647887323943662,0.739130434782609,0.44,0.0985915492957746,0.714285714285714,0.220338983050847,0.95,104252,"Slight Dog","F",0.0814096916299559,0.0306607929515419,0.624669603524229,0.710296191819464,0.496713615023474,0.093568281938326,0.634651600753296,0.335342465753425,0.872219592995741,-0.134961282848607,1,0.0371680009535351,0.0405946748627274,-0.114177693761815,-0.0536855786318665,0.12547689699025,-0.342943392046084,0.0891752577319587,"Dog",92
"93","20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson",1,"Total",97,8,0,62,47,35,22,1,1,87,23,45,18,9,28,13,15,2013,20130112,"M","Sydney","F","Bernard_Tomic","Kevin_Anderson","Sydney","Bernard Tomic","Kevin Anderson",106071,104731,3262,2013-01-12,106071,"Clear Favorite","Slight Dog","Favorite Won","W",0.0824742268041237,0,0.639175257731959,0.758064516129032,0.628571428571429,0.0103092783505155,1,0.264367816091954,1.60714285714286,106071,"Clear Favorite","F",0.0837904072820632,0.0299918310187887,0.626794258373206,0.728169800781977,0.534083802376485,0.0722371338545921,0.621970920840065,0.371290545203589,0.952516619183286,-0.0157080090744622,1,0.0197528921067127,0.0410545937430408,0.176915356306457,0.857285611978082,0.607792207792208,-0.287975900525574,0.687259649622561,"Favorite",93
"94","20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson",2,"Total",87,13,2,58,46,29,18,11,9,97,28,47,14,13,32,17,13,2013,20130112,"M","Sydney","F","Bernard_Tomic","Kevin_Anderson","Sydney","Bernard Tomic","Kevin Anderson",106071,104731,3262,2013-01-12,106071,"Clear Favorite","Slight Dog","Favorite Won","L",0.149425287356322,0.0229885057471264,0.666666666666667,0.793103448275862,0.620689655172414,0.126436781609195,0.818181818181818,0.288659793814433,1.46875,104731,"Slight Dog","F",0.0814096916299559,0.0306607929515419,0.624669603524229,0.710296191819464,0.496713615023474,0.093568281938326,0.634651600753296,0.335342465753425,0.872219592995741,0.835472956162612,0.250231206235963,0.0672308415608838,0.116581304264468,0.249592595006844,-0.351278221529537,0.289182627461559,-0.139208948184085,0.683922273467173,"Dog",94
