Year,Odds_Name,Odds_LN,atp_ln,atp_fn,atp_name,atp_player_id,Odds_Check,Odds_Boolean
2010,Sergeyev I.,Sergeyev,Sergeyev,Ivan,Ivan Sergeyev,105079,Sergeyev I.,TRUE
2010,Serra F.,Serra,Serra,Florent,Florent Serra,103722,Serra F.,TRUE
2010,Si Y.M.,Si,Si,Yew Ming,Yew Ming Si,103427,Si Y.,TRUE
2010,Sidorenko A.,Sidorenko,Sidorenko,Alexandre,Alexandre Sidorenko,105098,Sidorenko A.,TRUE
2010,Sijsling I.,Sijsling,Sijsling,Igor,Igor Sijsling,104997,Sijsling I.,TRUE
2010,Silva J.,Silva,Silva,Juan Carlos,Juan Carlos Silva,102553,Silva J.,TRUE
2010,Simon G.,Simon,Simon,Gilles,Gilles Simon,104468,Simon G.,TRUE
2010,Skugor F.,Skugor,Skugor,Franco,Franco Skugor,105015,Skugor F.,TRUE
2010,Smyczek T.,Smyczek,Smyczek,Tim,Tim Smyczek,105065,Smyczek T.,TRUE
2010,Sock J.,Sock,Sock,Jack,Jack Sock,106058,Sock J.,TRUE
2010,Soderling R.,Soderling,Soderling,Robin,Robin Soderling,104417,Soderling R.,TRUE
2010,Soeda G.,Soeda,Soeda,Go,Go Soeda,104424,Soeda G.,TRUE
2010,Sorensen L.,Sorensen,Sorensen,Louk,Louk Sorensen,104476,Sorensen L.,TRUE
2010,Souza J.,Souza,Souza,Joao,Joao Souza,105154,Souza J.,TRUE
2010,Spadea V.,Spadea,Spadea,Vincent,Vincent Spadea,102434,Spadea V.,TRUE
2010,Stadler S.,Stadler,Stadler,Simon,Simon Stadler,104217,Stadler S.,TRUE
2010,Stakhovsky S.,Stakhovsky,Stakhovsky,Sergiy,Sergiy Stakhovsky,104660,Stakhovsky S.,TRUE
2010,Starace P.,Starace,Starace,Potito,Potito Starace,103808,Starace P.,TRUE
2010,Statham J.,Statham,Statham,Jose Rubin,Jose Rubin Statham,104907,Statham J.,TRUE
2010,Stepanek R.,Stepanek,Stepanek,Radek,Radek Stepanek,103285,Stepanek R.,TRUE
2010,Sweeting R.,Sweeting,Sweeting,Ryan,Ryan Sweeting,104976,Sweeting R.,TRUE
2010,Tavares L.,Tavares,Tavares,Luis Felipe,Luis Felipe Tavares,100187,Tavares L.,TRUE
2010,Tipsarevic J.,Tipsarevic,Tipsarevic,Janko,Janko Tipsarevic,104386,Tipsarevic J.,TRUE
2010,Tomic B.,Tomic,Tomic,Bernard,Bernard Tomic,106071,Tomic B.,TRUE
2010,Troicki V.,Troicki,Troicki,Viktor,Viktor Troicki,104678,Troicki V.,TRUE
2010,Tsonga J.W.,Tsonga,Tsonga,Jo Wilfried,Jo Wilfried Tsonga,104542,Tsonga J.,TRUE
2010,Tursunov D.,Tursunov,Tursunov,Dmitry,Dmitry Tursunov,104098,Tursunov D.,TRUE
2010,Udomchoke D.,Udomchoke,Udomchoke,Danai,Danai Udomchoke,103821,Udomchoke D.,TRUE
2010,Ungur A.,Ungur,Ungur,Adrian,Adrian Ungur,104494,Ungur A.,TRUE
2010,Vagnozzi S.,Vagnozzi,Vagnozzi,Simone,Simone Vagnozzi,104195,Vagnozzi S.,TRUE
2010,Van Der Merwe I.,Van,Van Der Merwe,Izak,Izak Van,104292,Van Der Merwe I.,TRUE
2010,Vassallo-Arguello M.,Vassallo-Arguello,Vassallo Arguello,Martin,Martin Vassallo-Arguello,103506,Vassallo Arguello M.,TRUE
2010,Veic A.,Veic,Veic,Antonio,Antonio Veic,105099,Veic A.,TRUE
2010,Velotti A.,Velotti,Velotti,Agustin,Agustin Velotti,106006,Velotti A.,TRUE
2010,Ventura S.,Ventura,Ventura,Santiago,Santiago Ventura,103490,Ventura S.,TRUE
2010,Verdasco F.,Verdasco,Verdasco,Fernando,Fernando Verdasco,104269,Verdasco F.,TRUE
2010,Vinciguerra A.,Vinciguerra,Vinciguerra,Andreas,Andreas Vinciguerra,103714,Vinciguerra A.,TRUE
2010,Vliegen K.,Vliegen,Vliegen,Kristof,Kristof Vliegen,104019,Vliegen K.,TRUE
2010,Volandri F.,Volandri,Volandri,Filippo,Filippo Volandri,103835,Volandri F.,TRUE
2010,Ward J.,Ward,Ward,James,James Ward,104868,Ward J.,TRUE
2010,Wawrinka S.,Wawrinka,Wawrinka,Stanislas,Stanislas Wawrinka,104527,Wawrinka S.,TRUE
2010,Witten J.,Witten,Witten,Jesse,Jesse Witten,104070,Witten J.,TRUE
2010,Wolmarans F.,Wolmarans,Wolmarans,Fritz,Fritz Wolmarans,104695,Wolmarans F.,TRUE
2010,Wu D.,Wu,Wu,Di,Di Wu,105842,Wu D.,TRUE
2010,Yang T.H.,Yang,Yang,Tsung Hua,Tsung Hua Yang,105738,Yang T.,TRUE
2010,Yani M.,Yani,Yani,Michael,Michael Yani,103676,Yani M.,TRUE
2010,Young D.,Young,Young,Donald,Donald Young,105385,Young D.,TRUE
2010,Youzhny M.,Youzhny,Youzhny,Mikhail,Mikhail Youzhny,104022,Youzhny M.,TRUE
2010,Zeballos H.,Zeballos,Zeballos,Horacio,Horacio Zeballos,104547,Zeballos H.,TRUE
2010,Zemlja G.,Zemlja,Zemlja,Grega,Grega Zemlja,104813,Zemlja G.,TRUE
2010,Zhang Z.,Zhang,Zhang,Ze,Ze Zhang,105585,Zhang Z.,TRUE
2010,Ziadi M.,Ziadi,Ziadi,Mehdi,Mehdi Ziadi,104807,Ziadi M.,TRUE
2010,Zverev M.,Zverev,Zverev,Mischa,Mischa Zverev,104999,Zverev M.,TRUE
2011,Acasuso J.,Acasuso,Acasuso,Jose,Jose Acasuso,104076,Acasuso J.,TRUE
2011,Aguilar J.,Aguilar,Aguilar,Jorge,Jorge Aguilar,104477,Aguilar J.,TRUE
2011,Almagro N.,Almagro,Almagro,Nicolas,Nicolas Almagro,104597,Almagro N.,TRUE
2011,Alves T.,Alves,Alves,Thiago,Thiago Alves,103999,Alves T.,TRUE
2011,Anderson K.,Anderson,Anderson,Kevin,Kevin Anderson,104731,Anderson K.,TRUE
2011,Andreev I.,Andreev,Andreev,Igor,Igor Andreev,104214,Andreev I.,TRUE
2011,Andujar P.,Andujar,Andujar,Pablo,Pablo Andujar,104665,Andujar P.,TRUE
2011,Awadhy O.,Awadhy,Awadhy,Omar,Omar Awadhy,103914,Awadhy O.,TRUE
2011,Bachinger M.,Bachinger,Bachinger,Matthias,Matthias Bachinger,104897,Bachinger M.,TRUE
2011,Baghdatis M.,Baghdatis,Baghdatis,Marcos,Marcos Baghdatis,104571,Baghdatis M.,TRUE
2011,Bagnis F.,Bagnis,Bagnis,Facundo,Facundo Bagnis,105487,Bagnis F.,TRUE
2011,Ball C.,Ball,Ball,Carsten,Carsten Ball,104958,Ball C.,TRUE
2011,Beck A.,Beck,Beck,Andreas,Andreas Beck,104676,Beck A.,TRUE
2011,Beck K.,Beck,Beck,Karol,Karol Beck,103971,Beck K.,TRUE
2011,Becker B.,Becker,Becker,Benjamin,Benjamin Becker,103794,Becker B.,TRUE
2011,Bedene A.,Bedene,Bedene,Aljaz,Aljaz Bedene,105379,Bedene A.,TRUE
2011,Bellucci T.,Bellucci,Bellucci,Thomaz,Thomaz Bellucci,105064,Bellucci T.,TRUE
2011,Bemelmans R.,Bemelmans,Bemelmans,Ruben,Ruben Bemelmans,105074,Bemelmans R.,TRUE
2011,Benneteau J.,Benneteau,Benneteau,Julien,Julien Benneteau,103898,Benneteau J.,TRUE
2011,Berankis R.,Berankis,Berankis,Ricardas,Ricardas Berankis,105575,Berankis R.,TRUE
2011,Berdych T.,Berdych,Berdych,Tomas,Tomas Berdych,104607,Berdych T.,TRUE
2011,Berlocq C.,Berlocq,Berlocq,Carlos,Carlos Berlocq,104122,Berlocq C.,TRUE
2011,Berrer M.,Berrer,Berrer,Michael,Michael Berrer,103582,Berrer M.,TRUE
2011,Bhambri Y.,Bhambri,Bhambri,Yuki,Yuki Bhambri,106026,Bhambri Y.,TRUE
2011,Blake J.,Blake,Blake,James,James Blake,103484,Blake J.,TRUE
2011,Bloomfield R.,Bloomfield,Bloomfield,Richard,Richard Bloomfield,104171,Bloomfield R.,TRUE
2011,Bogdanovic A.,Bogdanovic,Bogdanovic,Alex,Alex Bogdanovic,104372,Bogdanovic A.,TRUE
2011,Bogomolov A.,Bogomolov,Bogomolov Jr,Alexander,Alexander Bogomolov,104166,Bogomolov A.,TRUE
2011,Bohli S.,Bohli,Bohli,Stephane,Stephane Bohli,104219,Bohli S.,TRUE
2011,Bolelli S.,Bolelli,Bolelli,Simone,Simone Bolelli,104620,Bolelli S.,TRUE
2011,Bopanna R.,Bopanna,Bopanna,Rohan,Rohan Bopanna,103523,Bopanna R.,TRUE
2011,Borvanov R.,Borvanov,Borvanov,Roman,Roman Borvanov,103969,Borvanov R.,TRUE
2011,Bozoljac I.,Bozoljac,Bozoljac,Ilija,Ilija Bozoljac,104592,Bozoljac I.,TRUE
2011,Brands D.,Brands,Brands,Daniel,Daniel Brands,104978,Brands D.,TRUE
2011,Brown D.,Brown,Brown,Dustin,Dustin Brown,104460,Brown D.,TRUE
2011,Brzezicki J.P.,Brzezicki,Brzezicki,Juan Pablo,Juan Pablo Brzezicki,103976,Brzezicki J.,TRUE
2011,Bubka S.,Bubka,Bubka,Sergei,Sergei Bubka,104869,Bubka S.,TRUE
2011,Capdeville P.,Capdeville,Capdeville,Paul,Paul Capdeville,104154,Capdeville P.,TRUE
2011,Carreno-Busta P.,Carreno-Busta,Carreno Busta,Pablo,Pablo Carreno-Busta,105807,Carreno Busta P.,TRUE
2011,Cervenak P.,Cervenak,Cervenak,Pavol,Pavol Cervenak,104965,Cervenak P.,TRUE
2011,Chardy J.,Chardy,Chardy,Jeremy,Jeremy Chardy,104871,Chardy J.,TRUE
2011,Chela J.I.,Chela,Chela,Juan Ignacio,Juan Ignacio Chela,103428,Chela J.,TRUE
2011,Chiudinelli M.,Chiudinelli,Chiudinelli,Marco,Marco Chiudinelli,103843,Chiudinelli M.,TRUE
2011,Chvojka E.,Chvojka,Chvojka,Erik,Erik Chvojka,104820,Chvojka E.,TRUE
2011,Cilic M.,Cilic,Cilic,Marin,Marin Cilic,105227,Cilic M.,TRUE
2011,Cipolla F.,Cipolla,Cipolla,Flavio,Flavio Cipolla,104262,Cipolla F.,TRUE
2011,Clement A.,Clement,Clement,Arnaud,Arnaud Clement,103096,Clement A.,TRUE
2011,Clezar G.,Clezar,Clezar,Guilherme,Guilherme Clezar,106105,Clezar G.,TRUE
2011,Copil M.,Copil,Copil,Marius,Marius Copil,105657,Copil M.,TRUE
2011,Cox D.,Cox,Cox,Daniel,Daniel Cox,105638,Cox D.,TRUE
2011,Crivoi V.,Crivoi,Crivoi,Victor,Victor Crivoi,104003,Crivoi V.,TRUE
2011,Crugnola M.,Crugnola,Crugnola,Marco,Marco Crugnola,104192,Crugnola M.,TRUE
2011,Cuevas P.,Cuevas,Cuevas,Pablo,Pablo Cuevas,104655,Cuevas P.,TRUE
2011,Dabul B.,Dabul,Dabul,Brian,Brian Dabul,104314,Dabul B.,TRUE
2011,Dancevic F.,Dancevic,Dancevic,Frank,Frank Dancevic,104433,Dancevic F.,TRUE
2011,Daniel M.,Daniel,Daniel,Michael,Michael Daniel,101207,Daniel M.,TRUE
2011,Darcis S.,Darcis,Darcis,Steve,Steve Darcis,104327,Darcis S.,TRUE
2011,Dasnieres de Veigy J.,Dasnieres,Dasnieres De Veigy,Jonathan,Jonathan Dasnieres,104850,Dasnieres De Veigy J.,TRUE
2011,Davydenko N.,Davydenko,Davydenko,Nikolay,Nikolay Davydenko,103786,Davydenko N.,TRUE
2011,De Bakker T.,De,De Bakker,Thiemo,Thiemo De,105217,De Bakker T.,TRUE
2011,De Schepper K.,De,De Schepper,Kenny,Kenny De,104932,De Schepper K.,TRUE
2011,De Voest R.,De,De Voest,Rik,Rik De,103573,De Voest R.,TRUE
2011,Decoud S.,Decoud,Decoud,Sebastian,Sebastian Decoud,103850,Decoud S.,TRUE
2011,Del Bonis F.,Del,Delbonis,Federico,Federico Del,105643,Delbonis F.,TRUE
2011,Del Potro J.M.,Del,Del Potro,Juan Martin,Juan Martin Del,105223,Del Potro J.,TRUE
2011,Delic A.,Delic,Delic,Amer,Amer Delic,104025,Delic A.,TRUE
2011,Delic M.,Delic,Delic,Mate,Mate Delic,106243,Delic M.,TRUE
2011,Devilder N.,Devilder,Devilder,Nicolas,Nicolas Devilder,103534,Devilder N.,TRUE
2011,Devvarman S.,Devvarman,Devvarman,Somdev,Somdev Devvarman,104500,Devvarman S.,TRUE
2011,Dimitrov G.,Dimitrov,Dimitrov,Grigor,Grigor Dimitrov,105777,Dimitrov G.,TRUE
2011,Djokovic N.,Djokovic,Djokovic,Novak,Novak Djokovic,104925,Djokovic N.,TRUE
2011,Dodig I.,Dodig,Dodig,Ivan,Ivan Dodig,104471,Dodig I.,TRUE
2011,Dolgopolov O.,Dolgopolov,Dolgopolov,Alexandr,Alexandr Dolgopolov,105238,Dolgopolov O.,TRUE
2011,Donskoy E.,Donskoy,Donskoy,Evgeny,Evgeny Donskoy,105539,Donskoy E.,TRUE
2011,Duclos P.L.,Duclos,Duclos,Pierre Ludovic,Pierre Ludovic Duclos,104661,Duclos P.,TRUE
2011,Dutra Da Silva R.,Dutra,Dutra Silva,Rogerio,Rogerio Dutra,104297,Dutra Silva R.,TRUE
2011,Dutra Silva R.,Dutra,Dutra Silva,Rogerio,Rogerio Dutra,104297,Dutra Silva R.,TRUE
2011,Ebden M.,Ebden,Ebden,Matthew,Matthew Ebden,105051,Ebden M.,TRUE
2011,El Amrani R.,El,El Amrani,Reda,Reda El,105149,El Amrani R.,TRUE
2011,Elias G.,Elias,Elias,Gastao,Gastao Elias,105671,Elias G.,TRUE
2011,Evans D.,Evans,Evans,Daniel,Daniel Evans,105554,Evans D.,TRUE
2011,Falla A.,Falla,Falla,Alejandro,Alejandro Falla,104268,Falla A.,TRUE
2011,Farah R.,Farah,Farah,Robert,Robert Farah,104857,Farah R.,TRUE
2011,Federer R.,Federer,Federer,Roger,Roger Federer,103819,Federer R.,TRUE
2011,Ferrer D.,Ferrer,Ferrer,David,David Ferrer,103970,Ferrer D.,TRUE
2011,Ferrero J.C.,Ferrero,Ferrero,Juan Carlos,Juan Carlos Ferrero,103507,Ferrero J.,TRUE
2011,Fischer M.,Fischer,Fischer,Martin,Martin Fischer,104770,Fischer M.,TRUE
2011,Fish M.,Fish,Fish,Mardy,Mardy Fish,103888,Fish M.,TRUE
2011,Fleming C.,Fleming,Fleming,Colin,Colin Fleming,104415,Fleming C.,TRUE
2011,Fognini F.,Fognini,Fognini,Fabio,Fabio Fognini,104926,Fognini F.,TRUE
2011,Gabashvili T.,Gabashvili,Gabashvili,Teymuraz,Teymuraz Gabashvili,104559,Gabashvili T.,TRUE
2011,Galdon P.,Galdon,Galdon,Pablo,Pablo Galdon,104640,Galdon P.,TRUE
2011,Galvani S.,Galvani,Galvani,Stefano,Stefano Galvani,102999,Galvani S.,TRUE
2011,Garcia-Lopez G.,Garcia-Lopez,Garcia Lopez,Guillermo,Guillermo Garcia-Lopez,104198,Garcia Lopez G.,TRUE
2011,Garza D.,Garza,Garza,Daniel,Daniel Garza,104535,Garza D.,TRUE
2011,Gasquet R.,Gasquet,Gasquet,Richard,Richard Gasquet,104755,Gasquet R.,TRUE
2011,Gensse A.,Gensse,Gensse,Augustin,Augustin Gensse,104227,Gensse A.,TRUE
2011,Ghem A.,Ghem,Ghem,Andre,Andre Ghem,104007,Ghem A.,TRUE
2011,Giannessi A.,Giannessi,Giannessi,Alessandro,Alessandro Giannessi,105561,Giannessi A.,TRUE
2011,Gicquel M.,Gicquel,Gicquel,Marc,Marc Gicquel,102967,Gicquel M.,TRUE
2011,Gil F.,Gil,Gil,Frederico,Frederico Gil,104523,Gil F.,TRUE
2011,Gimeno-Traver D.,Gimeno-Traver,Gimeno Traver,Daniel,Daniel Gimeno-Traver,104593,Gimeno Traver D.,TRUE
2011,Ginepri R.,Ginepri,Ginepri,Robby,Robby Ginepri,104068,Ginepri R.,TRUE
2011,Giraldo S.,Giraldo,Giraldo,Santiago,Santiago Giraldo,105053,Giraldo S.,TRUE
2011,Goffin D.,Goffin,Goffin,David,David Goffin,105676,Goffin D.,TRUE
2011,Golding O.,Golding,Golding,Oliver,Oliver Golding,106244,Golding O.,TRUE
2011,Golubev A.,Golubev,Golubev,Andrey,Andrey Golubev,104979,Golubev A.,TRUE
2011,Gong M.X.,Gong,Gong,Mao Xin,Mao Xin Gong,105001,Gong M.,TRUE
2011,Gonzalez F.,Gonzalez,Gonzalez,Fernando,Fernando Gonzalez,103602,Gonzalez F.,TRUE
2011,Gonzalez M.,Gonzalez,Gonzalez,Maximo,Maximo Gonzalez,104216,Gonzalez M.,TRUE
2011,Gonzalez S.,Gonzalez,Gonzalez,Santiago,Santiago Gonzalez,104136,Gonzalez S.,TRUE
2011,Granollers M.,Granollers,Granollers,Marcel,Marcel Granollers,104719,Granollers M.,TRUE
2011,Granollers Pujol G.,Granollers,Granollers,Gerard,Gerard Granollers,105283,Granollers G.,TRUE
2011,Granollers-Pujol G.,Granollers-Pujol,Granollers,Gerard,Gerard Granollers-Pujol,105283,Granollers G.,TRUE
2011,Gremelmayr D.,Gremelmayr,Gremelmayr,Denis,Denis Gremelmayr,103823,Gremelmayr D.,TRUE
2011,Greul S.,Greul,Greul,Simon,Simon Greul,103752,Greul S.,TRUE
2011,Grigelis L.,Grigelis,Grigelis,Laurynas,Laurynas Grigelis,105827,Grigelis L.,TRUE
2011,Guccione C.,Guccione,Guccione,Chris,Chris Guccione,104589,Guccione C.,TRUE
2011,Guez D.,Guez,Guez,David,David Guez,104095,Guez D.,TRUE
2011,Gulbis E.,Gulbis,Gulbis,Ernests,Ernests Gulbis,105208,Gulbis E.,TRUE
2011,Gutierrez-Ferrol S.,Gutierrez-Ferrol,Gutierrez Ferrol,Sergio,Sergio Gutierrez-Ferrol,105300,Gutierrez Ferrol S.,TRUE
2011,Haas T.,Haas,Haas,Tommy,Tommy Haas,103163,Haas T.,TRUE
2011,Haase R.,Haase,Haase,Robin,Robin Haase,104898,Haase R.,TRUE
2011,Haider-Maurer A.,Haider-Maurer,Haider Maurer,Andreas,Andreas Haider-Maurer,104890,Haider Maurer A.,TRUE
2011,Hajek J.,Hajek,Hajek,Jan,Jan Hajek,104225,Hajek J.,TRUE
2011,Hanescu V.,Hanescu,Hanescu,Victor,Victor Hanescu,103812,Hanescu V.,TRUE
2011,Harrison R.,Harrison,Harrison,Ryan,Ryan Harrison,105992,Harrison R.,TRUE
2011,Hernych J.,Hernych,Hernych,Jan,Jan Hernych,103401,Hernych J.,TRUE
2011,Hewitt L.,Hewitt,Hewitt,Lleyton,Lleyton Hewitt,103720,Hewitt L.,TRUE
2011,Hocevar R.,Hocevar,Hocevar,Ricardo,Ricardo Hocevar,104550,Hocevar R.,TRUE
2011,Huta Galung J.,Huta,Huta Galung,Jesse,Jesse Huta,104619,Huta Galung J.,TRUE
2011,Ilhan M.,Ilhan,Ilhan,Marsel,Marsel Ilhan,104947,Ilhan M.,TRUE
2011,Isner J.,Isner,Isner,John,John Isner,104545,Isner J.,TRUE
2011,Istomin D.,Istomin,Istomin,Denis,Denis Istomin,104797,Istomin D.,TRUE
2011,Ito T.,Ito,Ito,Tatsuma,Tatsuma Ito,105147,Ito T.,TRUE
2011,Janowicz J.,Janowicz,Janowicz,Jerzy,Jerzy Janowicz,105668,Janowicz J.,TRUE
2011,Jaziri M.,Jaziri,Jaziri,Malek,Malek Jaziri,104291,Jaziri M.,TRUE
2011,Johnson S.,Johnson,Johnson,Steve,Steve Johnson,105449,Johnson S.,TRUE
2011,Jones G.,Jones,Jones,Greg,Greg Jones,105286,Jones G.,TRUE
2011,Jouan R.,Jouan,Jouan,Romain,Romain Jouan,104579,Jouan R.,TRUE
2011,Junqueira D.,Junqueira,Junqueira,Diego,Diego Junqueira,103675,Junqueira D.,TRUE
2011,Kamke T.,Kamke,Kamke,Tobias,Tobias Kamke,104735,Kamke T.,TRUE
2011,Karlovic I.,Karlovic,Karlovic,Ivo,Ivo Karlovic,103333,Karlovic I.,TRUE
2011,Kavcic B.,Kavcic,Kavcic,Blaz,Blaz Kavcic,104882,Kavcic B.,TRUE
2011,Kendrick R.,Kendrick,Kendrick,Robert,Robert Kendrick,103470,Kendrick R.,TRUE
2011,Kern R.,Kern,Kern,Robin,Robin Kern,106246,Kern R.,TRUE
2011,Kirillov E.,Kirillov,Kirillov,Evgeny,Evgeny Kirillov,104975,Kirillov E.,TRUE
2011,Klaasen R.,Klaasen,Klaasen,Raven,Raven Klaasen,104071,Klaasen R.,TRUE
2011,Klahn B.,Klahn,Klahn,Bradley,Bradley Klahn,105614,Klahn B.,TRUE
2011,Klizan M.,Klizan,Klizan,Martin,Martin Klizan,105373,Klizan M.,TRUE
2011,Knittel B.,Knittel,Knittel,Bastian,Bastian Knittel,104226,Knittel B.,TRUE
2011,Kohlschreiber P.,Kohlschreiber,Kohlschreiber,Philipp,Philipp Kohlschreiber,104259,Kohlschreiber P.,TRUE
2011,Kosakowski D.,Kosakowski,Kosakowski,Daniel,Daniel Kosakowski,105930,Kosakowski D.,TRUE
2011,Koubek S.,Koubek,Koubek,Stefan,Stefan Koubek,102905,Koubek S.,TRUE
2011,Kravchuk K.,Kravchuk,Kravchuk,Konstantin,Konstantin Kravchuk,104505,Kravchuk K.,TRUE
2011,Kubot L.,Kubot,Kubot,Lukasz,Lukasz Kubot,103997,Kubot L.,TRUE
2011,Kudla D.,Kudla,Kudla,Denis,Denis Kudla,106045,Kudla D.,TRUE
2011,Kudryavtsev A.,Kudryavtsev,Kudryavtsev,Alexander,Alexander Kudryavtsev,104628,Kudryavtsev A.,TRUE
2011,Kukushkin M.,Kukushkin,Kukushkin,Mikhail,Mikhail Kukushkin,105062,Kukushkin M.,TRUE
2011,Kumantsov A.,Kumantsov,Kumantsov,Andrey,Andrey Kumantsov,104778,Kumantsov A.,TRUE
2011,Kunitsyn I.,Kunitsyn,Kunitsyn,Igor,Igor Kunitsyn,103857,Kunitsyn I.,TRUE
2011,Kuznetsov A.,Kuznetsov,Kuznetsov,Alex,Alex Kuznetsov,104864,Kuznetsov A.,TRUE
2011,Kuznetsov Al.,Kuznetsov,Kuznetsov,Alex,Alex Kuznetsov,104864,Kuznetsov A.,TRUE
2011,Kuznetsov An.,Kuznetsov,Kuznetsov,Andrey,Andrey Kuznetsov,105723,Kuznetsov A.,TRUE
2011,Lacko L.,Lacko,Lacko,Lukas,Lukas Lacko,105041,Lacko L.,TRUE
2011,Lajovic D.,Lajovic,Lajovic,Dusan,Dusan Lajovic,105583,Lajovic D.,TRUE
2011,Lammer M.,Lammer,Lammer,Michael,Michael Lammer,103967,Lammer M.,TRUE
2011,Ledovskikh M.,Ledovskikh,Ledovskikh,Mikhail,Mikhail Ledovskikh,104783,Ledovskikh M.,TRUE
2011,Levine J.,Levine,Levine,Jesse,Jesse Levine,105028,Levine J.,TRUE
2011,Li Z.,Li,Li,Zhe,Zhe Li,104810,Li Z.,TRUE
2011,Lindell C.,Lindell,Lindell,Christian,Christian Lindell,105872,Lindell C.,TRUE
2011,Lisnard J.R.,Lisnard,Lisnard,Jean Rene,Jean Rene Lisnard,103444,Lisnard J.,TRUE
2011,Ljubicic I.,Ljubicic,Ljubicic,Ivan,Ivan Ljubicic,103344,Ljubicic I.,TRUE
2011,Llodra M.,Llodra,Llodra,Michael,Michael Llodra,103566,Llodra M.,TRUE
2011,Lopez F.,Lopez,Lopez,Feliciano,Feliciano Lopez,103852,Lopez F.,TRUE
2011,Lorenzi P.,Lorenzi,Lorenzi,Paolo,Paolo Lorenzi,103893,Lorenzi P.,TRUE
2011,Lu Y.H.,Lu,Lu,Yen Hsun,Yen Hsun Lu,104229,Lu Y.,TRUE
2011,Luczak P.,Luczak,Luczak,Peter,Peter Luczak,103429,Luczak P.,TRUE
2011,Machado R.,Machado,Machado,Rui,Rui Machado,104349,Machado R.,TRUE
2011,Mahut N.,Mahut,Mahut,Nicolas,Nicolas Mahut,103917,Mahut N.,TRUE
2011,Malisse X.,Malisse,Malisse,Xavier,Xavier Malisse,103598,Malisse X.,TRUE
2011,Mannarino A.,Mannarino,Mannarino,Adrian,Adrian Mannarino,105173,Mannarino A.,TRUE
2011,Marchenko I.,Marchenko,Marchenko,Illya,Illya Marchenko,105011,Marchenko I.,TRUE
2011,Marti J.,Marti,Marti,Javier,Javier Marti,105894,Marti J.,TRUE
2011,Marti Y.,Marti,Marti,Yann,Yann Marti,105161,Marti Y.,TRUE
2011,Massu N.,Massu,Massu,Nicolas,Nicolas Massu,103454,Massu N.,TRUE
2011,Matosevic M.,Matosevic,Matosevic,Marinko,Marinko Matosevic,104594,Matosevic M.,TRUE
2011,Mayer F.,Mayer,Mayer,Florian,Florian Mayer,104252,Mayer F.,TRUE
2011,Mayer L.,Mayer,Mayer,Leonardo,Leonardo Mayer,104919,Mayer L.,TRUE
2011,Meffert D.,Meffert,Meffert,Dominik,Dominik Meffert,103747,Meffert D.,TRUE
2011,Mektic N.,Mektic,Mektic,Nikola,Nikola Mektic,105254,Mektic N.,TRUE
2011,Mello R.,Mello,Mello,Ricardo,Ricardo Mello,103672,Mello R.,TRUE
2011,Melzer J.,Melzer,Melzer,Jurgen,Jurgen Melzer,103781,Melzer J.,TRUE
2011,Millman J.,Millman,Millman,John,John Millman,105357,Millman J.,TRUE
2011,Millot V.,Millot,Millot,Vincent,Vincent Millot,104672,Millot V.,TRUE
2011,Monaco J.,Monaco,Monaco,Juan,Juan Monaco,104338,Monaco J.,TRUE
2011,Monfils G.,Monfils,Monfils,Gael,Gael Monfils,104792,Monfils G.,TRUE
2011,Montanes A.,Montanes,Montanes,Albert,Albert Montanes,103656,Montanes A.,TRUE
2011,Muller G.,Muller,Muller,Gilles,Gilles Muller,104180,Muller G.,TRUE
2011,Munoz-De La Nava D.,Munoz-De,Munoz De La Nava,Daniel,Daniel Munoz-De,103926,Munoz De La Nava D.,TRUE
2011,Murray A.,Murray,Murray,Andy,Andy Murray,104918,Murray A.,TRUE
2011,Muster T.,Muster,Muster,Thomas,Thomas Muster,101404,Muster T.,TRUE
2011,Nadal R.,Nadal,Nadal,Rafael,Rafael Nadal,104745,Nadal R.,TRUE
2011,Nalbandian D.,Nalbandian,Nalbandian,David,David Nalbandian,103900,Nalbandian D.,TRUE
2011,Naso G.,Naso,Naso,Gianluca,Gianluca Naso,104851,Naso G.,TRUE
2011,Navarro-Pastor I.,Navarro-Pastor,Navarro Pastor,Pablo,Pablo Navarro-Pastor,103868,Navarro Pastor P.,TRUE
2011,Nedelko I.,Nedelko,Nedelko,Ivan,Ivan Nedelko,104729,Nedelko I.,TRUE
2011,Nielsen F.,Nielsen,Nielsen,Frederik,Frederik Nielsen,104233,Nielsen F.,TRUE
2011,Nieminen J.,Nieminen,Nieminen,Jarkko,Jarkko Nieminen,103813,Nieminen J.,TRUE
2011,Niland C.,Niland,Niland,Conor,Conor Niland,103851,Niland C.,TRUE
2011,Nishikori K.,Nishikori,Nishikori,Kei,Kei Nishikori,105453,Nishikori K.,TRUE
2011,Odesnik W.,Odesnik,Odesnik,Wayne,Wayne Odesnik,104639,Odesnik W.,TRUE
2011,Olaso G.,Olaso,Olaso,Guillermo,Guillermo Olaso,105128,Olaso G.,TRUE
2011,Paire B.,Paire,Paire,Benoit,Benoit Paire,105332,Paire B.,TRUE
2011,Pavic M.,Pavic,Pavic,Mate,Mate Pavic,106207,Pavic M.,TRUE
2011,Petzschner P.,Petzschner,Petzschner,Philipp,Philipp Petzschner,104332,Petzschner P.,TRUE
2011,Peya A.,Peya,Peya,Alexander,Alexander Peya,103580,Peya A.,TRUE
