atp_key,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,W LN,W Key,L LN,L Key
4607,2013-580,Australian Open,Hard,128,G,20130114,30,104273,,,Edouard Roger Vasselin,R,188,FRA,29.13073238,101,539,105074,,Q,Ruben Bemelmans,L,,BEL,25.00205339,114,486,6-3 6-7(5) 2-6 7-5 11-9,5,R128,265,15,10,207,119,83,41,31,7,14,14,5,207,129,85,42,30,9,17,Roger Vasselin,Roger Vasselin E.,Bemelmans,Bemelmans R.
4608,2013-580,Australian Open,Hard,128,G,20130114,31,105041,,,Lukas Lacko,R,185,SVK,25.19917864,44,917,104180,,,Gilles Muller,L,193,LUX,29.68651608,69,714,6-2 6-4 7-6(3),5,R128,119,12,4,96,59,51,20,15,6,7,10,7,96,55,41,18,15,2,6,Lacko,Lacko L.,Muller,Muller G.
4609,2013-580,Australian Open,Hard,128,G,20130114,32,104386,8,,Janko Tipsarevic,R,180,SRB,28.56399726,9,3090,103720,,,Lleyton Hewitt,R,180,AUS,31.88774812,81,645,7-6(4) 7-5 6-3,5,R128,182,14,1,107,64,50,21,17,2,5,5,3,127,62,42,28,16,8,13,Tipsarevic,Tipsarevic J.,Hewitt,Hewitt L.
4610,2013-580,Australian Open,Hard,128,G,20130114,33,105223,6,,Juan Martin Del Potro,R,198,ARG,24.30937714,7,4480,105173,,Q,Adrian Mannarino,L,183,FRA,24.54483231,170,315,6-1 6-2 6-2,5,R128,76,7,0,58,43,36,12,12,0,0,5,5,61,36,19,10,11,4,10,Martin Del Potro,Martin Del Potro J.,Mannarino,Mannarino A.
4611,2013-580,Australian Open,Hard,128,G,20130114,34,103794,,,Benjamin Becker,R,178,GER,31.58110883,66,733,105379,,,Aljaz Bedene,R,181,SLO,23.4934976,77,673,4-6 6-3 7-5 7-6(1),5,R128,185,16,7,132,63,48,34,21,6,11,11,6,141,79,51,30,22,8,15,Becker,Becker B.,Bedene,Bedene A.
4612,2013-580,Australian Open,Hard,128,G,20130114,35,104871,,,Jeremy Chardy,R,188,FRA,25.92197125,36,1063,104629,,Q,Adrian Menendez Maceiras,R,,ESP,27.21423682,233,205,7-6(5) 6-7(3) 6-2 6-1,5,R128,177,21,8,127,72,64,23,20,3,4,12,4,138,84,56,23,19,7,12,Chardy,Chardy J.,Menendez Maceiras,Menendez Maceiras A.
4613,2013-580,Australian Open,Hard,128,G,20130114,36,104719,30,,Marcel Granollers,R,190,ESP,26.75975359,32,1125,104813,,,Grega Zemlja,R,183,SLO,26.29431896,58,770,7-6(6) 7-6(5) 1-0 RET,5,R128,131,5,3,84,52,34,25,13,4,6,7,4,99,57,39,18,12,4,6,Granollers,Granollers M.,Zemlja,Zemlja G.
4614,2013-580,Australian Open,Hard,128,G,20130114,37,104312,21,,Andreas Seppi,R,190,ITA,28.89801506,23,1595,104547,,,Horacio Zeballos,L,188,ARG,27.71800137,67,725,6-2 6-4 6-2,5,R128,89,12,1,71,43,37,17,13,3,3,6,2,77,51,32,13,13,7,12,Seppi,Seppi A.,Zeballos,Zeballos H.
4615,2013-580,Australian Open,Hard,128,G,20130114,38,104797,,,Denis Istomin,R,188,UZB,26.35455168,50,840,104997,,,Igor Sijsling,R,190,NED,25.40999316,65,738,4-6 6-3 6-4 6-2,5,R128,120,3,1,101,64,47,26,19,2,4,7,0,116,69,45,25,18,12,17,Istomin,Istomin D.,Sijsling,Sijsling I.
4616,2013-580,Australian Open,Hard,128,G,20130114,39,104330,,Q,Rajeev Ram,R,193,USA,28.82683094,130,433,104198,,,Guillermo Garcia Lopez,R,188,ESP,29.61533196,85,624,6-4 6-4 3-6 6-2,5,R128,157,11,1,115,79,59,18,18,4,6,12,4,119,65,46,25,19,6,11,Ram,Ram R.,Garcia Lopez,Garcia Lopez G.
4617,2013-580,Australian Open,Hard,128,G,20130114,40,105227,12,,Marin Cilic,R,198,CRO,24.29568789,14,2210,104594,,,Marinko Matosevic,R,194,AUS,27.43600274,48,845,6-4 7-5 6-2,5,R128,142,9,3,106,58,44,29,15,11,11,2,8,89,43,30,23,15,6,10,Cilic,Cilic M.,Matosevic,Matosevic M.
4618,2013-580,Australian Open,Hard,128,G,20130114,41,104468,14,,Gilles Simon,R,183,FRA,28.04928131,16,2145,103835,,,Filippo Volandri,R,183,ITA,31.35934292,87,582,2-6 6-3 6-2 6-2,5,R128,124,8,5,94,54,37,25,17,2,5,1,1,102,67,37,18,16,6,12,Simon,Simon G.,Volandri,Volandri F.
4619,2013-580,Australian Open,Hard,128,G,20130114,42,105028,,,Jesse Levine,L,175,CAN,25.25119781,88,580,103990,,,Tommy Robredo,R,180,ESP,30.70773443,107,515,7-6(5) 6-7(2) 6-4 6-4,5,R128,188,5,7,159,98,71,32,22,10,12,14,3,129,74,58,32,22,1,5,Levine,Levine J.,Robredo,Robredo T.
4620,2013-580,Australian Open,Hard,128,G,20130114,43,104229,,,Yen Hsun Lu,R,180,TPE,29.42094456,61,759,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,35.02258727,91,577,6-2 6-1 4-6 6-1,5,R128,121,10,1,87,53,41,24,16,2,3,9,3,86,49,33,12,16,4,11,Hsun Lu,Hsun Lu Y.,Ramirez Hidalgo,Ramirez Hidalgo R.
4621,2013-580,Australian Open,Hard,128,G,20130114,44,104792,,,Gael Monfils,R,193,FRA,26.37097878,86,600,105238,18,,Alexandr Dolgopolov,R,180,UKR,24.18617385,20,1750,6-7(7) 7-6(4) 6-3 6-3,5,R128,165,26,15,133,80,67,23,21,3,7,7,5,140,77,51,34,21,9,16,Monfils,Monfils G.,Dolgopolov,Dolgopolov A.
4622,2013-580,Australian Open,Hard,128,G,20130114,45,104252,25,,Florian Mayer,R,190,GER,29.27857632,28,1215,105733,,WC,Rhyne Williams,R,,USA,21.81793292,194,253,2-6 3-6 6-2 7-6(12) 6-1,5,R128,202,9,2,146,105,77,19,21,8,11,15,8,152,91,70,28,23,11,16,Mayer,Mayer F.,Williams,Williams R.
4623,2013-580,Australian Open,Hard,128,G,20130114,46,105575,,Q,Ricardas Berankis,R,175,LTU,22.56810404,110,501,104660,,,Sergiy Stakhovsky,R,193,UKR,27.02258727,102,538,6-2 7-6(4) 7-5,5,R128,127,6,3,100,58,47,27,16,3,3,6,2,116,83,53,19,16,10,13,Berankis,Berankis R.,Stakhovsky,Stakhovsky S.
4624,2013-580,Australian Open,Hard,128,G,20130114,47,105311,,,Joao Sousa,R,,POR,23.79466119,100,552,105441,,WC,John Patrick Smith,L,,AUS,23.11293635,237,201,6-4 6-1 6-4,5,R128,112,4,4,88,51,36,23,14,6,8,2,1,82,49,27,17,13,13,19,Sousa,Sousa J.,Patrick Smith,Patrick Smith J.
4625,2013-580,Australian Open,Hard,128,G,20130114,48,104918,3,,Andy Murray,R,190,GBR,25.67008898,3,8000,104898,,,Robin Haase,R,190,NED,25.77686516,53,800,6-3 6-1 6-3,5,R128,97,4,1,74,54,39,10,12,5,7,2,1,67,34,19,12,13,5,13,Murray,Murray A.,Haase,Haase R.
4626,2013-580,Australian Open,Hard,128,G,20130114,49,104542,7,,Jo Wilfried Tsonga,R,188,FRA,27.74537988,8,3375,103566,,,Michael Llodra,L,190,FRA,32.65982204,52,823,6-4 7-5 6-2,5,R128,106,12,4,85,60,49,15,15,2,2,5,3,85,47,31,22,15,4,8,Wilfried Tsonga,Wilfried Tsonga J.,Llodra,Llodra M.
4627,2013-580,Australian Open,Hard,128,G,20130114,50,104424,,,Go Soeda,R,178,JPN,28.35865845,73,701,106291,,WC,Luke Saville,R,,AUS,18.95140315,349,124,6-7(4) 6-3 6-2 6-3,5,R128,173,6,3,129,72,52,31,19,2,5,9,7,121,75,40,22,19,10,18,Soeda,Soeda G.,Saville,Saville L.
4628,2013-580,Australian Open,Hard,128,G,20130114,51,105902,,WC,James Duckworth,R,183,AUS,20.98288843,223,210,106093,,WC,Benjamin Mitchell,R,,AUS,20.12320329,334,131,6-4 7-6(8) 4-6 5-7 8-6,5,R128,266,27,4,200,123,96,34,29,11,16,14,9,207,114,78,51,29,10,15,Duckworth,Duckworth J.,Mitchell,Mitchell B.
4629,2013-580,Australian Open,Hard,128,G,20130114,52,104882,,,Blaz Kavcic,R,188,SLO,25.86447639,93,569,105064,29,,Thomaz Bellucci,L,188,BRA,25.04312115,33,1112,6-3 6-1 6-3,5,R128,120,4,1,85,59,42,14,13,5,6,4,8,86,48,30,14,12,8,14,Kavcic,Kavcic B.,Bellucci,Bellucci T.
4630,2013-580,Australian Open,Hard,128,G,20130114,53,103813,,,Jarkko Nieminen,L,185,FIN,31.47980835,70,710,103163,19,,Tommy Haas,R,188,GER,34.78439425,21,1720,7-6(3) 4-6 6-3 4-6 8-6,5,R128,222,19,4,185,124,86,31,28,7,12,18,8,176,97,65,46,27,5,10,Nieminen,Nieminen J.,Haas,Haas T.
4631,2013-580,Australian Open,Hard,128,G,20130114,54,104471,,,Ivan Dodig,R,183,CRO,28.03285421,74,692,105842,,WC,Di Wu,R,,CHN,21.33607118,186,273,7-5 4-6 6-3 6-3,5,R128,194,14,2,135,74,49,32,20,7,12,4,6,132,75,48,26,20,12,20,Dodig,Dodig I.,Wu,Wu D.
4632,2013-580,Australian Open,Hard,128,G,20130114,55,104268,,,Alejandro Falla,L,185,COL,29.16906229,54,796,104721,,WC,Josselin Ouanna,R,193,FRA,26.75427789,118,474,6-4 7-5 6-4,5,R128,135,6,2,114,81,59,18,16,12,12,13,8,106,61,46,20,16,5,8,Falla,Falla A.,Ouanna,Ouanna J.
4633,2013-580,Australian Open,Hard,128,G,20130114,56,104755,9,,Richard Gasquet,R,185,FRA,26.57631759,10,2720,103656,,,Albert Montanes,R,175,ESP,32.13415469,96,565,7-5 6-2 6-1,5,R128,96,14,0,68,41,36,17,14,0,1,6,5,90,58,36,12,13,4,10,Gasquet,Gasquet R.,Montanes,Montanes A.
4634,2013-580,Australian Open,Hard,128,G,20130114,57,105683,13,,Milos Raonic,R,196,CAN,22.05065024,15,2175,104225,,,Jan Hajek,R,180,CZE,29.44010951,104,527,3-6 6-1 6-2 7-6(0),5,R128,145,30,5,107,67,55,25,18,4,5,3,1,128,85,53,22,18,11,15,Raonic,Raonic M.,Hajek,Hajek J.
4635,2013-580,Australian Open,Hard,128,G,20130114,58,104586,,,Lukas Rosol,R,196,CZE,27.4770705,75,679,104779,,Q,Jamie Baker,R,,GBR,26.44490075,246,194,7-6(5) 7-5 6-2,5,R128,121,9,2,95,57,43,24,16,1,3,8,1,109,73,51,15,16,7,12,Rosol,Rosol L.,Baker,Baker J.
4636,2013-580,Australian Open,Hard,128,G,20130114,59,104804,,Q,Amir Weintraub,R,188,ISR,26.32991102,196,244,105550,,,Guido Pella,L,,ARG,22.66392882,97,564,7-6(2) 7-5 6-2,5,R128,117,12,2,103,74,57,15,16,4,6,6,2,92,60,39,16,16,1,6,Weintraub,Weintraub A.,Pella,Pella G.
4637,2013-580,Australian Open,Hard,128,G,20130114,60,104259,17,,Philipp Kohlschreiber,R,178,GER,29.24845996,19,1830,104327,,,Steve Darcis,R,178,BEL,28.84052019,98,561,6-2 6-3 6-4,5,R128,106,10,2,76,50,46,12,14,3,3,0,4,80,44,28,20,13,5,9,Kohlschreiber,Kohlschreiber P.,Darcis,Darcis S.
4638,2013-580,Australian Open,Hard,128,G,20130114,61,104978,,Q,Daniel Brands,R,196,GER,25.49760438,120,469,105373,27,,Martin Klizan,L,190,SVK,23.51266256,30,1175,6-3 3-6 6-3 6-4,5,R128,109,14,2,96,71,58,16,19,2,3,13,1,98,61,45,22,18,3,6,Brands,Brands D.,Klizan,Klizan M.
4639,2013-580,Australian Open,Hard,128,G,20130114,62,106071,,,Bernard Tomic,R,193,AUS,20.23271732,43,985,104919,,,Leonardo Mayer,R,188,ARG,25.67008898,72,702,6-3 6-2 6-3,5,R128,92,7,0,64,42,38,14,13,0,0,4,2,70,44,29,11,13,2,7,Tomic,Tomic B.,Mayer,Mayer L.
4640,2013-580,Australian Open,Hard,128,G,20130114,63,103786,,,Nikolay Davydenko,R,178,RUS,31.61943874,40,1015,104534,,Q,Dudi Sela,R,175,ISR,27.78097194,113,487,3-6 6-1 7-5 6-3,5,R128,162,4,3,133,91,55,27,18,16,19,1,2,118,78,48,19,19,9,16,Davydenko,Davydenko N.,Sela,Sela D.
4641,2013-580,Australian Open,Hard,128,G,20130114,64,103819,2,,Roger Federer,R,185,SUI,31.43600274,2,10265,105332,,,Benoit Paire,R,196,FRA,23.68788501,46,900,6-2 6-4 6-1,5,R128,83,3,0,69,45,38,14,12,3,3,8,8,89,54,35,11,13,6,12,Federer,Federer R.,Paire,Paire B.
4642,2013-580,Australian Open,Hard,128,G,20130114,65,104925,1,,Novak Djokovic,R,188,SRB,25.65092402,1,12920,105992,,,Ryan Harrison,R,183,USA,20.6899384,62,754,6-1 6-2 6-3,5,R64,91,7,0,56,41,35,13,12,0,0,6,3,90,57,32,12,12,7,13,Djokovic,Djokovic N.,Harrison,Harrison R.
4643,2013-580,Australian Open,Hard,128,G,20130114,66,103285,31,,Radek Stepanek,R,185,CZE,34.13278576,34,1090,103852,,,Feliciano Lopez,L,188,ESP,31.31827515,42,1005,6-2 6-2 6-4,5,R64,115,13,2,79,58,45,11,13,2,2,15,5,83,50,36,11,13,4,9,Stepanek,Stepanek R.,Lopez,Lopez F.
4644,2013-580,Australian Open,Hard,128,G,20130114,67,105023,20,,Sam Querrey,R,198,USA,25.27310062,22,1650,104548,,,Brian Baker,R,190,USA,27.70978782,57,776,6-7(2) 1-1 RET,5,R64,66,5,1,47,30,21,9,8,3,4,5,0,53,36,25,11,7,4,5,Querrey,Querrey S.,Baker,Baker B.
4645,2013-580,Australian Open,Hard,128,G,20130114,68,104527,15,,Stanislas Wawrinka,R,183,SUI,27.80013689,17,1900,104735,,,Tobias Kamke,R,180,GER,26.65297741,90,577,6-3 7-6(4) RET,5,R64,108,11,5,83,44,33,18,11,5,7,0,4,89,54,33,17,10,8,11,Wawrinka,Wawrinka S.,Kamke,Kamke T.
4646,2013-580,Australian Open,Hard,128,G,20130114,69,104731,,,Kevin Anderson,R,203,RSA,26.66119097,31,1170,105723,,,Andrey Kuznetsov,R,185,RUS,21.89459274,79,660,6-1 7-5 6-4,5,R64,106,19,2,90,65,52,13,15,2,2,6,5,87,51,34,17,14,5,9,Anderson,Anderson K.,Kuznetsov,Kuznetsov A.
4647,2013-580,Australian Open,Hard,128,G,20130114,70,104269,22,,Fernando Verdasco,L,188,ESP,29.16632444,24,1445,103598,,,Xavier Malisse,R,185,BEL,32.49007529,55,791,6-1 6-3 6-2,5,R64,117,2,3,74,52,35,14,12,4,6,3,5,91,44,26,15,12,7,15,Verdasco,Verdasco F.,Malisse,Malisse X.
4648,2013-580,Australian Open,Hard,128,G,20130114,71,103781,26,,Jurgen Melzer,L,183,AUT,31.6495551,29,1177,105138,,,Roberto Bautista Agut,R,,ESP,24.75290897,56,786,6-7(4) 6-3 6-7(3) 6-3 6-2,5,R64,229,16,5,177,116,81,39,26,9,10,4,3,154,118,78,22,24,9,14,Melzer,Melzer J.,Bautista Agut,Bautista Agut R.
4649,2013-580,Australian Open,Hard,128,G,20130114,72,104607,5,,Tomas Berdych,R,196,CZE,27.32648871,6,4680,105558,,,Guillaume Rufin,R,188,FRA,22.63928816,92,574,6-2 6-2 6-4,5,R64,120,8,2,73,46,36,17,13,3,4,6,7,101,57,39,14,13,10,16,Berdych,Berdych T.,Rufin,Rufin G.
4650,2013-580,Australian Open,Hard,128,G,20130114,73,103970,4,,David Ferrer,R,175,ESP,30.7871321,5,6505,105065,,LL,Tim Smyczek,R,175,USA,25.04312115,125,448,6-0 7-5 4-6 6-3,5,R64,158,3,3,108,66,49,23,19,7,10,5,3,121,78,48,17,18,14,21,Ferrer,Ferrer D.,Smyczek,Smyczek T.
4651,2013-580,Australian Open,Hard,128,G,20130114,74,104571,28,,Marcos Baghdatis,R,183,CYP,27.57837098,35,1070,105147,,,Tatsuma Ito,R,180,JPN,24.65982204,84,633,3-6 6-3 6-2 6-2,5,R64,133,6,2,94,50,36,28,17,2,4,2,1,115,68,45,21,17,11,17,Baghdatis,Baghdatis M.,Ito,Ito T.
4652,2013-580,Australian Open,Hard,128,G,20130114,75,105539,,,Evgeny Donskoy,R,185,RUS,22.68583162,82,637,104022,23,,Mikhail Youzhny,R,183,RUS,30.55715264,25,1335,3-6 7-6(4) 6-2 3-6 6-3,5,R64,225,20,1,136,87,67,28,23,4,6,4,4,177,109,71,39,24,14,17,Donskoy,Donskoy E.,Youzhny,Youzhny M.
4653,2013-580,Australian Open,Hard,128,G,20130114,76,105453,16,,Kei Nishikori,R,178,JPN,23.04449008,18,1870,104122,,,Carlos Berlocq,R,183,ARG,29.94661191,68,720,7-6(4) 6-4 6-1,5,R64,138,6,3,97,66,48,15,15,2,5,3,6,91,58,35,12,14,6,12,Nishikori,Nishikori K.,Berlocq,Berlocq C.
4654,2013-580,Australian Open,Hard,128,G,20130114,77,104597,10,,Nicolas Almagro,R,183,ESP,27.40041068,11,2515,104593,,,Daniel Gimeno Traver,R,185,ESP,27.43874059,71,704,6-4 6-1 6-2,5,R64,101,10,2,83,53,42,15,13,5,6,4,8,78,38,25,17,12,4,10,Almagro,Almagro N.,Gimeno Traver,Gimeno Traver D.
4655,2013-580,Australian Open,Hard,128,G,20130114,78,105668,24,,Jerzy Janowicz,R,203,POL,22.17111567,26,1299,104500,,,Somdev Devvarman,R,180,IND,27.91786448,551,52,6-7(10) 3-6 6-1 6-0 7-5,5,R64,240,14,12,171,105,74,29,23,14,18,9,3,157,97,59,29,23,10,19,Janowicz,Janowicz J.,Devvarman,Devvarman S.
4656,2013-580,Australian Open,Hard,128,G,20130114,79,103898,32,,Julien Benneteau,R,185,FRA,31.06913073,38,1015,104273,,,Edouard Roger Vasselin,R,188,FRA,29.13073238,101,539,4-6 7-5 7-6(5) 7-6(5),5,R64,214,9,5,148,95,65,28,23,8,15,13,7,167,118,75,22,23,10,17,Benneteau,Benneteau J.,Roger Vasselin,Roger Vasselin E.
4657,2013-580,Australian Open,Hard,128,G,20130114,80,104386,8,,Janko Tipsarevic,R,180,SRB,28.56399726,9,3090,105041,,,Lukas Lacko,R,185,SVK,25.19917864,44,917,6-3 6-4 3-6 4-6 7-5,5,R64,231,15,2,155,92,69,31,25,11,15,14,1,156,102,73,28,25,6,11,Tipsarevic,Tipsarevic J.,Lacko,Lacko L.
4658,2013-580,Australian Open,Hard,128,G,20130114,81,105223,6,,Juan Martin Del Potro,R,198,ARG,24.30937714,7,4480,103794,,,Benjamin Becker,R,178,GER,31.58110883,66,733,6-2 6-4 6-2,5,R64,104,21,2,75,55,48,10,13,1,1,10,3,79,41,28,16,13,5,10,Martin Del Potro,Martin Del Potro J.,Becker,Becker B.
4659,2013-580,Australian Open,Hard,128,G,20130114,82,104871,,,Jeremy Chardy,R,188,FRA,25.92197125,36,1063,104719,30,,Marcel Granollers,R,190,ESP,26.75975359,32,1125,6-3 3-6 6-1 6-2,5,R64,136,8,6,105,74,60,15,17,7,8,5,4,93,68,45,11,16,6,11,Chardy,Chardy J.,Granollers,Granollers M.
4660,2013-580,Australian Open,Hard,128,G,20130114,83,104312,21,,Andreas Seppi,R,190,ITA,28.89801506,23,1595,104797,,,Denis Istomin,R,188,UZB,26.35455168,50,840,7-6(4) 5-7 6-7(3) 7-6(3) 6-2,5,R64,247,13,6,183,111,84,47,28,6,7,16,1,191,118,90,42,28,5,7,Seppi,Seppi A.,Istomin,Istomin D.
4661,2013-580,Australian Open,Hard,128,G,20130114,84,105227,12,,Marin Cilic,R,198,CRO,24.29568789,14,2210,104330,,Q,Rajeev Ram,R,193,USA,28.82683094,130,433,7-5 6-2 6-4,5,R64,119,9,2,76,41,38,23,15,0,0,1,1,94,67,45,11,15,9,13,Cilic,Cilic M.,Ram,Ram R.
4662,2013-580,Australian Open,Hard,128,G,20130114,85,104468,14,,Gilles Simon,R,183,FRA,28.04928131,16,2145,105028,,,Jesse Levine,L,175,CAN,25.25119781,88,580,2-6 6-3 7-6(4) 6-2,5,R64,170,12,8,133,69,54,32,19,7,10,7,5,123,74,51,23,18,8,12,Simon,Simon G.,Levine,Levine J.
4663,2013-580,Australian Open,Hard,128,G,20130114,86,104792,,,Gael Monfils,R,193,FRA,26.37097878,86,600,104229,,,Yen Hsun Lu,R,180,TPE,29.42094456,61,759,7-6(5) 4-6 0-6 6-1 8-6,5,R64,217,30,23,165,97,74,28,25,5,10,10,5,161,104,77,27,24,4,8,Monfils,Monfils G.,Hsun Lu,Hsun Lu Y.
4664,2013-580,Australian Open,Hard,128,G,20130114,87,105575,,Q,Ricardas Berankis,R,175,LTU,22.56810404,110,501,104252,25,,Florian Mayer,R,190,GER,29.27857632,28,1215,6-2 6-3 6-1,5,R64,77,5,0,70,38,31,22,12,3,3,4,3,72,46,30,7,12,4,10,Berankis,Berankis R.,Mayer,Mayer F.
4665,2013-580,Australian Open,Hard,128,G,20130114,88,104918,3,,Andy Murray,R,190,GBR,25.67008898,3,8000,105311,,,Joao Sousa,R,,POR,23.79466119,100,552,6-2 6-2 6-4,5,R64,101,15,0,77,45,36,21,13,0,0,3,1,77,49,31,12,13,3,8,Murray,Murray A.,Sousa,Sousa J.
4666,2013-580,Australian Open,Hard,128,G,20130114,89,104542,7,,Jo Wilfried Tsonga,R,188,FRA,27.74537988,8,3375,104424,,,Go Soeda,R,178,JPN,28.35865845,73,701,6-3 7-6(1) 6-3,5,R64,123,17,2,100,58,48,24,16,3,4,5,3,78,43,32,20,14,1,4,Wilfried Tsonga,Wilfried Tsonga J.,Soeda,Soeda G.
4667,2013-580,Australian Open,Hard,128,G,20130114,90,104882,,,Blaz Kavcic,R,188,SLO,25.86447639,93,569,105902,,WC,James Duckworth,R,183,AUS,20.98288843,223,210,3-6 6-3 6-4 6-7(3) 10-8,5,R64,292,21,8,195,117,91,37,29,8,12,25,6,187,108,79,35,29,15,21,Kavcic,Kavcic B.,Duckworth,Duckworth J.
4668,2013-580,Australian Open,Hard,128,G,20130114,91,104471,,,Ivan Dodig,R,183,CRO,28.03285421,74,692,103813,,,Jarkko Nieminen,L,185,FIN,31.47980835,70,710,6-3 6-7(4) 6-3 6-7(4) 6-1,5,R64,198,33,4,179,111,92,33,26,17,18,9,3,147,94,69,26,23,5,10,Dodig,Dodig I.,Nieminen,Nieminen J.
4669,2013-580,Australian Open,Hard,128,G,20130114,92,104755,9,,Richard Gasquet,R,185,FRA,26.57631759,10,2720,104268,,,Alejandro Falla,L,185,COL,29.16906229,54,796,6-3 6-2 6-2,5,R64,100,12,1,69,39,31,19,13,1,2,7,1,84,59,35,6,12,7,13,Gasquet,Gasquet R.,Falla,Falla A.
4670,2013-580,Australian Open,Hard,128,G,20130114,93,105683,13,,Milos Raonic,R,196,CAN,22.05065024,15,2175,104586,,,Lukas Rosol,R,196,CZE,27.4770705,75,679,7-6(2) 6-2 6-3,5,R64,108,18,6,81,52,45,17,14,2,3,13,6,96,46,31,25,15,3,8,Raonic,Raonic M.,Rosol,Rosol L.
4671,2013-580,Australian Open,Hard,128,G,20130114,94,104259,17,,Philipp Kohlschreiber,R,178,GER,29.24845996,19,1830,104804,,Q,Amir Weintraub,R,188,ISR,26.32991102,196,244,6-2 7-6(4) 6-4,5,R64,109,12,0,88,53,48,23,15,3,3,8,3,94,67,48,13,15,3,6,Kohlschreiber,Kohlschreiber P.,Weintraub,Weintraub A.
4672,2013-580,Australian Open,Hard,128,G,20130114,95,106071,,,Bernard Tomic,R,193,AUS,20.23271732,43,985,104978,,Q,Daniel Brands,R,196,GER,25.49760438,120,469,6-7(4) 7-5 7-6(3) 7-6(8),5,R64,175,26,3,148,114,89,20,24,1,1,23,4,159,104,79,36,24,6,7,Tomic,Tomic B.,Brands,Brands D.
4673,2013-580,Australian Open,Hard,128,G,20130114,96,103819,2,,Roger Federer,R,185,SUI,31.43600274,2,10265,103786,,,Nikolay Davydenko,R,178,RUS,31.61943874,40,1015,6-3 6-4 6-4,5,R64,119,9,2,91,62,47,19,15,0,0,9,3,106,70,44,17,14,10,13,Federer,Federer R.,Davydenko,Davydenko N.
4674,2013-580,Australian Open,Hard,128,G,20130114,97,104925,1,,Novak Djokovic,R,188,SRB,25.65092402,1,12920,103285,31,,Radek Stepanek,R,185,CZE,34.13278576,34,1090,6-4 6-3 7-5,5,R32,142,7,1,85,55,47,20,16,2,2,4,3,107,74,51,14,15,8,11,Djokovic,Djokovic N.,Stepanek,Stepanek R.
4675,2013-580,Australian Open,Hard,128,G,20130114,98,104527,15,,Stanislas Wawrinka,R,183,SUI,27.80013689,17,1900,105023,20,,Sam Querrey,R,198,USA,25.27310062,22,1650,7-6(6) 7-5 6-4,5,R32,129,13,5,105,56,47,28,17,3,4,12,3,111,75,59,16,17,5,8,Wawrinka,Wawrinka S.,Querrey,Querrey S.
4676,2013-580,Australian Open,Hard,128,G,20130114,99,104731,,,Kevin Anderson,R,203,RSA,26.66119097,31,1170,104269,22,,Fernando Verdasco,L,188,ESP,29.16632444,24,1445,4-6 6-3 4-6 7-6(4) 6-2,5,R32,226,9,4,147,113,85,16,25,5,9,5,4,162,110,75,28,24,9,14,Anderson,Anderson K.,Verdasco,Verdasco F.
4677,2013-580,Australian Open,Hard,128,G,20130114,100,104607,5,,Tomas Berdych,R,196,CZE,27.32648871,6,4680,103781,26,,Jurgen Melzer,L,183,AUT,31.6495551,29,1177,6-3 6-2 6-2,5,R32,109,13,1,76,49,40,17,13,1,1,3,1,82,54,31,11,12,5,10,Berdych,Berdych T.,Melzer,Melzer J.
4678,2013-580,Australian Open,Hard,128,G,20130114,101,103970,4,,David Ferrer,R,175,ESP,30.7871321,5,6505,104571,28,,Marcos Baghdatis,R,183,CYP,27.57837098,35,1070,6-4 6-2 6-3,5,R32,117,5,1,85,54,37,18,14,3,5,4,1,76,43,23,17,13,3,9,Ferrer,Ferrer D.,Baghdatis,Baghdatis M.
4679,2013-580,Australian Open,Hard,128,G,20130114,102,105453,16,,Kei Nishikori,R,178,JPN,23.04449008,18,1870,105539,,,Evgeny Donskoy,R,185,RUS,22.68583162,82,637,7-6(3) 6-2 6-3,5,R32,126,7,1,97,66,51,20,15,3,4,5,1,92,51,35,17,14,3,7,Nishikori,Nishikori K.,Donskoy,Donskoy E.
4680,2013-580,Australian Open,Hard,128,G,20130114,103,104597,10,,Nicolas Almagro,R,183,ESP,27.40041068,11,2515,105668,24,,Jerzy Janowicz,R,203,POL,22.17111567,26,1299,7-6(3) 7-6(4) 6-1,5,R32,125,18,0,91,51,44,29,16,0,0,11,2,96,66,53,13,15,7,9,Almagro,Almagro N.,Janowicz,Janowicz J.
4681,2013-580,Australian Open,Hard,128,G,20130114,104,104386,8,,Janko Tipsarevic,R,180,SRB,28.56399726,9,3090,103898,32,,Julien Benneteau,R,185,FRA,31.06913073,38,1015,3-6 6-4 2-6 6-4 6-3,5,R32,209,13,1,129,68,46,42,23,1,4,12,3,145,92,67,28,23,7,10,Tipsarevic,Tipsarevic J.,Benneteau,Benneteau J.
